0,retail,mandi,arrival,events
2007-12-12,700.0,600.0,97.5,16
2007-12-13,700.0,600.0,103.5,16
2007-12-14,700.0,592.5,111.53462142618952,16
2007-12-15,700.0,580.0,119.0,16
2007-12-16,700.0,570.0,123.5,16
2007-12-17,700.0,570.0,127.5,16
2007-12-18,700.0,500.0,155.0,16
2007-12-19,700.0,500.0,152.5,16
2007-12-20,650.0,450.0,171.0,16
2007-12-21,675.0,430.97643097643095,175.34424792337867,16
2007-12-22,700.0,419.02356902356905,177.77660157362968,16
2007-12-23,700.0,400.0,180.0,16
2007-12-24,700.0,350.0,182.5,16
2007-12-25,700.0,350.0,185.0,16
2007-12-26,700.0,350.0,183.5,16
2007-12-27,700.0,330.0,186.5,16
2007-12-28,600.0,330.0,175.25,16
2007-12-29,650.0,330.0,164.0,16
2007-12-30,683.6538461538463,325.0,186.0,16
2007-12-31,700.0,325.0,192.5,16
2008-01-01,600.0,325.0,180.0,16
2008-01-02,600.0,300.0,189.0,16
2008-01-03,650.0,350.0,122.5,16
2008-01-04,600.0,300.0,110.0,16
2008-01-05,600.0,400.0,69.5,16
2008-01-06,600.0,375.0,93.0,16
2008-01-07,600.0,385.0,80.0,16
2008-01-08,650.0,500.0,66.5,16
2008-01-09,700.0,440.0,77.86744966442953,16
2008-03-07,650.0,385.0,85.5,17
2008-03-08,600.0,500.0,72.5,17
2008-03-09,600.0,400.0,84.0,17
2008-03-10,600.0,380.0,82.0,17
2008-03-11,600.0,385.0,94.0,17
2008-03-12,600.0,350.0,47.5,17
2008-03-13,600.0,450.0,110.0,17
2008-03-14,600.0,450.0,109.5,17
2008-03-15,600.0,450.0,108.0,17
2008-03-16,650.0,450.0,103.0,17
2008-03-17,700.0,450.0,104.5,17
2008-03-18,500.0,450.0,102.0,17
2008-03-19,550.0,400.0,112.5,17
2008-03-20,600.0,375.0,105.0,17
2008-03-21,600.0,375.0,102.0,17
2008-03-22,600.0,375.0,97.42682926829269,17
2008-03-23,600.0,375.0,94.5,17
2008-03-24,600.0,375.0,107.0,17
2008-03-25,600.0,400.0,82.0,17
2008-03-26,600.0,400.0,106.5,17
2008-03-27,600.0,400.0,108.0,17
2008-03-28,600.0,400.0,107.5,17
2008-03-29,600.0,400.0,102.5,17
2008-03-30,600.0,400.0,104.5,17
2008-03-31,600.0,400.0,105.0,17
2008-04-01,600.0,315.0,180.0,17
2008-04-02,600.0,300.0,184.0,17
2008-04-03,500.0,380.0,137.0,17
2008-04-04,500.0,250.0,115.0,17
2008-04-26,500.0,250.0,105.5,18
2008-04-27,500.0,300.0,92.0,18
2008-04-28,500.0,300.0,87.5,18
2008-04-29,500.0,300.0,89.5,18
2008-04-30,450.0,400.0,86.5,18
2008-05-01,450.0,300.0,205.5,18
2008-05-02,500.0,300.0,181.0,18
2008-05-03,500.0,400.0,124.0,18
2008-05-04,500.0,240.0,116.5,18
2008-05-05,500.0,400.0,72.0,18
2008-05-06,550.0,380.0,81.5,18
2008-05-07,550.0,390.0,79.5,18
2008-05-08,550.0,500.0,57.0,18
2008-05-09,500.0,400.0,86.0,18
2008-05-10,500.0,380.0,90.5,18
2008-05-11,500.0,385.0,95.5,18
2008-05-12,500.0,350.0,45.5,18
2008-05-13,500.0,400.0,83.0,18
2008-05-14,500.0,385.0,85.5,18
2008-05-15,500.0,385.0,81.0,18
2008-05-16,500.0,385.0,65.5,18
2008-05-17,500.0,385.0,76.0,18
2008-05-18,500.0,380.0,78.5,18
2008-05-19,500.0,380.0,81.5,18
2008-05-20,500.0,375.0,93.0,18
2008-05-21,500.0,375.0,97.5,18
2008-05-22,500.0,375.0,107.0,18
2008-05-23,500.0,375.0,113.0,18
2008-05-24,500.0,375.0,121.0,18
2008-07-30,800.0221667555046,515.0,61.5,19
2008-07-31,800.0221667555046,407.5,136.49999999999997,19
2008-08-01,800.0221667555046,300.0,211.5,19
2008-08-02,800.0221667555046,300.0,168.5,19
2008-08-03,800.0221667555046,450.0,116.5,19
2008-08-04,800.0221667555046,240.0,119.0,19
2008-08-05,800.0221667555046,400.0,77.0,19
2008-08-06,800.0221667555046,380.0,75.5,19
2008-08-07,800.0221667555046,390.0,79.5,19
2008-08-08,800.0221667555046,400.0,92.5,19
2008-08-09,800.0221667555046,400.0,91.0,19
2008-08-10,800.0221667555046,380.0,95.0,19
2008-08-11,800.0221667555046,385.0,95.0,19
2008-08-12,800.0221667555046,300.0,66.0,19
2008-08-13,800.0221667555046,301.123046875,66.434,19
2008-08-14,800.0221667555046,304.296875,67.612,19
2008-08-15,800.0221667555046,309.228515625,69.348,19
2008-08-16,800.0221667555046,315.625,71.456,19
2008-08-17,800.0221667555046,323.193359375,73.75,19
2008-08-18,800.0221667555046,331.640625,76.044,19
2008-08-19,800.0221667555046,340.673828125,78.152,19
2008-08-20,800.0221667555046,350.0,79.88799999999998,19
2008-08-21,800.0221667555046,359.326171875,81.06599999999997,19
2008-08-22,800.0221667555046,368.359375,81.5,19
2008-08-23,800.0221667555046,376.806640625,81.46296296296295,19
2008-08-24,800.0221667555046,384.375,81.37037037037038,19
2008-08-25,800.0221667555046,390.771484375,81.25,19
2008-08-26,800.0221667555046,395.703125,81.12962962962962,19
2008-08-27,800.0221667555046,398.876953125,81.03703703703705,19
2008-12-25,500.0,200.0,73.5,20
2008-12-26,500.0,200.0,74.5,20
2008-12-27,500.0,200.0,74.5,20
2008-12-28,500.0,200.0,75.0,20
2008-12-29,500.0,200.0,75.5,20
2008-12-30,400.0,200.0,75.5,20
2008-12-31,400.0,200.0,75.5,20
2009-01-01,400.0,224.5192307692308,84.0,20
2009-01-02,400.0,275.0,63.0,20
2009-01-03,400.0,350.0,52.0,20
2009-01-04,400.0,600.0,35.5,20
2009-01-05,400.0,750.0,42.5,20
2009-01-06,500.0,885.0,47.0,20
2009-01-07,500.0,1100.0,33.5,20
2009-01-08,500.0,1150.0,40.5,20
2009-01-09,500.0,1394.1037735849054,40.0,20
2009-01-10,450.0,1600.0,39.5,20
2009-01-11,416.3461538461538,1579.3731778425656,50.59997874488549,20
2009-01-12,400.0,1521.6180758017492,71.81106860088208,20
2009-01-13,400.0,1432.9227405247816,85.0,20
2009-01-14,2200.0,1319.4752186588926,87.0,20
2009-01-15,4000.0,1187.463556851312,85.5,20
2009-01-16,400.0,1043.0758017492712,83.0,20
2009-01-17,400.0,892.5,75.5,20
2009-01-18,400.0,741.9241982507289,74.5,20
2009-01-19,400.0,597.536443148688,72.0,20
2009-01-20,400.0,465.5247813411079,73.0,20
2009-01-21,400.0,352.0772594752187,73.0,20
2009-01-22,500.0,263.38192419825083,74.5,20
2009-05-20,1200.0,900.0,52.0,21
2009-05-21,1200.0,875.0,54.0,21
2009-05-22,1100.0,875.0,51.0,21
2009-05-23,1200.0,875.0,52.5,21
2009-05-24,1200.0,858.9,54.685468670745585,21
2009-05-25,1200.0,815.2,57.54132914899274,21
2009-05-26,1200.0,750.8,60.81992282632761,21
2009-05-27,1200.0,672.6,64.27359109433625,21
2009-05-28,1200.0,587.5,67.65467534460481,21
2009-05-29,1200.0,502.4,70.71551696871936,21
2009-05-30,1200.0,424.1999999999999,73.208457358266,21
2009-05-31,1200.1124517317685,359.7999999999999,74.88583790483085,21
2009-06-01,1200.1124517317685,316.1,75.5,21
2009-06-02,1200.1124517317685,300.0,56.0,21
2009-06-03,1200.1124517317685,385.0,52.0,21
2009-06-04,1200.1124517317685,685.0,43.5,21
2009-06-05,1200.1124517317685,850.0,44.0,21
2009-06-06,1200.1124517317685,885.0,47.5,21
2009-06-07,1200.1124517317685,1100.0,33.0,21
2009-06-08,1200.1124517317685,1100.0,40.0,21
2009-06-09,1200.1124517317685,1350.0,35.5,21
2009-06-10,1200.1124517317685,1600.0,31.0,21
2009-06-11,1200.1124517317685,1418.5185185185187,34.629629629629626,21
2009-06-12,1200.1124517317685,1081.4814814814815,41.37037037037037,21
2009-06-13,1200.1124517317685,900.0,45.0,21
2009-06-14,1200.1124517317685,900.0,44.5,21
2009-06-15,1200.1124517317685,900.0,46.0,21
2009-06-16,1200.1124517317685,900.0,46.5,21
2009-06-17,1200.1124517317685,900.0,45.0,21
2010-03-01,600.0,400.0,63.03703703703704,22
2010-03-02,600.0,400.0,63.5,22
2010-03-03,500.0,350.0,38.0,22
2010-03-04,500.0,350.0,73.0,22
2010-03-05,500.0,400.0,65.0,22
2010-03-06,500.0,550.0,75.5,22
2010-03-07,500.0,619.8529411764706,59.17556468172485,22
2010-03-08,500.0,650.0,38.0,22
2010-03-09,600.0,450.0,31.0,22
2010-03-10,600.0,425.0,60.5,22
2010-03-11,600.0,600.0,31.5,22
2010-03-12,600.0,700.0,42.5,22
2010-03-13,600.0,350.0,46.5,22
2010-03-14,600.0,350.0,45.0,22
2010-03-15,600.0,350.0,44.5,22
2010-03-16,600.0,350.0,45.5,22
2010-03-17,600.0,350.0,48.5,22
2010-03-18,600.0,350.0,52.0,22
2010-03-19,600.0,350.0,48.0,22
2010-03-20,600.0,400.0,51.0,22
2010-03-21,600.0,400.0,50.0,22
2010-03-22,600.0,400.0,52.5,22
2010-03-23,600.0,400.0,57.5,22
2010-03-24,600.0,400.0,59.5,22
2010-03-25,600.0,400.0,59.5,22
2010-03-26,600.0,350.0,60.5,22
2010-03-27,600.0,350.0,67.5,22
2010-03-28,600.0,350.0,66.5,22
2010-03-29,600.0,350.0,63.5,22
2010-05-26,700.0629005883443,550.0,86.0,23
2010-05-27,700.0629005883443,550.0,85.0,23
2010-05-28,700.0629005883443,550.0,73.0,23
2010-05-29,700.0629005883443,540.0,89.5,23
2010-05-30,700.0629005883443,540.0,85.0,23
2010-05-31,700.0629005883443,540.0,83.0,23
2010-06-01,700.0629005883443,650.0,57.5,23
2010-06-02,700.0629005883443,500.00000000000006,45.30553173241853,23
2010-06-03,700.0629005883443,350.0,40.0,23
2010-06-04,700.0629005883443,350.0,79.0,23
2010-06-05,700.0629005883443,450.0,81.0,23
2010-06-06,700.0629005883443,550.0,75.0,23
2010-06-07,700.0629005883443,550.0,54.32061873243418,23
2010-06-08,700.0629005883443,550.0,37.5,23
2010-06-09,700.0629005883443,450.0,37.0,23
2010-06-10,700.0629005883443,425.0,62.5,23
2010-06-11,700.0629005883443,700.0,27.5,23
2010-06-12,700.0629005883443,700.0,48.5,23
2010-06-13,700.0629005883443,600.0,61.0,23
2010-06-14,700.0629005883443,600.0,61.0,23
2010-06-15,700.0629005883443,600.0,60.0,23
2010-06-16,700.0629005883443,600.5615234375,59.28798130580357,23
2010-06-17,700.0629005883443,602.1484375,58.58398437499999,23
2010-06-18,700.0629005883443,604.6142578125,57.893240792410715,23
2010-06-19,700.0629005883443,607.8125,57.22098214285714,23
2010-06-20,700.0629005883443,611.5966796875,56.572440011160715,23
2010-06-21,700.0629005883443,615.8203125,55.95284598214286,23
2010-06-22,700.0629005883443,620.3369140625,55.367431640625,23
2010-06-23,700.0629005883443,625.0,54.82142857142857,23
2011-12-03,800.0,500.0,34.0,24
2011-12-04,800.0,485.0,25.0,24
2011-12-05,800.0,485.0,37.5,24
2011-12-06,800.0,660.0,25.0,24
2011-12-07,800.0,750.0,24.5,24
2011-12-08,800.0,750.0,26.0,24
2011-12-09,800.0,700.0,35.0,24
2011-12-10,800.0,577.4632159747766,38.52984344422701,24
2011-12-11,800.0,450.0,42.5,24
2011-12-12,800.0,390.0,57.5,24
2011-12-13,800.0,385.0,65.0,24
2011-12-14,800.0,385.0,55.0,24
2011-12-15,700.0,380.0,56.0,24
2011-12-16,700.0,380.0,50.0,24
2011-12-17,700.0,380.0,55.0,24
2011-12-18,650.0,380.0,51.5,24
2011-12-19,600.0,380.0,43.5,24
2011-12-20,600.0,380.0,50.0,24
2011-12-21,600.0,375.0,53.5,24
2011-12-22,600.0,375.0,51.5,24
2011-12-23,600.0,375.0,51.0,24
2011-12-24,600.0,350.0,60.0,24
2011-12-25,600.0,350.0,50.0,24
2011-12-26,600.0,350.0,56.5,24
2011-12-27,600.0,350.0,51.0,24
2011-12-28,600.0,342.2,51.0,24
2011-12-29,600.0,323.6,51.0,24
2011-12-30,600.0,301.4,51.0,24
2011-12-31,600.0,282.8,51.0,24
2013-12-12,1800.0,1150.0,430.0,25
2013-12-13,1800.0,1150.0,400.0,25
2013-12-14,1800.0,1150.0,370.0,25
2013-12-15,1767.3076923076926,1150.0,320.0,25
2013-12-16,1700.0,1100.0,340.0,25
2013-12-17,1600.0,1100.0,320.0,25
2013-12-18,1600.0,1000.0,360.0,25
2013-12-19,1500.0,1000.0,376.0,25
2013-12-20,1500.0,1000.0,330.0,25
2013-12-21,1500.0,1000.0,390.0,25
2013-12-22,1467.3076923076926,991.0714285714287,375.0,25
2013-12-23,1400.0,967.8571428571428,360.0,25
2013-12-24,1300.0,935.7142857142858,390.0,25
2013-12-25,1300.0,900.0,400.5,25
2013-12-26,1300.0,850.0,420.0,25
2013-12-27,1200.0,850.0,440.0,25
2013-12-28,1200.0,835.1851851851852,444.03403403403405,25
2013-12-29,1200.0,798.1481481481482,445.965965965966,25
2013-12-30,1200.0,750.0,450.0,25
2013-12-31,1200.0,701.8518518518518,470.0,25
2014-01-01,1100.0,664.8148148148148,500.0,25
2014-01-02,1100.0,650.0,425.0,25
2014-01-03,1000.0,760.0,200.0,25
2014-01-04,1000.0,1010.632278879446,120.0,25
2014-01-05,1000.0,1290.0,98.0,25
2014-01-06,1000.0,1465.0,94.0,25
2014-01-07,1000.0,1600.0,66.0,25
2014-01-08,1100.0,1669.2157228017886,115.34999999999998,25
2014-01-09,1100.0,1750.0,164.7,25
2014-05-25,2000.0,1450.0,82.0,26
2014-05-26,2000.0,1450.0,90.0,26
2014-05-27,2000.0,1445.0,99.0,26
2014-05-28,2000.0,1440.0,92.5,26
2014-05-29,2000.0,1450.0,95.0,26
2014-05-30,2000.0,1307.6793576793575,201.8798955613577,26
2014-05-31,2000.0,1009.8031598031599,395.93994778067884,26
2014-06-01,2000.0,750.0,500.0,26
2014-06-02,2000.0,600.0,490.0,26
2014-06-03,2000.0,800.0,210.0,26
2014-06-04,1800.0,1103.58709960509,123.38028169014083,26
2014-06-05,2000.0,1340.0,90.0,26
2014-06-06,2000.0,1400.0,105.0,26
2014-06-07,2000.0,1600.0,74.0,26
2014-06-08,2000.0,1700.0,102.0,26
2014-06-09,2000.0,1868.6363636363642,120.84615384615385,26
2014-06-10,2000.0,1980.0,130.0,26
2014-06-11,2000.0,1515.0,100.0,26
2014-06-12,2000.0,1050.0,300.0,26
2014-06-13,2000.0,1475.0,94.0,26
2014-06-14,2000.0,1470.0,102.0,26
2014-06-15,2000.0,1470.0,100.0,26
2014-06-16,2000.0,1475.0,85.0,26
2014-06-17,2000.0,1480.0,94.0,26
2014-06-18,2000.0,1500.0,83.0,26
2014-06-19,2000.0,1500.0,96.0,26
2014-06-20,2000.0,1530.0,68.0,26
2014-06-21,2000.0,1550.1923076923074,63.87226640159046,26
2014-06-22,2000.0,1560.0,62.5,26
2014-12-28,1000.0,630.0,870.0,27
2014-12-29,1000.0,630.0,850.0,27
2014-12-30,1000.0,640.0,831.0,27
2014-12-31,1000.0,650.0,840.0,27
2015-01-01,1000.0,675.0,540.0,27
2015-01-02,1100.0,700.0,420.0,27
2015-01-03,1000.0,600.0,430.0,27
2015-01-04,1000.0,465.0,400.0,27
2015-01-05,1000.0,600.0,270.0,27
2015-01-06,1000.0,620.0,230.0,27
2015-01-07,1000.0,775.0,125.0,27
2015-01-08,1000.0,800.0,140.0,27
2015-01-09,1000.0,840.0,160.0,27
2015-01-10,1000.0,700.0,200.0,27
2015-01-11,1000.0,1000.0,80.0,27
2015-01-12,1000.0,800.0,225.0,27
2015-01-13,1000.0,650.0,360.0,27
2015-01-14,1000.0,640.0,400.0,27
2015-01-15,1000.0,650.0,460.0,27
2015-01-16,1000.0,650.0,500.0,27
2015-01-17,1000.0,650.0,510.0,27
2015-01-18,1000.0,600.0,540.0,27
2015-01-19,1000.0,616.7857142857142,534.2857142857142,27
2015-01-20,1000.0,640.0,520.0,27
2015-01-21,1000.0,650.0,480.0,27
2015-01-22,1000.0,660.0,495.0,27
2015-01-23,1000.0,675.0,450.0,27
2015-01-24,1000.0,700.0,400.0,27
2015-01-25,1000.0,680.0,450.0,27
2015-05-08,800.0,825.0,130.0,28
2015-05-09,800.0,850.0,160.0,28
2015-05-10,800.0,908.0357142857144,149.5,28
2015-05-11,800.0,950.0,139.0,28
2015-05-12,800.0,750.0,296.0,28
2015-05-13,800.0,600.0,250.0,28
2015-05-14,800.0,625.0,225.0,28
2015-05-15,800.0,640.0,200.0,28
2015-05-16,800.0,640.0,185.0,28
2015-05-17,800.0,600.0,210.0,28
2015-05-18,800.0,600.0,230.0,28
2015-05-19,800.0,600.0,210.0,28
2015-05-20,800.0,580.0,230.0,28
2015-05-21,800.0,575.0,200.0,28
2015-05-22,800.0,575.0,220.0,28
2015-05-23,800.0,600.0,235.0,28
2015-05-24,800.0,600.0,200.0,28
2015-05-25,800.0,610.0,170.0,28
2015-05-26,800.0,615.0,196.0,28
2015-05-27,800.0,625.0,200.0,28
2015-05-28,900.0,625.0,188.0,28
2015-05-29,1000.0,625.0,200.0,28
2015-05-30,900.0,625.0,180.0,28
2015-05-31,950.0,670.0,290.0,28
2015-06-01,1000.0,715.0,400.0,28
2015-06-02,1000.0,700.0,390.0,28
2015-06-03,1000.0,593.9732142857142,395.0,28
2015-06-04,1000.0,500.0,400.0,28
2015-06-05,1000.0,625.0,200.0,28
2015-07-10,1100.0251898548406,750.0,210.0,29
2015-07-11,1100.0251898548406,714.0486725663718,245.4381443298969,29
2015-07-12,1100.0251898548406,700.0,260.0,29
2015-07-13,1100.0251898548406,825.0,170.0,29
2015-07-14,1100.0251898548406,825.0,200.0,29
2015-07-15,1100.0251898548406,800.0,160.0,29
2015-07-16,1100.0251898548406,800.0,155.0,29
2015-07-17,1100.0251898548406,800.0,160.0,29
2015-07-18,1100.0251898548406,800.0,165.0,29
2015-07-19,1100.0251898548406,810.0,140.0,29
