0,retail,mandi,arrival,events
2006-02-19,750.0,448.6151603498543,412.8930264387655,38
2006-02-20,750.0,445.0437317784257,992.0082750997533,38
2006-02-21,750.0,440.1603498542274,1342.0,38
2006-02-22,750.0,434.83965014577257,1402.083276826875,38
2006-02-23,750.0,429.9562682215744,1446.3240238461112,38
2006-02-24,750.0,426.3848396501458,1473.6527589422915,38
2006-02-25,750.0,425.0,1483.0,38
2006-02-26,750.0,425.0,1319.9461444308447,38
2006-02-27,750.0,425.0,1055.0,38
2006-02-28,750.0,481.5,817.0955022900746,38
2006-03-01,750.0,538.0,666.0,38
2006-03-02,750.0,450.5,648.0,38
2006-03-03,750.0,363.0,1112.0,38
2006-03-04,750.0,375.0,1612.0,38
2006-03-05,750.0,350.0,284.0,38
2006-03-06,750.0,350.0,1.2,38
2006-03-07,750.0,375.0,142.0,38
2006-03-08,750.0,400.0,0.1,38
2006-03-09,750.0,395.4074074074074,296.68746193214326,38
2006-03-10,750.0,383.9259259259259,919.9193683087308,38
2006-03-11,750.0,369.0,1470.0,38
2006-03-12,750.0,354.0740740740741,1880.6250761357132,38
2006-03-13,750.0,342.5925925925926,2244.8680936234123,38
2006-03-14,750.0,338.0,2402.0,38
2006-03-15,750.0,344.0,1260.5,38
2006-03-16,750.0,350.0,119.0,38
2006-03-17,750.0,338.0,1140.0,38
2006-03-18,750.0,341.1111111111111,1033.7037037037037,38
2006-03-19,750.0,346.88888888888886,836.2962962962962,38
2006-05-16,750.0,325.0,1357.0,39
2006-05-17,750.0,325.0,876.0,39
2006-05-18,750.0,325.0,1045.0,39
2006-05-19,750.0,325.0,1403.0,39
2006-05-20,750.0,350.0,1372.0,39
2006-05-21,750.0,359.2594339622641,807.6508336227859,39
2006-05-22,750.0,363.0,270.0,39
2006-05-23,750.0,363.0,1992.0,39
2006-05-24,750.0,362.8462681520501,1312.0,39
2006-05-25,750.0,362.3568479498861,1174.1431599594926,39
2006-05-26,750.0,361.4894024060365,1105.653018667782,39
2006-05-27,750.0,360.2015945330296,988.0,39
2006-05-28,750.0,358.4510873433941,491.06392098397316,39
2006-05-29,750.0,356.19554384965835,85.0,39
2006-05-30,750.0,353.3926270643508,1119.0,39
2006-05-31,750.0,350.0,0.2,39
2006-06-01,750.0,324.07460136674257,1088.0,39
2006-06-02,750.0,300.0,2515.0,39
2006-06-03,750.0,350.0,1376.0,39
2006-06-04,750.0,375.0,1587.0,39
2006-06-05,750.0,338.0,496.0,39
2006-06-06,750.0,369.0,1321.0,39
2006-06-07,750.0,400.0,0.3,39
2006-06-08,750.0,400.0,0.4,39
2006-06-09,750.0,400.0,1.8,39
2006-06-10,750.0,400.0,45.23576141674701,39
2006-06-11,750.0,400.0,183.0,39
2006-06-12,750.0,400.0,1887.0,39
2006-06-13,750.0,400.0,0.4,39
2006-05-20,750.0,350.0,1372.0,40
2006-05-21,750.0,359.2594339622641,807.6508336227859,40
