0,retail,mandi,arrival,events
2006-02-19,1000.0,225.29256977716938,1769.0981202307835,94
2006-02-20,1000.0,227.954264582858,1763.0,94
2006-02-21,1000.0,231.0,1436.0,94
2006-02-22,1000.0,239.8619337140657,839.0,94
2006-02-23,1000.0,257.89534137577004,2256.0,94
2006-02-24,1000.0,281.9092097664271,2259.0,94
2006-02-25,1000.0,308.7125256673512,2254.1449317968013,94
2006-02-26,1000.0,335.1142758598562,2238.553151458137,94
2006-02-27,1000.0,357.92344712525664,2210.6847953904044,94
2006-02-28,1000.0,373.94902624486656,2169.0,94
2006-03-01,1000.0,380.0,1937.0,94
2006-03-02,1000.0,361.85185185185196,1992.0,94
2006-03-03,1000.0,328.1481481481481,1546.0,94
2006-03-04,1000.0,310.0,1045.0,94
2006-03-05,1000.0,310.1867711370262,923.4,94
2006-03-06,1000.0,310.72886297376095,927.348256025394,94
2006-03-07,1000.0,311.598943148688,940.7887680761819,94
2006-03-08,1000.0,312.7696793002916,966.1151521142727,94
2006-03-09,1000.0,314.21373906705537,1005.7210241015756,94
2006-03-10,1000.0,315.9037900874636,1062.0,94
2006-03-11,1000.0,317.8125,1547.7,94
2006-03-12,1000.0,319.91253644314867,2179.1541555550602,94
2006-03-13,1000.0,322.17656705539355,2563.0,94
2006-03-14,1000.0,324.5772594752186,2527.245689304926,94
2006-03-15,1000.0,327.0872813411079,2422.602489720963,94
2006-03-16,1000.0,329.6793002915452,2253.0,94
2006-03-17,1000.0,332.3259839650146,1638.0,94
2006-03-18,1000.0,335.0,1733.0,94
2006-03-19,1000.0,337.6740160349854,1942.0,94
2006-05-27,1000.0,256.5569546784457,1227.0,95
2006-05-28,1000.0,257.6804765979391,1805.875,95
2006-05-29,1000.0,259.0516152617662,2069.0,95
2006-05-30,1000.0,260.63757960852365,1758.0,95
2006-05-31,1000.0,262.40557857680807,554.6,95
2006-06-01,1000.0,264.3228211052164,2704.0,95
2006-06-02,1000.0,266.35651613234523,2239.0,95
2006-06-03,1000.0,268.4738725967913,2153.0,95
2006-06-04,1000.0,270.6420994371513,1613.5201796869517,95
2006-06-05,1000.0,272.8284055920219,752.0934231768091,95
2006-06-06,1000.0,275.0,302.0,95
2006-06-07,1000.0,277.55570877316103,518.71875,95
2006-06-08,1000.0,280.8401806600019,995.5,95
2006-06-09,1000.0,284.73935855375197,1472.28125,95
2006-06-10,1000.0,289.13918534764025,1689.0,95
2006-06-11,1000.0,293.92560393489583,837.5,95
2006-06-12,1000.0,298.98455720874784,781.8896351662137,95
2006-06-13,1000.0,304.2019880624252,765.0,95
2006-06-14,1000.0,309.46383938915716,1196.2,95
2006-06-15,1000.0,314.6560540821726,1716.0,95
2006-06-16,1000.0,319.6645750347011,1686.0,95
2006-06-17,1000.0,324.37534513997133,1316.1318016417026,95
2006-06-18,1000.0,328.6743072912124,680.6492341541847,95
2006-06-19,1000.0,332.44740438165354,343.5,95
2006-06-20,1000.0,335.5805793045237,356.5,95
2006-06-21,1000.0,337.95977495305215,397.0,95
2006-06-22,1000.0,339.47093422046794,1244.0,95
2006-06-23,1000.0,340.0,1230.0,95
2006-06-24,1000.0,329.5693367786391,1261.111111111111,95
2006-08-21,1000.0,462.62982536764696,1849.2046774264115,96
2006-08-22,1000.0,427.77866285403053,1832.0,96
2006-08-23,1000.0,399.5795632489107,1545.3423835103667,96
2006-08-24,1000.0,380.0,1268.0,96
2006-08-25,1000.0,365.3736787683823,1286.7199999999998,96
2006-08-26,1000.0,351.0592830882353,1331.36,96
2006-08-27,1000.0,337.5617532169117,1384.64,96
2006-08-28,1000.0,325.3860294117647,1429.28,96
2006-08-29,1000.0,315.03705193014713,1448.0,96
2006-08-30,1000.0,307.0197610294117,708.5,96
2006-08-31,1000.0,301.8390969669117,1797.0,96
2006-09-01,1000.0,300.0,3247.0,96
2006-09-02,1000.0,301.71467764060355,1992.0,96
2006-09-03,1000.0,306.3100137174211,1895.0,96
2006-09-04,1000.0,312.962962962963,1861.3538575667656,96
2006-09-05,1000.0,320.8504801097393,1848.0,96
2006-09-06,1000.0,329.1495198902606,2115.0,96
2006-09-07,1000.0,337.03703703703707,2086.2143051828243,96
2006-09-08,1000.0,343.6899862825789,2001.4048138208652,96
2006-09-09,1000.0,348.28532235939645,1862.8929155484734,96
2006-09-10,1000.0,350.0,1673.0,96
2006-09-11,1000.0,348.5553892215569,1093.5,96
2006-09-12,1000.0,345.314371257485,1534.25,96
2006-09-13,1000.0,341.9161676646707,1975.0,96
2006-09-14,1000.0,340.0,1608.0,96
2006-09-15,1000.0,339.4346804710947,1508.0,96
2006-09-16,1000.0,338.98527212174236,1340.9063576774524,96
2006-09-17,1000.0,338.6353727630788,1151.8976232831706,96
2006-09-18,1000.0,338.3685802062395,1062.0,96
2006-10-23,1000.0,518.7639245671506,1477.8947050696231,97
