Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Alipurduar,01/04/2019,10,Jyoti,550,600,580
Alipurduar,01/04/2019,10,Red,800,900,850
Alipurduar,02/04/2019,10,Jyoti,580,600,600
Alipurduar,02/04/2019,10,Red,800,900,850
Alipurduar,03/04/2019,10,Jyoti,550,600,580
Alipurduar,03/04/2019,10,Red,800,900,850
Alipurduar,04/04/2019,10,Jyoti,550,600,580
Alipurduar,04/04/2019,10,Red,800,900,850
Alipurduar,05/04/2019,10,Jyoti,550,600,580
Alipurduar,05/04/2019,10,Red,800,900,850
Alipurduar,06/04/2019,10,Jyoti,550,600,580
Alipurduar,06/04/2019,10,Red,800,900,850
Alipurduar,08/04/2019,10,Jyoti,550,600,580
Alipurduar,08/04/2019,10,Red,850,950,900
Alipurduar,09/04/2019,10,Jyoti,600,620,610
Alipurduar,09/04/2019,10,Red,850,950,900
Alipurduar,16/04/2019,10,Jyoti,650,710,700
Alipurduar,16/04/2019,10,Red,900,1000,950
Alipurduar,17/04/2019,10,Jyoti,650,710,700
Alipurduar,17/04/2019,10,Red,1000,1100,1050
Alipurduar,18/04/2019,10,Jyoti,650,750,700
Alipurduar,18/04/2019,10,Red,950,1050,1000
Alipurduar,19/04/2019,10,Jyoti,680,750,700
Alipurduar,19/04/2019,10,Red,1000,1100,1050
Alipurduar,20/04/2019,10,Jyoti,680,750,700
Alipurduar,20/04/2019,10,Red,1000,1100,1050
Alipurduar,22/04/2019,10,Jyoti,680,750,700
Alipurduar,22/04/2019,10,Red,1050,1150,1100
Alipurduar,23/04/2019,10,Jyoti,680,750,700
Alipurduar,23/04/2019,10,Red,1000,1100,1050
Alipurduar,24/04/2019,10,Jyoti,680,750,700
Alipurduar,24/04/2019,10,Red,1000,1100,1050
Alipurduar,25/04/2019,10,Jyoti,680,750,700
Alipurduar,25/04/2019,10,Red,1000,1100,1050
Alipurduar,26/04/2019,10,Jyoti,620,700,650
Alipurduar,26/04/2019,10,Red,1000,1100,1050
Alipurduar,27/04/2019,10,Jyoti,620,700,650
Alipurduar,27/04/2019,10,Red,1000,1100,1050
Alipurduar,29/04/2019,10,Jyoti,620,700,650
Alipurduar,29/04/2019,10,Red,1000,1100,1050
Alipurduar,30/04/2019,10,Jyoti,620,700,650
Alipurduar,30/04/2019,10,Red,1000,1100,1050
Asansol,01/04/2019,72,Jyoti,660,720,700
Asansol,02/04/2019,71.4,Jyoti,660,700,700
Asansol,03/04/2019,71.4,Jyoti,660,740,700
Asansol,04/04/2019,72,Jyoti,640,680,660
Asansol,05/04/2019,73,Jyoti,620,660,640
Asansol,06/04/2019,75.9,Jyoti,640,680,640
Asansol,07/04/2019,20.8,Jyoti,660,700,680
Asansol,08/04/2019,70,Jyoti,760,800,760
Asansol,09/04/2019,64,Jyoti,760,840,800
Asansol,10/04/2019,61.9,Jyoti,820,860,840
Asansol,11/04/2019,62.5,Jyoti,800,880,840
Asansol,12/04/2019,65,Jyoti,800,820,800
Asansol,13/04/2019,67,Jyoti,800,840,800
Asansol,14/04/2019,20,Jyoti,800,860,840
Asansol,15/04/2019,60,Jyoti,820,900,860
Asansol,16/04/2019,62.5,Jyoti,820,860,840
