DATE,DISPERSION
2016-09-01,0.0204170021545232
2016-12-01,0.0211123968614332
2017-01-01,0.025179695789583
2017-02-01,0.0257382574163509
2017-03-01,0.0282640082983238
2017-04-01,0.0283431830604619
2017-05-01,0.0310758055552524
2017-06-01,0.032074803291937
2019-12-01,0.0227329189025894
2020-04-01,0.0240582178773574
2020-05-01,0.0244917130556732
2020-06-01,0.0250679102556963
2021-05-01,0.0251323390840523
