Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Azadpur,02/04/2018,348.6,Kullu Royal Delicious,2000,7000,4000,
,,,Royal Delicious,4800,9500,6350,
,03/04/2018,526.1,Kullu Royal Delicious,2000,7000,4000,
,,,Royal Delicious,4800,9500,6350,
,04/04/2018,736.8,Kullu Royal Delicious,2000,7000,4000,
,,,Royal Delicious,4800,9500,6350,
,05/04/2018,410,Kullu Royal Delicious,2000,7000,4000,
,,,Royal Delicious,4800,9500,6350,
,06/04/2018,633.6,Kullu Royal Delicious,2000,7000,4000,
,,,Royal Delicious,4800,9500,6350,
,07/04/2018,356.7,Kullu Royal Delicious,2000,7000,4000,
,,,Royal Delicious,4800,9500,6350,
,09/04/2018,388,Kullu Royal Delicious,2000,7000,4000,
,,,Royal Delicious,4800,9500,6350,
,10/04/2018,486.9,Kullu Royal Delicious,2000,7000,4000,
,,,Royal Delicious,4800,9500,6350,
,11/04/2018,316.2,Kullu Royal Delicious,2000,7000,4000,
,,,Royal Delicious,4800,9500,6350,
,12/04/2018,473.2,Kullu Royal Delicious,2000,7000,4000,
,,,Royal Delicious,4800,9500,6350,
,13/04/2018,331.4,Kullu Royal Delicious,2000,7000,4000,
,,,Royal Delicious,4800,9500,6350,
,14/04/2018,609.5,Kullu Royal Delicious,2000,7000,4000,
,,,Royal Delicious,4800,9500,6350,
,16/04/2018,281,Kullu Royal Delicious,2000,7500,4067,
,,,Royal Delicious,4800,10000,6383,
,17/04/2018,333.8,Kullu Royal Delicious,2000,7500,4067,
,,,Royal Delicious,4800,10000,6383,
,18/04/2018,452,Kullu Royal Delicious,3600,7500,4067,
,,,Royal Delicious,4800,10000,6383,
,19/04/2018,436.1,Kullu Royal Delicious,2000,7500,4067,
,,,Royal Delicious,4800,10000,6383,
,20/04/2018,347.9,Kullu Royal Delicious,2000,7500,4067,
,,,Royal Delicious,4800,10000,6383,
,21/04/2018,266.7, ,NR,NR,NR,
,23/04/2018,84.4, ,NR,NR,NR,
,25/04/2018,149.4,Kullu Royal Delicious,2000,7500,4067,
,,,Royal Delicious,4800,10000,6383,
,26/04/2018,358.7,Kullu Royal Delicious,2000,7500,4067,
,,,Royal Delicious,4800,10000,6383,
,27/04/2018,190.5,Kullu Royal Delicious,2000,7500,4067,
,,,Royal Delicious,4800,10000,6383,
,28/04/2018,307.7,Kullu Royal Delicious,2000,7500,4067,
,,,Royal Delicious,6000,10000,6383,
,30/04/2018,5.8,Kullu Royal Delicious,2000,7500,4067,
,,,Royal Delicious,4800,10000,6383,
