2019-01-03,945,1.2,NR, ,0,0,0
2019-01-09,945,1,NR, ,0,0,0
2019-01-12,945,0.8,NR, ,0,0,0
2019-01-23,945,0.9,NR, ,0,0,0
2019-01-24,945,0.8,NR, ,0,0,0
2019-07-01,1102,0.1,NR, ,0,0,0
2019-07-02,1102,0.1,NR, ,0,0,0
2019-07-04,1102,0.1,NR, ,0,0,0
2019-07-08,1102,0.1,NR, ,0,0,0
2019-07-09,1102,0.1,NR, ,0,0,0
2019-07-24,1102,0.1,NR, ,0,0,0
2019-07-25,1102,0.1,NR, ,0,0,0
2019-07-26,1102,0.1,NR, ,0,0,0
2019-07-29,1102,0.1,NR, ,0,0,0
2019-07-30,1102,0.1,NR, ,0,0,0
2020-01-15,1166,0.2,NR, ,0,0,0
2020-01-15,1166,0.2,NR, ,0,0,0
2020-03-09,945,1,NR, ,0,0,0
2020-03-09,945,1,NR, ,0,0,0
2020-03-10,945,1,NR, ,0,0,0
2020-03-10,945,1,NR, ,0,0,0
2020-03-11,945,1,NR, ,0,0,0
2020-03-11,945,1,NR, ,0,0,0
2020-03-13,945,1.2,NR, ,0,0,0
2020-03-13,945,1.2,NR, ,0,0,0
2020-03-16,945,1.2,NR, ,0,0,0
2020-03-16,945,1.2,NR, ,0,0,0
2020-03-17,945,1,NR, ,0,0,0
2020-03-17,945,1,NR, ,0,0,0
2020-03-18,945,1,NR, ,0,0,0
2020-03-18,945,1,NR, ,0,0,0
2020-03-19,945,1,NR, ,0,0,0
2020-03-19,945,1,NR, ,0,0,0
2020-03-20,945,1,NR, ,0,0,0
2020-03-20,945,1,NR, ,0,0,0
