Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Alipurduar,01/12/2019,10,Jyoti,1430,1470,1450
Alipurduar,01/12/2019,10,Red,1680,1720,1700
Alipurduar,02/12/2019,10,Jyoti,1430,1470,1450
Alipurduar,02/12/2019,10,Red,1680,1720,1700
Alipurduar,03/12/2019,10,Jyoti,1430,1470,1450
Alipurduar,03/12/2019,10,Red,1680,1720,1700
Alipurduar,04/12/2019,10,Jyoti,1480,1520,1500
Alipurduar,04/12/2019,10,Other,1680,1720,1700
Alipurduar,05/12/2019,10,Jyoti,1480,1520,1500
Alipurduar,05/12/2019,10,Red,1725,1775,1750
Alipurduar,06/12/2019,10,Jyoti,1480,1520,1500
Alipurduar,06/12/2019,10,Red,1725,1775,1750
Alipurduar,07/12/2019,10,Jyoti,1580,1620,1600
Alipurduar,07/12/2019,10,Red,1820,1860,1840
Alipurduar,08/12/2019,10,Jyoti,1580,1620,1600
Alipurduar,08/12/2019,10,Red,1820,1860,1840
Alipurduar,09/12/2019,10,Jyoti,1480,1520,1500
Alipurduar,09/12/2019,10,Red,1750,1800,1775
Alipurduar,10/12/2019,10,Jyoti,1480,1520,1500
Alipurduar,10/12/2019,10,Red,1775,1810,1800
Alipurduar,11/12/2019,10,Jyoti,1480,1520,1500
Alipurduar,11/12/2019,10,Red,1775,1810,1800
Alipurduar,12/12/2019,10,Jyoti,1480,1520,1500
Alipurduar,12/12/2019,10,Red,1775,1820,1800
Alipurduar,13/12/2019,10,Jyoti,1480,1520,1500
Alipurduar,13/12/2019,10,Red,1950,2050,2000
Alipurduar,14/12/2019,10,Jyoti,1480,1520,1500
Alipurduar,14/12/2019,10,Red,1950,2050,2000
Alipurduar,15/12/2019,10,Jyoti,1480,1520,1500
Alipurduar,15/12/2019,10,Other,2190,2220,2200
Alipurduar,16/12/2019,10,Jyoti,1480,1520,1500
Alipurduar,16/12/2019,10,Red,2190,2220,2200
Alipurduar,17/12/2019,10,Jyoti,1480,1520,1500
Alipurduar,17/12/2019,10,Red,2190,2220,2200
Alipurduar,18/12/2019,10,Jyoti,1480,1520,1500
Alipurduar,18/12/2019,10,Red,1975,2025,2000
Alipurduar,19/12/2019,10,Jyoti,1480,1520,1500
Alipurduar,19/12/2019,10,Red,1975,2025,2000
Alipurduar,20/12/2019,10,Jyoti,1580,1610,1600
Alipurduar,20/12/2019,10,Red,2180,2210,2200
Alipurduar,23/12/2019,10,Jyoti,1785,1810,1800
Alipurduar,23/12/2019,10,Red,2185,2210,2200
Alipurduar,24/12/2019,10,Jyoti,1785,1810,1800
Alipurduar,24/12/2019,10,Red,2185,2210,2200
Alipurduar,26/12/2019,10,Jyoti,1785,1810,1800
Alipurduar,26/12/2019,10,Red,2185,2210,2200
Alipurduar,30/12/2019,10,Jyoti,1785,1810,1800
Alipurduar,30/12/2019,10,Red,2185,2210,2200
Asansol,01/12/2019,20,Jyoti,1580,1620,1600
Asansol,02/12/2019,34.6,Jyoti,1600,1620,1600
Asansol,03/12/2019,33,Jyoti,1600,1620,1600
Asansol,04/12/2019,34.6,Jyoti,1580,1620,1600
Asansol,05/12/2019,32.8,Jyoti,1640,1680,1640
Asansol,06/12/2019,30,Jyoti,1700,1740,1700
Asansol,07/12/2019,28.1,Jyoti,1740,1780,1740
Asansol,08/12/2019,1.5,Jyoti,1760,1780,1760
Asansol,09/12/2019,26,Jyoti,1800,1840,1820
Asansol,10/12/2019,25.6,Jyoti,1800,1840,1820
Asansol,11/12/2019,25,Jyoti,1800,1820,1800
Asansol,12/12/2019,24,Jyoti,1800,1840,1800
Asansol,13/12/2019,23,Jyoti,1760,1800,1800
Asansol,14/12/2019,25,Jyoti,1800,1840,1820
Asansol,15/12/2019,12,Jyoti,1800,1840,1820
Asansol,16/12/2019,24,Jyoti,1820,1860,1840
Asansol,17/12/2019,23,Jyoti,1920,1960,1940
Asansol,18/12/2019,22.4,Jyoti,1960,1980,1960
Asansol,19/12/2019,23.4,Jyoti,1940,1980,1960
Asansol,20/12/2019,24.2,Jyoti,2000,2040,2000
Asansol,21/12/2019,24,Jyoti,2000,2080,2040
Asansol,22/12/2019,12,Jyoti,2040,2080,2040
Asansol,23/12/2019,24,Jyoti,2040,2100,2040
Asansol,24/12/2019,25,Jyoti,2200,2280,2240
Asansol,25/12/2019,26.4,Jyoti,2300,2380,2340
Asansol,26/12/2019,28,Jyoti,2000,2040,2000
Asansol,27/12/2019,30,Jyoti,2340,2380,2360
Asansol,28/12/2019,31,Jyoti,2100,2400,2360
Asansol,29/12/2019,12,Jyoti,2340,2380,2360
Asansol,30/12/2019,32,Jyoti,2300,2360,2340
Asansol,31/12/2019,33,Jyoti,2200,2300,2300
Balarampur,01/12/2019,14.95,Other,1360,1400,1380
