Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Alipurduar,01/07/2019,10,Jyoti,875,925,900
Alipurduar,01/07/2019,10,Red,1000,1100,1050
Alipurduar,02/07/2019,10,Jyoti,875,925,900
Alipurduar,02/07/2019,10,Red,1000,1100,1050
Alipurduar,03/07/2019,10,Jyoti,875,925,900
Alipurduar,03/07/2019,10,Red,1050,1150,1100
Alipurduar,04/07/2019,10,Jyoti,875,925,900
Alipurduar,04/07/2019,10,Red,1050,1150,1100
Alipurduar,08/07/2019,10,Jyoti,880,920,900
Alipurduar,08/07/2019,10,Red,1000,1100,1050
Alipurduar,09/07/2019,10,Jyoti,880,920,900
Alipurduar,09/07/2019,10,Red,1050,1150,1100
Alipurduar,10/07/2019,10,Jyoti,880,920,900
Alipurduar,10/07/2019,10,Red,1050,1150,1100
Alipurduar,11/07/2019,10,Jyoti,880,920,900
Alipurduar,11/07/2019,10,Red,1050,1150,1100
Alipurduar,12/07/2019,10,Jyoti,880,920,900
Alipurduar,12/07/2019,10,Red,1300,1350,1320
Alipurduar,15/07/2019,10,Jyoti,900,940,920
Alipurduar,15/07/2019,10,Red,1300,1340,1320
Alipurduar,17/07/2019,10,Jyoti,930,970,950
Alipurduar,17/07/2019,10,Red,1320,1370,1350
Alipurduar,18/07/2019,10,Jyoti,920,950,940
Alipurduar,18/07/2019,10,Red,1320,1350,1340
Alipurduar,19/07/2019,10,Jyoti,920,950,940
Alipurduar,19/07/2019,10,Red,1320,1350,1340
Alipurduar,23/07/2019,10,Jyoti,920,960,940
Alipurduar,23/07/2019,10,Red,1340,1380,1360
Alipurduar,24/07/2019,10,Jyoti,920,950,940
Alipurduar,24/07/2019,10,Red,1340,1380,1360
Alipurduar,25/07/2019,10,Jyoti,920,950,940
Alipurduar,25/07/2019,10,Red,1340,1380,1360
Alipurduar,26/07/2019,10,Jyoti,920,950,940
Alipurduar,26/07/2019,10,Red,1340,1380,1360
Asansol,01/07/2019,97,Jyoti,940,980,960
Asansol,02/07/2019,94.8,Jyoti,940,980,960
Asansol,03/07/2019,92,Jyoti,960,1000,980
Asansol,04/07/2019,90.1,Jyoti,960,1000,980
Asansol,05/07/2019,84.5,Jyoti,1000,1020,1000
Asansol,06/07/2019,81.5,Jyoti,1000,1040,1020
Asansol,07/07/2019,12,Jyoti,1000,1040,1020
Asansol,08/07/2019,82,Jyoti,960,1000,980
Asansol,09/07/2019,80,Jyoti,980,1000,980
Asansol,10/07/2019,76.7,Jyoti,960,1000,980
Asansol,11/07/2019,75,Jyoti,980,1000,980
Asansol,12/07/2019,73,Jyoti,960,1000,980
Asansol,13/07/2019,72,Jyoti,960,1000,980
Asansol,14/07/2019,16,Jyoti,960,1000,980
Asansol,15/07/2019,69,Jyoti,980,1000,980
Asansol,16/07/2019,68.1,Jyoti,960,1000,980
Asansol,17/07/2019,64,Jyoti,980,1020,1000
Asansol,18/07/2019,64,Jyoti,980,1020,1000
Asansol,19/07/2019,63.1,Jyoti,980,1000,980
Asansol,20/07/2019,62.8,Jyoti,960,1000,980
Asansol,21/07/2019,12,Jyoti,960,1000,980
Asansol,22/07/2019,60,Jyoti,960,1000,980
Asansol,23/07/2019,62,Jyoti,940,980,960
Asansol,24/07/2019,61,Jyoti,940,980,960
Asansol,25/07/2019,60,Jyoti,940,980,960
Asansol,26/07/2019,58.8,Jyoti,940,980,960
Asansol,27/07/2019,57.5,Jyoti,940,980,960
Asansol,28/07/2019,10,Jyoti,940,980,960
Asansol,29/07/2019,54,Jyoti,960,1000,980
Asansol,30/07/2019,52.6,Jyoti,960,1000,980
Asansol,31/07/2019,51.74,Jyoti,960,1000,980
Balarampur,01/07/2019,15.35,Other,800,830,820
Balarampur,02/07/2019,15.25,Other,800,830,820
Balarampur,03/07/2019,15.25,Other,810,830,820
Balarampur,04/07/2019,15.25,Other,800,830,820
Balarampur,05/07/2019,15.35,Other,800,830,820
Balarampur,06/07/2019,15.25,Other,810,830,820
Balarampur,07/07/2019,15.15,Other,820,840,830
Balarampur,08/07/2019,15.3,Other,810,830,820
Balarampur,09/07/2019,15.25,Other,810,840,820
Balarampur,10/07/2019,15.3,Other,810,840,820
Balarampur,11/07/2019,25.25,Other,830,850,840
Balarampur,12/07/2019,15.35,Other,820,850,840
Balarampur,13/07/2019,15.25,Other,820,840,830
Balarampur,14/07/2019,15.45,Other,800,830,820
Balarampur,15/07/2019,15.35,Other,820,840,830
Balarampur,16/07/2019,15.45,Other,800,830,820
Balarampur,17/07/2019,15.45,Other,800,820,810
Balarampur,19/07/2019,15.44,Other,800,820,810
Balarampur,20/07/2019,15.45,Other,800,830,820
Balarampur,21/07/2019,15.35,Other,800,830,820
Balarampur,22/07/2019,15.55,Other,790,820,800
Balarampur,23/07/2019,15.45,Other,800,820,810
Balarampur,24/07/2019,15.55,Other,780,810,800
Balarampur,25/07/2019,15.45,Other,800,820,810
Balarampur,26/07/2019,15.35,Other,800,840,820
Balarampur,27/07/2019,15.25,Other,820,840,830
Balarampur,28/07/2019,15.15,Other,830,850,840
Balarampur,29/07/2019,15.25,Other,840,860,850
Balarampur,30/07/2019,15.2,Other,840,860,850
Balarampur,31/07/2019,15.15,Other,840,860,850
Balurghat,01/07/2019,5.3,Local,800,900,850
Balurghat,02/07/2019,5.1,Local,750,850,800
Balurghat,03/07/2019,4.8,Local,800,900,850
Balurghat,04/07/2019,4.2,Local,780,850,800
Balurghat,06/07/2019,4,Local,800,900,850
Balurghat,07/07/2019,3.8,Local,830,900,850
Balurghat,08/07/2019,3.5,Local,860,925,880
