Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Alipurduar,02/05/2019,10,Jyoti,620,700,650
Alipurduar,02/05/2019,10,Red,1000,1100,1050
Alipurduar,03/05/2019,10,Jyoti,620,675,650
Alipurduar,03/05/2019,10,Red,1000,1100,1050
Alipurduar,04/05/2019,10,Jyoti,620,700,650
Alipurduar,04/05/2019,10,Red,1000,1100,1050
Alipurduar,06/05/2019,10,Jyoti,620,700,650
Alipurduar,06/05/2019,10,Red,1000,1100,1050
Alipurduar,07/05/2019,10,Jyoti,620,675,650
Alipurduar,07/05/2019,10,Red,1000,1100,1050
Alipurduar,08/05/2019,10,Jyoti,650,700,680
Alipurduar,08/05/2019,10,Red,1000,1100,1050
Alipurduar,09/05/2019,10,Jyoti,650,700,680
Alipurduar,09/05/2019,10,Red,1000,1100,1050
Alipurduar,10/05/2019,10,Jyoti,650,700,680
Alipurduar,10/05/2019,10,Red,1000,1100,1050
Alipurduar,13/05/2019,10,Jyoti,650,700,680
Alipurduar,13/05/2019,10,Red,1000,1100,1050
Alipurduar,14/05/2019,10,Jyoti,650,700,680
Alipurduar,14/05/2019,10,Red,1000,1100,1050
Alipurduar,15/05/2019,10,Jyoti,650,700,680
Alipurduar,15/05/2019,10,Red,1000,1100,1050
Alipurduar,16/05/2019,10,Jyoti,650,700,680
Alipurduar,16/05/2019,10,Red,1050,1150,1100
Alipurduar,17/05/2019,10,Jyoti,650,700,680
Alipurduar,17/05/2019,10,Red,1050,1150,1100
Alipurduar,20/05/2019,10,Jyoti,650,700,680
Alipurduar,20/05/2019,10,Red,1050,1150,1100
Alipurduar,21/05/2019,10,Jyoti,625,675,650
Alipurduar,21/05/2019,10,Red,1000,1100,1050
Alipurduar,22/05/2019,10,Jyoti,625,660,650
Alipurduar,22/05/2019,10,Red,975,1025,1000
Alipurduar,23/05/2019,10,Jyoti,650,700,675
Alipurduar,23/05/2019,10,Red,1000,1100,1050
Alipurduar,24/05/2019,10,Jyoti,650,700,675
Alipurduar,24/05/2019,10,Red,1000,1100,1050
Alipurduar,27/05/2019,20,Jyoti,650,700,680
Alipurduar,27/05/2019,20,Red,1000,1100,1050
Alipurduar,28/05/2019,10,Jyoti,650,725,700
Alipurduar,28/05/2019,10,Red,1050,1150,1100
Alipurduar,29/05/2019,10,Jyoti,675,750,700
Alipurduar,29/05/2019,10,Red,1050,1150,1100
Alipurduar,30/05/2019,10,Jyoti,760,800,775
Alipurduar,30/05/2019,10,Red,1000,1100,1050
Alipurduar,31/05/2019,10,Jyoti,750,800,775
Alipurduar,31/05/2019,10,Red,1000,1100,1050
Asansol,01/05/2019,68,Jyoti,880,940,900
Asansol,02/05/2019,66.6,Jyoti,900,960,920
Asansol,03/05/2019,65,Jyoti,920,980,940
Asansol,04/05/2019,62.4,Jyoti,940,980,960
Asansol,05/05/2019,18,Jyoti,960,1000,960
Asansol,06/05/2019,72,Jyoti,900,940,920
Asansol,07/05/2019,75,Jyoti,900,940,920
Asansol,08/05/2019,78,Jyoti,900,920,920
Asansol,09/05/2019,77,Jyoti,900,920,920
Asansol,10/05/2019,75.6,Jyoti,920,960,940
Asansol,11/05/2019,76.2,Jyoti,920,960,940
Asansol,12/05/2019,21.5,Jyoti,960,1000,980
Asansol,13/05/2019,80.02,Jyoti,920,960,940
Asansol,14/05/2019,78,Jyoti,940,980,940
Asansol,15/05/2019,76.56,Jyoti,940,980,960
Asansol,16/05/2019,75.8,Jyoti,940,960,960
Asansol,17/05/2019,76.35,Jyoti,960,980,960
Asansol,18/05/2019,76,Jyoti,960,980,960
Asansol,19/05/2019,16,Jyoti,960,1000,980
Asansol,20/05/2019,77.1,Jyoti,940,980,960
Asansol,21/05/2019,78.5,Jyoti,940,980,960
Asansol,22/05/2019,80,Jyoti,960,1000,960
Asansol,23/05/2019,70,Jyoti,980,1000,980
Asansol,24/05/2019,80,Jyoti,960,980,960
Asansol,25/05/2019,82,Jyoti,940,980,960
Asansol,26/05/2019,11.4,Jyoti,960,1000,980
Asansol,27/05/2019,84,Jyoti,960,1000,980
Asansol,28/05/2019,85,Jyoti,960,1000,980
Asansol,29/05/2019,86,Jyoti,960,1000,980
Asansol,30/05/2019,88,Jyoti,960,980,960
Asansol,31/05/2019,89,Jyoti,960,980,960
Balarampur,01/05/2019,15.1,Other,820,850,840
Balarampur,02/05/2019,15.2,Other,800,850,840
Balarampur,03/05/2019,15.15,Other,800,860,840
Balarampur,04/05/2019,15.2,Other,820,860,840
Balarampur,05/05/2019,15.1,Other,840,860,850
Balarampur,06/05/2019,15.05,Other,880,920,900
Balarampur,07/05/2019,15,Other,880,940,900
Balarampur,08/05/2019,15.05,Other,880,920,900
Balarampur,09/05/2019,15.16,Other,840,880,860
Balarampur,10/05/2019,15.05,Other,880,920,900
Balarampur,11/05/2019,15.25,Other,840,880,860
Balarampur,12/05/2019,15.15,Other,840,880,860
Balarampur,13/05/2019,15.1,Other,860,890,880
Balarampur,14/05/2019,15.15,Other,860,900,880
Balarampur,17/05/2019,15.2,Other,820,860,840
Balarampur,18/05/2019,15.1,Other,840,860,850
Balarampur,19/05/2019,15.15,Other,840,870,860
Balarampur,20/05/2019,15.1,Other,840,860,850
Balarampur,21/05/2019,15.15,Other,860,900,880
Balarampur,22/05/2019,15.1,Other,860,900,880
Balarampur,23/05/2019,15.1,Other,860,900,880
Balarampur,24/05/2019,15.25,Other,840,880,860
Balarampur,25/05/2019,15.1,Other,840,900,880
Balarampur,26/05/2019,15.1,Other,840,890,860
Balarampur,27/05/2019,15.05,Other,880,900,890
Balarampur,28/05/2019,15.1,Other,850,880,860
Balarampur,29/05/2019,15.1,Other,840,870,860
Balarampur,30/05/2019,15.05,Other,850,870,860
Balurghat,01/05/2019,5.5,Local,620,650,630
Balurghat,02/05/2019,5.6,Local,630,670,650
Balurghat,03/05/2019,5.5,Local,630,700,650
Balurghat,04/05/2019,5.5,Local,620,670,650
Balurghat,05/05/2019,5.6,Local,600,700,650
Balurghat,07/05/2019,5.5,Local,600,670,650
Balurghat,08/05/2019,5.7,Local,620,680,650
Balurghat,09/05/2019,5.8,Local,600,700,650
Balurghat,10/05/2019,5.5,Local,650,700,670
Balurghat,11/05/2019,5.9,Local,550,650,600
Balurghat,12/05/2019,5.7,Local,580,630,600
Balurghat,13/05/2019,5.8,Local,550,650,600
Balurghat,14/05/2019,5.6,Local,580,620,600
Balurghat,15/05/2019,5.8,Local,550,650,600
Balurghat,16/05/2019,5.7,Local,550,650,600
Balurghat,18/05/2019,5.8,Local,600,700,650
Balurghat,19/05/2019,5.9,Local,625,670,650
Balurghat,20/05/2019,5.6,Local,620,675,640
Balurghat,21/05/2019,5.4,Local,640,680,650
Balurghat,22/05/2019,5.3,Local,650,680,670
Balurghat,23/05/2019,5.5,Local,650,700,675
Balurghat,24/05/2019,5.6,Local,620,670,650
Balurghat,26/05/2019,5.7,Local,600,700,650
Balurghat,27/05/2019,5.6,Local,600,650,620
Balurghat,28/05/2019,5.7,Local,620,670,650
Balurghat,29/05/2019,5.5,Local,620,670,650
Balurghat,30/05/2019,5.4,Local,630,670,650
Balurghat,31/05/2019,5.5,Local,650,680,670
Bankura Sadar,06/05/2019,21,Jyoti,870,910,890
Bankura Sadar,07/05/2019,21,Jyoti,870,910,890
Bankura Sadar,08/05/2019,21,Jyoti,900,950,930
Bankura Sadar,09/05/2019,23,Jyoti,880,920,900
Bankura Sadar,10/05/2019,21,Jyoti,900,930,920
Bara Bazar (Posta Bazar),02/05/2019,7.5,Jyoti,1130,1160,1140
Bara Bazar (Posta Bazar),02/05/2019,7.5,Other,1000,1030,1020
Bara Bazar (Posta Bazar),03/05/2019,7.5,Jyoti,1120,1140,1120
Bara Bazar (Posta Bazar),03/05/2019,7.5,Other,980,1020,1000
Bara Bazar (Posta Bazar),04/05/2019,6,Jyoti,1120,1140,1120
Bara Bazar (Posta Bazar),04/05/2019,6,Other,1000,1020,1000
Bara Bazar (Posta Bazar),06/05/2019,10,Jyoti,1100,1130,1120
Bara Bazar (Posta Bazar),06/05/2019,10,Other,980,1000,1000
Bara Bazar (Posta Bazar),07/05/2019,7.5,Jyoti,1120,1160,1140
Bara Bazar (Posta Bazar),07/05/2019,7.5,Other,980,1000,1000
Bara Bazar (Posta Bazar),08/05/2019,6,Jyoti,1140,1160,1140
Bara Bazar (Posta Bazar),08/05/2019,6,Other,1000,1020,1000
Bara Bazar (Posta Bazar),10/05/2019,5,Jyoti,1080,1100,1100
Bara Bazar (Posta Bazar),10/05/2019,5,Other,980,1000,980
Bara Bazar (Posta Bazar),11/05/2019,7.5,Jyoti,1080,1100,1100
Bara Bazar (Posta Bazar),11/05/2019,7.5,Other,980,1000,980
Bara Bazar (Posta Bazar),13/05/2019,5,Jyoti,1080,1100,1080
Bara Bazar (Posta Bazar),13/05/2019,5,Other,940,960,960
Bara Bazar (Posta Bazar),14/05/2019,5,Jyoti,1080,1100,1080
Bara Bazar (Posta Bazar),14/05/2019,5,Other,960,1000,960
Bara Bazar (Posta Bazar),15/05/2019,5,Jyoti,1080,1100,1080
Bara Bazar (Posta Bazar),15/05/2019,5,Other,940,960,940
Bara Bazar (Posta Bazar),16/05/2019,5,Jyoti,1080,1100,1080
Bara Bazar (Posta Bazar),16/05/2019,5,Other,940,960,940
Bara Bazar (Posta Bazar),18/05/2019,5,Jyoti,1080,1100,1100
Bara Bazar (Posta Bazar),18/05/2019,5,Other,940,960,960
Bara Bazar (Posta Bazar),20/05/2019,5,Jyoti,1080,1100,1100
Bara Bazar (Posta Bazar),20/05/2019,5,Other,960,980,980
Bara Bazar (Posta Bazar),21/05/2019,5,Jyoti,1080,1100,1080
Bara Bazar (Posta Bazar),21/05/2019,5,Other,960,980,960
Bara Bazar (Posta Bazar),22/05/2019,6,Jyoti,1080,1100,1080
Bara Bazar (Posta Bazar),22/05/2019,6,Other,960,980,960
Bara Bazar (Posta Bazar),23/05/2019,5,Jyoti,1080,1100,1080
Bara Bazar (Posta Bazar),23/05/2019,5,Other,960,980,960
Bara Bazar (Posta Bazar),24/05/2019,7.5,Jyoti,1040,1060,1040
Bara Bazar (Posta Bazar),24/05/2019,7.5,Other,960,980,960
Bara Bazar (Posta Bazar),25/05/2019,6,Jyoti,1040,1060,1060
Bara Bazar (Posta Bazar),25/05/2019,6,Other,960,980,960
Bara Bazar (Posta Bazar),27/05/2019,5,Jyoti,1040,1080,1040
Bara Bazar (Posta Bazar),27/05/2019,5,Other,960,980,960
Bara Bazar (Posta Bazar),28/05/2019,5,Jyoti,1040,1060,1040
Bara Bazar (Posta Bazar),28/05/2019,5,Other,900,940,900
Bara Bazar (Posta Bazar),29/05/2019,5,Jyoti,1040,1060,1040
Bara Bazar (Posta Bazar),29/05/2019,5,Other,900,940,920
Bara Bazar (Posta Bazar),30/05/2019,5,Jyoti,1000,1040,1020
Bara Bazar (Posta Bazar),30/05/2019,5,Other,900,940,900
Bara Bazar (Posta Bazar),31/05/2019,5,Jyoti,1000,1040,1000
Bara Bazar (Posta Bazar),31/05/2019,5,Other,900,940,900
Barasat,01/05/2019,275,Other,1100,1100,1100
Barasat,02/05/2019,285,Other,1100,1100,1100
Barasat,03/05/2019,280,Other,NR,NR,NR
Barasat,04/05/2019,290,Other,1150,1150,1150
Barasat,05/05/2019,280,Other,1140,1140,1140
