2016-01-01,1249,218
2016-01-01,139,1092
2016-01-01,139,1092
2016-01-01,140,578
2016-01-01,142,589
2016-01-01,144,509
2016-01-01,145,278
2016-01-01,146,2228
2016-01-01,147,1222
2016-01-01,148,1033
2016-01-01,149,1008
2016-01-01,150,281
2016-01-01,151,1
2016-01-01,153,15
2016-01-01,154,1026
2016-01-01,157,1538
2016-01-01,159,723
2016-01-01,160,1318
2016-01-01,161,2444
2016-01-01,163,2976
2016-01-01,427,1775
2016-01-01,428,1565
2016-01-01,470,43
2016-01-01,471,105
2016-01-01,500,25
2016-01-01,504,12
2016-01-01,540,839
2016-01-01,544,21
2016-01-01,649,879
2016-01-01,675,75
2016-01-01,675,75
2016-01-01,685,2493
2016-01-01,716,40
2016-01-01,769,5
2016-01-01,793,3
2016-01-01,798,5
2016-01-01,799,262
2016-01-01,883,1
2016-01-01,937,2
2016-01-01,939,11
2016-01-02,139,1013
2016-01-02,1412,15
2016-01-02,142,272
2016-01-02,144,32
2016-01-02,145,426
2016-01-02,146,1212
2016-01-02,148,1320
2016-01-02,150,345
2016-01-02,154,782
2016-01-02,161,2726
2016-01-02,163,1538
2016-01-02,375,3711
2016-01-02,377,33
2016-01-02,378,885
2016-01-02,379,245
2016-01-02,379,245
2016-01-02,380,75
2016-01-02,382,5
2016-01-02,382,5
2016-01-02,426,3571
2016-01-02,429,353
2016-01-02,470,104
2016-01-02,471,5
2016-01-02,471,5
2016-01-02,472,13
2016-01-02,474,193
2016-01-02,476,6
2016-01-02,477,768
2016-01-02,500,24
2016-01-02,544,25
2016-01-02,685,1302
2016-01-02,716,30
2016-01-02,769,5
2016-01-02,862,255
2016-01-02,897,795
2016-01-02,905,158
2016-01-03,1249,152
2016-01-03,1412,54
2016-01-03,151,7
2016-01-03,153,30
2016-01-03,157,810
2016-01-03,379,250
2016-01-03,379,250
2016-01-03,423,85
2016-01-03,427,1848
2016-01-03,429,1165
2016-01-03,430,39
2016-01-03,472,15
2016-01-03,476,8
2016-01-03,537,130
2016-01-03,540,1394
2016-01-03,602,152
2016-01-03,720,335
2016-01-03,798,6
2016-01-03,937,4
2016-01-04,1029,34
2016-01-04,140,976
2016-01-04,1412,27
2016-01-04,142,807
2016-01-04,144,630
2016-01-04,145,492
2016-01-04,146,2354
2016-01-04,147,1771
2016-01-04,148,1472
2016-01-04,149,1124
2016-01-04,150,340
2016-01-04,154,974
2016-01-04,160,1563
2016-01-04,161,2582
2016-01-04,163,3351
2016-01-04,375,3777
2016-01-04,377,39
2016-01-04,379,150
2016-01-04,379,150
2016-01-04,426,2757
2016-01-04,427,1327
2016-01-04,429,187
2016-01-04,470,105
2016-01-04,471,80
2016-01-04,472,25
2016-01-04,474,442
2016-01-04,477,765
2016-01-04,500,26
2016-01-04,505,60
2016-01-04,505,60
2016-01-04,649,1237
