2016-01-01,1600
2016-01-02,1585
2016-01-03,1590
2016-01-04,1590
2016-01-05,1580
2016-01-06,1580
2016-01-08,1585
2016-01-09,1585
2016-01-10,1580
2016-01-11,1580
2016-01-12,1585
2016-01-13,1585
2016-01-15,1580
2016-01-16,1580
2016-01-17,1585
2016-01-18,1585
2016-01-19,1590
2016-01-20,0
2016-01-22,1600
2016-01-23,0
2016-01-24,1590
2016-01-25,1590
2016-01-27,0
2016-01-30,0
2016-01-31,1610
2016-02-01,1610
2016-02-02,0
2016-02-03,1615
2016-02-05,1620
2016-02-06,1620
2016-02-07,1620
2016-02-08,1615
2016-02-09,1620
2016-02-10,1620
2016-02-12,1625
2016-02-13,1615
2016-02-14,1600
2016-02-15,1600
2016-02-16,1610
2016-02-17,0
2016-02-19,1620
2016-02-20,0
2016-02-21,1625
2016-02-22,1620
2016-02-23,1620
2016-02-24,1625
2016-02-26,1625
2016-02-27,1620
2016-02-28,1620
2016-02-29,1620
2016-03-01,1625
2016-03-02,1610
2016-03-04,1610
2016-03-05,1615
2016-03-06,1610
2016-03-07,1610
2016-03-08,1615
2016-03-09,1615
2016-03-11,1650
2016-03-12,1650
2016-03-13,1650
2016-03-14,1645
2016-03-15,1635
2016-03-16,1635
2016-03-18,1645
2016-03-19,1650
2016-03-20,1650
2016-03-21,1660
2016-03-22,1650
2016-03-23,1650
2016-03-25,1650
2016-03-26,1660
2016-03-27,1650
2016-03-28,1650
2016-03-29,1625
2016-04-01,1620
2016-04-02,1560
2016-04-03,1550
2016-04-04,1530
2016-04-05,1535
2016-04-06,1535
2016-04-08,1535
2016-04-09,1530
2016-04-10,1530
2016-04-11,1530
2016-04-12,1525
2016-04-13,0
2016-04-15,0
2016-04-16,0
2016-04-22,1525
2016-04-23,1525
2016-04-24,1525
2016-04-25,1525
2016-04-26,1530
2016-04-27,1530
2016-04-29,1530
2016-04-30,1535
2016-05-01,1535
2016-05-02,1535
2016-05-03,1530
2016-05-04,1525
2016-05-06,1525
2016-05-07,1525
2016-05-08,1530
2016-05-09,1530
2016-05-10,1525
2016-05-11,1525
2016-05-13,1525
2016-05-14,1530
2016-05-15,1530
2016-05-16,1565
2016-05-17,1530
2016-05-18,1530
2016-05-20,1535
2016-05-21,1535
2016-05-22,1535
2016-05-23,1540
2016-05-24,1530
2016-05-25,1535
2016-05-27,1540
2016-05-28,1540
2016-05-29,1540
2016-05-30,1545
2016-05-31,1545
2016-06-01,1540
2016-06-03,1540
2016-06-04,1540
2016-06-05,1545
2016-06-06,1550
2016-06-07,1550
2016-06-08,1550
2016-06-10,1560
2016-06-12,1560
2016-06-13,1550
2016-06-14,1570
2016-06-15,1570
2016-06-17,1580
2016-06-18,1580
2016-06-19,1585
2016-06-20,1580
2016-06-21,1580
2016-06-22,1585
2016-06-24,1600
2016-06-25,1600
2016-06-26,1600
2016-06-27,1600
2016-06-28,1590
2016-06-29,1600
2016-07-01,1610
2016-07-02,1610
2016-07-03,1610
2016-07-04,1600
2016-07-05,1600
2016-07-06,1600
2016-07-08,1600
2016-07-09,1605
2016-07-10,1605
2016-07-11,1610
2016-07-12,1600
2016-07-13,1620
2016-07-15,1625
2016-07-16,1620
2016-07-17,1630
2016-07-18,1640
2016-07-19,1640
2016-07-20,1640
2016-07-22,1650
2016-07-23,1640
2016-07-24,1640
2016-07-25,1640
2016-07-26,1640
2016-07-27,1640
2016-07-30,1620
2016-07-31,1610
2016-08-01,1600
2016-08-02,1600
2016-08-03,1610
2016-08-05,1610
2016-08-06,1620
2016-08-07,1620
2016-08-08,1625
2016-08-09,1650
2016-08-10,1650
2016-08-12,1640
2016-08-13,1640
2016-08-14,1645
2016-08-16,1650
2016-08-17,1650
2016-08-19,1640
2016-08-20,1640
2016-08-21,1650
2016-08-22,1650
2016-08-24,1640
2016-08-26,1645
2016-08-27,1660
2016-08-28,1675
2016-08-29,1675
2016-08-30,1680
2016-08-31,1680
2016-09-02,1675
2016-09-03,1675
2016-09-04,1680
2016-09-05,1680
2016-09-06,1680
2016-09-07,1680
2016-09-09,1685
2016-09-10,1685
2016-09-11,1685
2016-09-12,1685
2016-09-16,1680
2016-09-17,1680
2016-09-18,1685
2016-09-19,1685
2016-09-20,1685
2016-09-21,1680
2016-09-23,1680
2016-09-24,1675
2016-09-25,1675
2016-09-26,1675
2016-09-28,1680
2016-09-30,1685
2016-10-01,1685
2016-10-02,1685
2016-10-03,1690
2016-10-05,1685
2016-10-08,1685
2016-10-09,1690
2016-10-10,1690
2016-10-11,1690
2016-10-12,1685
2016-10-14,1690
2016-10-15,1690
2016-10-16,1685
2016-10-17,1685
2016-10-18,1690
2016-10-19,1685
2016-10-21,1690
2016-10-22,1700
2016-10-23,1710
2016-10-24,1710
2016-10-25,1715
2016-10-28,1700
2016-10-29,1715
2016-10-30,0
2016-11-01,0
2016-11-02,0
2016-11-04,1740
2016-11-05,1745
2016-11-06,1750
2016-11-07,1750
2016-11-08,1740
2016-11-09,1750
2016-11-10,1750
2016-11-11,1750
2016-11-12,1755
2016-11-13,1755
2016-11-14,1750
2016-11-15,1750
2016-11-16,1770
2016-11-18,1785
2016-11-19,1790
2016-11-20,1790
2016-11-21,1790
2016-11-22,1780
2016-11-25,1790
2016-11-26,1800
2016-11-27,1800
2016-11-28,1800
2016-11-29,1810
2016-11-30,1810
2016-12-02,1815
2016-12-03,1815
2016-12-04,1800
2016-12-05,1800
2016-12-06,1800
2016-12-07,1800
2016-12-09,1840
2016-12-10,1840
2016-12-11,1850
2016-12-12,1850
2016-12-13,1810
