2016-01-01,1700
2016-01-02,1650
2016-01-04,1600
2016-01-05,1600
2016-01-06,1600
2016-01-07,1600
2016-01-08,1600
2016-01-09,1600
2016-01-11,1620
2016-01-12,1650
2016-01-13,1600
2016-01-15,1580
2016-01-16,1650
2016-01-18,1650
2016-01-19,1600
2016-01-20,1600
2016-01-21,1610
2016-01-22,1600
2016-01-23,1630
2016-01-25,1600
2016-01-26,1600
2016-01-28,1700
2016-01-29,1640
2016-01-30,1620
2016-02-01,1650
2016-02-02,1600
2016-02-03,1600
2016-02-04,1700
2016-02-05,1586
2016-02-06,1590
2016-02-08,1600
2016-02-09,1700
2016-02-10,1645
2016-02-11,1600
2016-02-12,1600
2016-02-13,1600
2016-02-15,1600
2016-02-16,1600
2016-02-17,1570
2016-02-18,1560
2016-02-19,1600
2016-02-20,1620
2016-02-22,1700
2016-02-23,1600
2016-02-24,1620
2016-02-25,1550
2016-02-26,1700
2016-02-29,1580
2016-03-01,1620
2016-03-02,1550
2016-03-03,1600
2016-03-04,1510
2016-03-05,1510
2016-03-07,1520
2016-03-08,1600
2016-03-09,1530
2016-03-10,1530
2016-03-11,1650
2016-03-12,1600
2016-03-14,1600
2016-03-15,1600
2016-03-16,1600
2016-03-17,1540
2016-03-18,0
2016-03-19,0
2016-03-21,0
2016-03-22,1550
2016-03-23,1500
2016-03-25,1490
2016-03-26,1540
2016-03-28,1560
2016-04-02,1500
2016-04-04,1600
2016-04-06,1600
2016-04-07,1600
2016-04-08,1650
2016-04-09,1600
2016-04-11,1650
2016-04-12,1600
2016-04-13,1600
2016-04-14,1600
2016-04-15,1600
2016-04-16,1506
2016-04-18,1550
2016-04-20,1600
2016-04-21,1650
2016-04-22,1650
2016-04-23,0
2016-04-25,1600
2016-04-26,1650
2016-04-27,1650
2016-04-28,1500
2016-04-29,1550
2016-04-30,1600
2016-05-02,1600
2016-05-03,1560
2016-05-04,1600
2016-05-05,1600
2016-05-06,1640
2016-05-07,1650
2016-05-09,1600
2016-05-10,1600
2016-05-11,1600
2016-05-12,1550
2016-05-13,1600
2016-05-14,1600
2016-05-16,1600
2016-05-17,1505
2016-05-18,1600
2016-05-19,1600
2016-05-20,1600
2016-05-21,1600
2016-05-23,1530
2016-05-24,1600
2016-05-25,1600
2016-05-26,1600
2016-05-27,1600
2016-05-28,1650
2016-05-30,1650
2016-05-31,1600
2016-06-01,1620
2016-06-02,1600
2016-06-03,1650
2016-06-04,1580
2016-06-06,1580
2016-06-07,1600
2016-06-08,1600
2016-06-09,1700
2016-06-10,1630
2016-06-11,1650
2016-06-13,1700
2016-06-14,1750
2016-06-15,1720
2016-06-16,1720
2016-06-17,1700
2016-06-18,1680
2016-06-20,1710
2016-06-21,1750
2016-06-22,1720
2016-06-23,1760
2016-06-24,1740
2016-06-25,1720
2016-06-27,1690
2016-06-28,1700
2016-06-29,1700
2016-06-30,1700
2016-07-01,0
2016-07-02,0
2016-07-09,1670
2016-07-11,1650
2016-07-12,1830
2016-07-13,1643
2016-07-15,1652
2016-07-16,1670
2016-07-18,1750
2016-07-19,1670
2016-07-20,1665
2016-07-21,1660
2016-07-23,1700
2016-07-25,1800
2016-07-26,1670
2016-07-27,1700
2016-07-28,1670
2016-07-30,1690
2016-08-01,1650
2016-08-02,1700
2016-08-03,1700
2016-08-04,1680
2016-08-05,1670
2016-08-06,1700
2016-08-08,1680
2016-08-09,1670
2016-08-10,1700
2016-08-11,1700
2016-08-12,1670
2016-08-13,1700
2016-08-15,1660
2016-08-16,1650
2016-08-19,1780
2016-08-20,1675
2016-08-22,1680
2016-08-25,1680
2016-08-26,1680
2016-08-27,1700
2016-08-29,1720
2016-08-31,1720
2016-09-01,1750
2016-09-02,1700
2016-09-03,1680
2016-09-05,1750
2016-09-06,1660
2016-09-07,1660
2016-09-08,1700
2016-09-09,1700
2016-09-10,1720
2016-09-12,1650
2016-09-13,1650
2016-09-14,1655
2016-09-15,1700
2016-09-16,1750
2016-09-17,1700
2016-09-19,1640
2016-09-22,1700
2016-09-24,1658
2016-09-26,1650
2016-09-27,1630
2016-09-29,1700
2016-09-30,1660
2016-10-05,1670
2016-10-06,1650
2016-10-07,1700
2016-10-08,1630
2016-10-10,1650
2016-10-12,1700
2016-10-13,1660
2016-10-14,1600
2016-10-17,1670
2016-10-18,1700
2016-10-19,1700
2016-10-20,1670
2016-10-21,1660
2016-10-22,1690
2016-10-24,1750
2016-10-25,1750
2016-10-26,1700
2016-10-27,1700
2016-10-28,1770
2016-11-02,0
2016-11-03,1900
2016-11-04,1900
2016-11-05,1900
2016-11-07,1950
2016-11-08,1900
2016-11-09,1900
2016-11-22,2030
2016-11-23,2000
2016-11-24,2000
2016-11-25,1900
2016-11-26,2000
2016-11-28,1930
2016-11-29,1900
2016-11-30,1860
2016-12-01,1900
2016-12-02,1850
2016-12-03,1850
2016-12-05,1950
2016-12-06,1900
2016-12-07,1860
2016-12-08,1900
2016-12-09,1920
2016-12-10,1900
2016-12-13,1920
2016-12-14,1880
2016-12-15,1880
2016-12-16,1860
2016-12-17,1860
2016-12-22,1870
2016-12-24,1900
2016-12-26,1840
2016-12-28,1810
2016-12-29,1830
2016-12-30,1800
2016-12-31,1800
2017-01-02,1850
2017-01-02,1850
2017-01-03,1800
2017-01-03,1800
2017-01-04,1680
2017-01-04,1680
2017-01-05,1800
2017-01-05,1800
2017-01-06,1700
2017-01-06,1700
2017-01-07,1705
2017-01-07,1705
2017-01-09,1820
2017-01-09,1820
2017-01-10,1830
2017-01-10,1830
2017-01-11,1770
