2016-01-01,164,3106
2016-01-02,164,3100
2016-01-04,164,3088
2016-01-05,164,3089
2016-01-06,164,3144
2016-01-07,164,3144
2016-01-08,164,3144
2016-01-09,164,3144
2016-01-11,164,3028
2016-01-12,164,3028
2016-01-13,164,3028
2016-01-14,164,3028
2016-01-15,164,3044
2016-01-16,164,3044
2016-01-18,164,3139
2016-01-19,164,3139
2016-01-20,164,0
2016-01-21,164,2750
2016-01-22,164,2653
2016-01-23,164,2767
2016-01-25,164,0
2016-01-27,164,0
2016-01-28,164,2806
2016-01-29,164,0
2016-01-30,164,0
2016-02-01,164,0
2016-02-02,164,0
2016-02-03,164,2736
2016-02-04,164,2697
2016-02-05,164,2697
2016-02-06,164,2697
2016-02-08,164,2739
2016-02-09,164,0
2016-02-10,164,2883
2016-02-11,164,2883
2016-02-12,164,2883
2016-02-13,164,2883
2016-02-15,164,2753
2016-02-16,164,2753
2016-02-17,164,2736
2016-02-18,164,2736
2016-02-19,164,0
2016-02-20,164,2800
2016-02-22,164,2800
2016-02-23,164,2778
2016-02-24,164,2778
2016-02-25,164,2789
2016-02-26,164,0
2016-02-27,164,2931
2016-02-29,164,0
2016-03-01,164,2931
2016-03-02,164,0
2016-03-03,164,3050
2016-03-04,164,3050
2016-03-05,164,0
2016-03-07,164,3050
2016-03-08,164,3050
2016-03-09,164,2981
2016-03-10,164,2981
2016-03-11,164,2981
2016-03-12,164,2981
2016-03-14,164,2981
2016-03-15,164,2981
2016-03-16,164,0
2016-03-17,164,0
2016-03-18,164,3067
2016-03-19,164,3156
2016-03-21,164,2867
2016-03-22,164,2867
2016-03-23,164,0
2016-03-25,164,2867
2016-03-26,164,2867
2016-03-28,164,2971
2016-03-29,164,0
2016-03-30,164,0
2016-03-31,164,3017
2016-04-01,164,2817
2016-04-02,164,2817
2016-04-04,164,2663
2016-04-05,164,2663
2016-04-06,164,2663
2016-04-07,164,0
2016-04-08,164,2663
2016-04-09,164,2663
2016-04-11,164,0
2016-04-12,164,2708
2016-04-13,164,2708
2016-04-14,164,0
2016-04-15,164,0
2016-04-16,164,0
2016-04-18,164,2817
2016-04-19,164,2883
2016-04-20,164,2883
2016-04-21,164,2883
2016-04-23,164,2883
2016-04-25,164,2567
2016-04-26,164,2767
2016-04-27,164,2767
2016-04-28,164,2767
2016-04-29,164,2767
2016-04-30,164,2767
2016-05-02,164,2708
2016-05-03,164,2708
2016-05-04,164,0
2016-05-05,164,2750
2016-05-06,164,2850
2016-05-07,164,2850
2016-05-10,164,2933
2016-05-11,164,3000
2016-05-12,164,3208
2016-05-13,164,3042
2016-05-14,164,2958
2016-05-17,164,3154
2016-05-18,164,3154
2016-05-19,164,3154
2016-05-20,164,3500
2016-05-21,164,3575
2016-05-23,164,3517
2016-05-24,164,3722
2016-05-25,164,3722
2016-05-26,164,3722
2016-05-27,164,3402
2016-05-28,164,3917
2016-05-30,164,3658
2016-05-31,164,3658
2016-06-01,164,3628
2016-06-02,164,3628
