DATE,DISPERSION
2016-08-01,0.0851038766904747
2016-11-01,0.0874113904883446
2017-12-01,0.0648785942469521
2018-01-01,0.0753381681468953
2018-02-01,0.074982736563239
2018-08-01,0.0874804870138357
2018-09-01,0.0841362503115251
2020-02-01,0.0608650847899439
2020-04-01,0.0928282534366556
2021-04-01,0.0670700547883987
