Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Achalda,01/07/2019,2.1,Desi,800,820,810
Achalda,03/07/2019,2.4,Desi,800,820,801
Achalda,05/07/2019,2.2,Desi,600,800,700
Achalda,06/07/2019,2.5,Desi,700,860,800
Achalda,08/07/2019,3.4,Desi,600,800,700
Achalda,12/07/2019,2.3,Desi,600,800,700
Achalda,13/07/2019,3.4,Desi,400,550,500
Achalda,15/07/2019,3.2,Desi,600,612,610
Achalda,16/07/2019,4,Desi,600,650,630
Achalda,17/07/2019,6,Desi,700,702,701
Achalda,18/07/2019,3.1,Desi,500,679,600
Achalda,20/07/2019,2.9,Desi,500,600,550
Achalda,22/07/2019,2.5,Desi,400,600,550
Achalda,23/07/2019,2.5,Desi,500,600,550
Achalda,24/07/2019,3.2,Desi,500,650,600
Achalda,30/07/2019,1.9,Desi,600,670,660
Achalda,31/07/2019,4.5,Desi,450,550,500
Achnera,01/07/2019,30,Desi,800,880,840
Achnera,02/07/2019,32,Desi,850,890,870
Achnera,03/07/2019,34,Desi,NR,NR,NR
Achnera,05/07/2019,33,Desi,800,880,840
Achnera,06/07/2019,28,Desi,800,860,830
Achnera,07/07/2019,34,Desi,800,870,840
Achnera,08/07/2019,29,Desi,830,870,850
Achnera,09/07/2019,27,Desi,830,890,860
Achnera,10/07/2019,27,Desi,800,880,840
Achnera,12/07/2019,27,Desi,800,860,830
Achnera,13/07/2019,30,Desi,790,830,810
Achnera,14/07/2019,29,Desi,800,860,830
Achnera,15/07/2019,28,Desi,800,860,830
Achnera,16/07/2019,29,Desi,800,880,840
Achnera,17/07/2019,31,Desi,800,880,840
Achnera,19/07/2019,28,Desi,800,880,840
Achnera,20/07/2019,28,Desi,820,870,850
Achnera,21/07/2019,29,Desi,800,860,830
Achnera,22/07/2019,30,Desi,800,880,840
Achnera,23/07/2019,29,Desi,820,880,850
Achnera,24/07/2019,30,Desi,830,890,860
Achnera,26/07/2019,31,Desi,800,860,830
Achnera,27/07/2019,29,Desi,800,880,840
Achnera,28/07/2019,30,Desi,820,880,850
Achnera,29/07/2019,29,Desi,800,880,840
Achnera,30/07/2019,30,Desi,800,900,850
Achnera,31/07/2019,32,Desi,840,890,870
Agra,02/07/2019,1295,Desi,750,900,830
Agra,03/07/2019,1250,Desi,780,920,840
Agra,04/07/2019,1275,Desi,780,950,830
Agra,05/07/2019,1283,Desi,750,900,830
Agra,06/07/2019,1245,Desi,750,980,820
Agra,08/07/2019,1260,Desi,750,900,825
Agra,09/07/2019,1150,Desi,750,900,830
Agra,10/07/2019,1230,Desi,750,900,820
Agra,11/07/2019,1115,Desi,750,900,825
Agra,12/07/2019,1150,Desi,750,900,830
Agra,13/07/2019,1095,Desi,780,1000,840
Agra,15/07/2019,1170,Desi,750,900,835
Agra,16/07/2019,1193,Desi,750,900,830
Agra,17/07/2019,1200,Desi,750,980,840
Agra,18/07/2019,1175,Desi,780,1000,850
Agra,19/07/2019,1110,Desi,800,1050,880
Agra,20/07/2019,1155,Desi,780,950,860
Agra,22/07/2019,1173,Desi,780,950,855
Agra,23/07/2019,1188,Desi,780,950,850
Agra,24/07/2019,1224,Desi,780,950,840
Agra,25/07/2019,1165,Desi,780,950,845
Agra,26/07/2019,1280,Desi,750,950,840
Agra,27/07/2019,1153,Desi,800,900,835
Agra,29/07/2019,1200,Desi,780,920,840
Agra,30/07/2019,550,Desi,750,900,820
Agra,31/07/2019,1223,Desi,750,900,820
Ahirora,01/07/2019,10,Other,800,1000,900
Ahirora,02/07/2019,5,Other,800,1000,900
Ahirora,06/07/2019,9,Other,800,1000,900
Ahirora,07/07/2019,5,Other,800,1000,900
Ahirora,08/07/2019,7,Other,800,1000,900
Ahirora,09/07/2019,6,Other,800,1000,900
Ahirora,11/07/2019,9,Other,800,1000,900
Ahirora,12/07/2019,4,Other,800,1000,900
Ahirora,13/07/2019,7,Other,800,1000,900
Ahirora,14/07/2019,7,Other,800,1000,900
Ahirora,15/07/2019,9,Other,800,1000,900
Ahirora,16/07/2019,9,Other,800,1000,900
Ahirora,18/07/2019,7,Other,800,1000,900
Ahirora,19/07/2019,9,Other,800,1000,900
Ahirora,20/07/2019,7,Other,800,1000,900
Ahirora,21/07/2019,7,Other,800,1000,900
Ahirora,22/07/2019,9,Other,800,1000,900
Ahirora,23/07/2019,7,Other,800,1000,900
Ahirora,25/07/2019,10,Other,800,1000,900
Ahirora,26/07/2019,9,Other,800,1000,900
Ahirora,27/07/2019,10,Other,800,1000,900
Ahirora,28/07/2019,7,Other,800,1000,900
Ahirora,29/07/2019,8,Other,800,1000,900
Ahirora,30/07/2019,9,Other,800,1000,900
Ajuha,01/07/2019,12,Potato,920,960,940
Ajuha,02/07/2019,11.5,Potato,930,980,950
Ajuha,03/07/2019,12,Potato,925,975,950
Ajuha,04/07/2019,11,Potato,940,980,960
Ajuha,06/07/2019,12,Potato,930,985,960
Ajuha,07/07/2019,11.5,Potato,950,1000,970
Ajuha,08/07/2019,11,Potato,960,1000,980
Ajuha,09/07/2019,12,Potato,950,1000,980
Ajuha,10/07/2019,13,Potato,960,1020,980
Ajuha,11/07/2019,12,Potato,960,1020,980
Ajuha,13/07/2019,11.5,Potato,990,1050,1020
Ajuha,14/07/2019,13,Potato,1000,1050,1025
Ajuha,15/07/2019,12,Potato,1000,1050,1025
Ajuha,16/07/2019,12,Potato,960,1000,975
Ajuha,17/07/2019,13,Potato,940,980,960
Ajuha,18/07/2019,14,Potato,940,1000,960
Ajuha,20/07/2019,12,Desi,940,1000,960
Ajuha,21/07/2019,11.5,Potato,950,1000,970
Ajuha,22/07/2019,12,Potato,950,990,970
Ajuha,23/07/2019,13,Potato,940,1020,980
Ajuha,24/07/2019,12,Potato,960,1020,980
Ajuha,25/07/2019,13,Potato,960,1020,980
Ajuha,27/07/2019,14,Potato,950,990,970
Ajuha,28/07/2019,13,Potato,950,995,970
Ajuha,29/07/2019,12,Potato,950,1000,970
Ajuha,30/07/2019,13,Potato,940,980,965
Ajuha,31/07/2019,14,Potato,940,1020,965
Akbarpur,01/07/2019,32,Potato,900,980,940
Akbarpur,03/07/2019,40,Potato,850,950,900
Akbarpur,04/07/2019,50,Potato,820,920,870
Akbarpur,05/07/2019,45,Potato,800,880,840
Akbarpur,06/07/2019,41,Potato,840,880,860
Akbarpur,15/07/2019,39,Potato,870,960,910
Akbarpur,17/07/2019,42,Potato,900,960,930
Akbarpur,18/07/2019,38,Potato,850,950,900
Akbarpur,19/07/2019,35,Potato,810,890,850
Akbarpur,20/07/2019,45,Potato,800,880,830
Akbarpur,21/07/2019,42,Potato,800,880,840
Akbarpur,22/07/2019,50,Potato,800,860,830
Akbarpur,24/07/2019,70,Potato,770,850,810
Akbarpur,25/07/2019,30,Potato,810,880,850
Akbarpur,26/07/2019,25,Potato,800,860,830
Akbarpur,27/07/2019,28,Potato,805,885,835
Akbarpur,28/07/2019,30,Potato,780,860,820
Akbarpur,29/07/2019,35,Potato,780,860,810
Akbarpur,31/07/2019,32,Potato,800,860,830
Aliganj,08/07/2019,20,Local,500,700,600
Aliganj,09/07/2019,22,Local,600,800,700
Aliganj,10/07/2019,25,Local,600,800,700
Aliganj,12/07/2019,12,Local,600,800,700
Aliganj,14/07/2019,23,Local,600,800,700
Aliganj,15/07/2019,25,Local,600,800,700
Aliganj,16/07/2019,28,Local,600,800,700
Aliganj,17/07/2019,20,Local,600,800,700
Aliganj,18/07/2019,26,Local,600,800,700
Aliganj,19/07/2019,29,Local,600,800,700
Aliganj,20/07/2019,18,Local,600,800,700
Aliganj,21/07/2019,34,Local,600,800,700
Aliganj,22/07/2019,28,Local,600,800,700
Aliganj,23/07/2019,9,Local,600,800,700
Aliganj,25/07/2019,25,Local,600,800,700
Aliganj,26/07/2019,8,Local,700,900,800
Aliganj,27/07/2019,18,Local,700,900,800
Aliganj,28/07/2019,8,Local,700,900,800
Aliganj,29/07/2019,40,Local,700,900,800
Aliganj,31/07/2019,20,Local,700,900,800
Aligarh,01/07/2019,160,Desi,800,900,850
Aligarh,02/07/2019,150,Desi,800,900,850
Aligarh,03/07/2019,170,Desi,800,900,840
Aligarh,04/07/2019,140,Desi,800,900,840
Aligarh,05/07/2019,140,Desi,825,875,850
Aligarh,06/07/2019,160,Desi,800,900,850
Aligarh,08/07/2019,140,Desi,800,900,840
Aligarh,09/07/2019,150,Desi,800,900,850
Aligarh,10/07/2019,160,Desi,800,900,850
Aligarh,11/07/2019,150,Desi,800,900,840
Aligarh,12/07/2019,160,Desi,800,900,850
Aligarh,13/07/2019,150,Desi,800,900,860
