Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Aurangabad,04/12/2006,15,Other,200,300,250
Aurangabad,05/12/2006,9, ,NR,NR,NR
Aurangabad,06/12/2006,4.5,Other,250,600,475
Aurangabad,12/12/2006,13.5,Other,400,700,550
Baramati,02/12/2006,8.5, ,NR,NR,NR
Baramati,09/12/2006,9.7,Red,201,830,635
Baramati,23/12/2006,22,Red,201,911,550
Baramati,27/12/2006,16,Red,200,1200,850
Barshi,05/12/2006,12.5, ,NR,NR,NR
Barshi,27/12/2006,59.2, ,NR,NR,NR
Bhivandi,06/12/2006,0.1,Other,300,350,325
Bhivandi,13/12/2006,0.1,Other,300,350,325
Bhusaval,13/12/2006,7.7, ,NR,NR,NR
Bhusaval,14/12/2006,0.7,Other,671,671,671
Bhusaval,20/12/2006,2.3, ,NR,NR,NR
Bhusaval,27/12/2006,1.2,Other,205,806,327
Chandvad,26/12/2006,983, ,NR,NR,NR
Chandvad,27/12/2006,500, ,NR,NR,NR
Chandvad,28/12/2006,1006,Other,200,780,625
Chandvad,29/12/2006,1305, ,NR,NR,NR
Chandvad,30/12/2006,1729,Other,200,880,651
Devala,01/12/2006,4, ,NR,NR,NR
Devala,04/12/2006,6,Other,305,398,350
Devala,Red,200,823,700,398,350
Devala,05/12/2006,6,Red,200,775,575
Devala,06/12/2006,3.5, ,NR,NR,NR
Devala,07/12/2006,4, ,NR,NR,NR
Devala,08/12/2006,1,Red,200,800,600
Devala,11/12/2006,1.5,Red,200,974,750
Devala,12/12/2006,1,Red,200,940,725
Devala,13/12/2006,0.5,Red,200,965,750
Devala,14/12/2006,440, ,NR,NR,NR
Devala,15/12/2006,380,Red,200,840,625
Devala,18/12/2006,505, ,NR,NR,NR
Devala,19/12/2006,455, ,NR,NR,NR
Devala,20/12/2006,62,Red,200,786,625
Devala,21/12/2006,585, ,NR,NR,NR
Devala,23/12/2006,100,Red,200,777,650
Devala,26/12/2006,495,Red,200,924,730
Devala,28/12/2006,400,Red,200,800,650
Devala,29/12/2006,370, ,NR,NR,NR
Dhule,01/12/2006,400, ,NR,NR,NR
Dhule,05/12/2006,400,Other,250,675,500
Dhule,08/12/2006,400, ,NR,NR,NR
Dhule,11/12/2006,20, ,NR,NR,NR
Dhule,15/12/2006,320, ,NR,NR,NR
Dhule,18/12/2006,500, ,NR,NR,NR
Dhule,19/12/2006,550, ,NR,NR,NR
Dhule,20/12/2006,400, ,NR,NR,NR
Dhule,21/12/2006,300, ,NR,NR,NR
Dhule,22/12/2006,250, ,NR,NR,NR
Dhule,28/12/2006,400, ,NR,NR,NR
Dindori(Vani),04/12/2006,75.4,Other,222,751,650
Dindori(Vani),15/12/2006,272.7,Red,300,782,705
Dindori(Vani),18/12/2006,431.3,Red,300,807,672
Dindori(Vani),21/12/2006,316.2,Red,401,871,751
Dindori(Vani),22/12/2006,276.5,Red,451,796,652
Dindori(Vani),25/12/2006,250.2,Red,527,1001,851
Dindori(Vani),27/12/2006,336.7,Red,560,861,725
Dindori(Vani),28/12/2006,263.2,Red,525,852,700
Dindori(Vani),29/12/2006,198.7,Red,500,861,700
Dound,15/12/2006,92, ,NR,NR,NR
Dound,16/12/2006,65.7, ,NR,NR,NR
Dound,17/12/2006,156, ,NR,NR,NR
Dound,18/12/2006,40, ,NR,NR,NR
Dound,20/12/2006,70, ,NR,NR,NR
Dound,21/12/2006,112.5, ,NR,NR,NR
Dound,22/12/2006,33.6, ,NR,NR,NR
Dound,24/12/2006,63.9, ,NR,NR,NR
Dound,26/12/2006,9.6, ,NR,NR,NR
Dound,31/12/2006,44.3, ,NR,NR,NR
Ghoti,05/12/2006,0.2,Other,200,200,200
Ghoti,08/12/2006,0.2,Other,200,200,200
Ghoti,09/12/2006,1.8,Other,200,350,275
Ghoti,12/12/2006,1.5, ,NR,NR,NR
Ghoti,16/12/2006,5,Other,200,300,250
Ghoti,19/12/2006,0.6,Other,200,350,275
Ghoti,22/12/2006,0.2,Other,200,200,200
Ghoti,23/12/2006,1.6,Other,200,300,250
Ghoti,26/12/2006,0.6,Other,200,300,250
Ghoti,30/12/2006,3.6,Other,200,300,250
Indapur,06/12/2006,12.9, ,NR,NR,NR
Indapur,08/12/2006,9.9, ,NR,NR,NR
Indapur,10/12/2006,32.7, ,NR,NR,NR
Indapur,22/12/2006,6, ,NR,NR,NR
Indapur,24/12/2006,14.8, ,NR,NR,NR
Indapur,29/12/2006,6.9, ,NR,NR,NR
Indapur,31/12/2006,9.5, ,NR,NR,NR
Jalgaon,05/12/2006,1100,Other,400,600,500
Jalgaon,Red,300,675,500,600,500
Jalgaon(Masawat),12/12/2006,128,Red,200,800,500
Jalgaon(Masawat),15/12/2006,160,Red,250,700,475
Jalgaon(Masawat),16/12/2006,170,Red,200,600,400
Jalgaon(Masawat),18/12/2006,120,Red,200,575,400
Jalgaon(Masawat),20/12/2006,140,Red,300,700,500
Jalgaon(Masawat),22/12/2006,100,Red,300,700,500
Jalgaon(Masawat),23/12/2006,175,Red,300,700,500
Jalgaon(Masawat),27/12/2006,80,Red,300,750,525
Jalgaon(Masawat),28/12/2006,108,Red,300,700,500
Jalgaon(Masawat),29/12/2006,127,Red,300,700,500
Junnar,05/12/2006,59.5,Other,300,700,400
Junnar,07/12/2006,54.6,Other,400,800,600
Junnar,08/12/2006,73.3,Other,350,800,600
Junnar,10/12/2006,86,Other,400,800,600
Junnar,17/12/2006,27.6,Other,400,600,500
Junnar(Otur),07/12/2006,272.5, ,NR,NR,NR
Junnar(Otur),14/12/2006,220.8,Other,250,1300,1100
Junnar(Otur),21/12/2006,164.4,Other,500,1060,900
Junnar(Otur),24/12/2006,70,Other,500,1300,1100
Junnar(Otur),28/12/2006,105,Other,500,1200,1100
Junnar(Otur),31/12/2006,82.5,Other,300,1000,900
Kada,06/12/2006,4.5, ,NR,NR,NR
Kada,20/12/2006,12.2, ,NR,NR,NR
Kada,24/12/2006,25, ,NR,NR,NR
Kada,27/12/2006,12.5, ,NR,NR,NR
Kada,31/12/2006,43.2, ,NR,NR,NR
Kalyan,07/12/2006,0.1,Other,600,750,675
Kalyan,08/12/2006,0.1,Other,600,700,650
Kalyan,12/12/2006,0.1,Other,700,750,725
Kalyan,13/12/2006,0.1,Other,650,800,725
Karad,02/12/2006,30,Other,300,500,450
Karad,05/12/2006,50,Other,300,400,350
Karad,09/12/2006,35,Other,300,700,600
Karad,11/12/2006,50,Other,300,500,450
Karad,12/12/2006,90,Other,500,850,600
Karad,13/12/2006,30,Other,400,850,600
Karad,14/12/2006,25,Other,200,800,550
Karad,16/12/2006,40,Other,400,700,600
Karad,18/12/2006,16,Other,400,900,600
Karad,19/12/2006,70,Other,500,900,800
Karad,20/12/2006,40,Other,200,700,600
Karad,21/12/2006,70,Other,300,700,600
Karad,23/12/2006,12,Other,500,700,600
Karad,27/12/2006,30,Other,300,1000,950
Karad,28/12/2006,28,Other,600,1000,850
Khed(Chakan),06/12/2006,35.5,Other,350,900,775
Khed(Chakan),13/12/2006,65,Other,300,850,650
Khed(Chakan),16/12/2006,65.5,Other,300,1050,850
Kolhapur,02/12/2006,202.9, ,NR,NR,NR
Kolhapur,06/12/2006,140.1,Other,200,850,525
Kolhapur,07/12/2006,205.7,Other,200,900,550
Kolhapur,08/12/2006,173.6, ,NR,NR,NR
Kolhapur,09/12/2006,198.8,Other,250,900,575
Kolhapur,10/12/2006,5.4,Other,250,600,425
Kolhapur,11/12/2006,155.8,Other,200,900,550
Kolhapur,12/12/2006,181.3,Other,200,900,400
Kolhapur,13/12/2006,144.3,Other,250,900,575
Kolhapur,14/12/2006,147.1,Other,250,1100,550
Kolhapur,15/12/2006,159.6,Other,400,1100,600
Kolhapur,16/12/2006,132.2,Other,250,1000,550
Kolhapur,18/12/2006,199.6,Other,400,1000,700
Kolhapur,19/12/2006,181.6,Other,300,1000,650
Kolhapur,20/12/2006,115.5,Other,300,1100,700
Kolhapur,21/12/2006,151.9,Other,300,1100,700
Kolhapur,22/12/2006,63.1,Other,300,1200,600
Kolhapur,23/12/2006,128.8,Other,300,1200,750
Kolhapur,25/12/2006,172.3,Other,350,1350,700
Kolhapur,26/12/2006,155.8,Other,400,1200,650
Kolhapur,27/12/2006,84.6,Other,400,1450,700
Kolhapur,28/12/2006,146.3,Other,300,1300,700
Kolhapur,29/12/2006,137.7,Other,300,1200,650
Kolhapur,30/12/2006,158,Other,300,1200,750
Kolhapur(Malkapur),29/12/2006,0.1,Other,450,450,450
Lasalgaon,08/12/2006,1907.5,Red,501,899,751
Lasalgaon,11/12/2006,1967.5,Red,552,905,801
Lasalgaon,12/12/2006,1995,Red,602,931,810
Lasalgaon,15/12/2006,2163,Red,414,881,611
Lasalgaon,18/12/2006,2133,Red,471,771,551
Lasalgaon,19/12/2006,2739,Red,471,955,650
Lasalgaon,21/12/2006,2529,Red,413,961,751
Lasalgaon,22/12/2006,3180,Red,417,953,651
Lasalgaon,25/12/2006,2598,Red,556,981,751
Lasalgaon,26/12/2006,3165,Red,656,926,721
Lasalgaon,27/12/2006,786,Red,231,809,701
Lasalgaon,28/12/2006,2325,Red,579,865,650
Lasalgaon,29/12/2006,3018,Red,408,876,681
Lasalgaon(Niphad),21/12/2006,270,Red,211,721,600
Lasalgaon(Niphad),25/12/2006,89.5,Red,200,727,650
Lasalgaon(Niphad),26/12/2006,111,Red,200,951,750
Lasalgaon(Niphad),27/12/2006,176,Red,300,835,751
Lasalgaon(Niphad),28/12/2006,175.4,Red,200,792,690
Lonand,04/12/2006,100,Other,250,700,380
Maanachar,17/12/2006,0.2,Other,480,480,480
Maanachar,18/12/2006,1.2,Other,400,500,450
Maanachar,25/12/2006,0.6,Other,500,500,500
Malegaon,06/12/2006,50, ,NR,NR,NR
Malegaon,11/12/2006,7.5,Red,330,630,470
Malegaon,13/12/2006,15, ,NR,NR,NR
Malegaon,14/12/2006,34,Red,300,781,600
Malegaon,16/12/2006,35,Red,300,561,400
Malegaon,18/12/2006,47,Red,300,529,400
Malegaon,19/12/2006,35,Other,300,607,400
Malegaon,20/12/2006,23,Red,500,740,600
Malegaon,21/12/2006,22,Red,271,612,300
Malegaon,26/12/2006,25,Other,500,801,600
Malegaon,27/12/2006,50,Red,299,725,511
Malegaon,28/12/2006,53,Red,300,811,500
Malegaon,30/12/2006,41,Red,300,700,500
Malegaon(Umarane),01/12/2006,405, ,NR,NR,NR
Malegaon(Umarane),04/12/2006,973,Other,200,800,521
Malegaon(Umarane),05/12/2006,896.5,Other,201,775,495
Malegaon(Umarane),07/12/2006,947.6, ,NR,NR,NR
Malegaon(Umarane),08/12/2006,1224.5, ,NR,NR,NR
Malegaon(Umarane),11/12/2006,1718.8, ,NR,NR,NR
Malegaon(Umarane),12/12/2006,1267.5, ,NR,NR,NR
Malegaon(Umarane),13/12/2006,1371, ,NR,NR,NR
Malegaon(Umarane),15/12/2006,1912.5, ,NR,NR,NR
Malegaon(Umarane),19/12/2006,1791.5, ,NR,NR,NR
Malegaon(Umarane),21/12/2006,1652.5, ,NR,NR,NR
Malegaon(Umarane),26/12/2006,1597.5, ,NR,NR,NR
Malegaon(Umarane),27/12/2006,1277.5, ,NR,NR,NR
Malegaon(Umarane),28/12/2006,1337.5,Other,200,900,555
Malegaon(Umarane),29/12/2006,1296.5, ,NR,NR,NR
Manmad,05/12/2006,400,Other,300,860,641
Manmad,06/12/2006,1100,Other,498,801,641
Manmad,07/12/2006,500,Other,400,750,625
Manmad,08/12/2006,900,Other,300,875,626
Manmad,11/12/2006,1500,Other,300,900,701
Manmad,12/12/2006,500,Other,216,770,670
Manmad,13/12/2006,1500,Other,400,844,701
Manmad,15/12/2006,1600,Other,374,774,560
Manmad,18/12/2006,2000,Other,246,704,575
Manmad,19/12/2006,1500,Other,370,875,580
Manmad,21/12/2006,1200,Other,240,879,630
Manmad,22/12/2006,1500,Other,329,875,631
Manmad,25/12/2006,1500,Other,315,941,708
Manmad,26/12/2006,1500,Other,340,900,721
Manmad,27/12/2006,700,Other,225,818,669
Manmad,28/12/2006,1500,Other,275,801,675
Manmad,29/12/2006,1500,Other,481,820,702
