Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Ahmednagar,02/01/2006,1294.6,Variety,NR,NR,NR
Ahmednagar,17/01/2006,763.4,Variety,NR,NR,NR
Ahmednagar,21/01/2006,1246,Variety,NR,NR,NR
Ahmednagar,23/01/2006,1147.6,Variety,NR,NR,NR
Ahmednagar,24/01/2006,1010.9,Variety,NR,NR,NR
Ahmednagar,27/01/2006,844.3,Variety,NR,NR,NR
Ahmednagar,31/01/2006,931.4,Variety,NR,NR,NR
Akkalkot,02/01/2006,36.5,Variety,NR,NR,NR
Akkalkot,23/01/2006,14.9,Variety,NR,NR,NR
Aurangabad,01/01/2006,21,Variety,NR,NR,NR
Aurangabad,02/01/2006,7,Variety,NR,NR,NR
Aurangabad,03/01/2006,8.5,Variety,NR,NR,NR
Aurangabad,04/01/2006,4.5,Other,200,400,275
Aurangabad,05/01/2006,13.9,Other,200,400,250
Aurangabad,09/01/2006,7,Other,NR,NR,NR
Aurangabad,10/01/2006,14.5,Other,NR,NR,NR
Aurangabad,12/01/2006,13.5,Other,NR,NR,NR
Aurangabad,14/01/2006,5,Other,NR,NR,NR
Aurangabad,15/01/2006,3.5,Other,NR,NR,NR
Aurangabad,16/01/2006,6.6,Other,NR,NR,NR
Aurangabad,17/01/2006,4.2,Other,NR,NR,NR
Aurangabad,18/01/2006,1.5,Other,NR,NR,NR
Aurangabad,19/01/2006,11.5,Other,NR,NR,NR
Aurangabad,21/01/2006,5.2,Other,NR,NR,NR
Aurangabad,22/01/2006,9.5,Other,NR,NR,NR
Aurangabad,24/01/2006,13,Other,NR,NR,NR
Aurangabad,25/01/2006,10,Other,NR,NR,NR
Aurangabad,26/01/2006,8,Other,NR,NR,NR
Aurangabad,28/01/2006,8,Other,NR,NR,NR
Aurangabad,29/01/2006,14,Other,NR,NR,NR
Aurangabad,31/01/2006,7.5,Other,NR,NR,NR
Baramati,02/01/2006,28.5,Other,NR,NR,NR
Baramati,11/01/2006,16.2,Other,NR,NR,NR
Baramati,13/01/2006,16.2,Other,NR,NR,NR
Baramati,21/01/2006,19.6,Red,200,450,300
Barshi,09/01/2006,279.3,Red,NR,NR,NR
Barshi,12/01/2006,183,Red,NR,NR,NR
Barshi,17/01/2006,122.8,Red,NR,NR,NR
Barshi,23/01/2006,457,Red,NR,NR,NR
Barshi,24/01/2006,168.3,Red,NR,NR,NR
Barshi,30/01/2006,89.2,Red,NR,NR,NR
Bhusaval,18/01/2006,11.7,Red,NR,NR,NR
Bhusaval,25/01/2006,14.9,Red,NR,NR,NR
Chandrapur,06/01/2006,35,Other,300,700,550
Chandrapur,07/01/2006,11,Other,300,700,600
Chandrapur,09/01/2006,15,Other,300,600,500
Chandrapur,10/01/2006,15,Other,400,700,600
Chandrapur,12/01/2006,20,Other,300,600,500
Chandrapur,13/01/2006,12,Other,400,700,600
Chandrapur,18/01/2006,12,Other,400,700,600
Chandrapur,20/01/2006,12,Other,300,600,450
Chandrapur,21/01/2006,12,Other,300,600,450
Chandrapur,23/01/2006,12,Other,300,600,500
Chandrapur,24/01/2006,12,Other,300,600,450
Chandrapur,25/01/2006,12,Other,300,600,500
Chandrapur,27/01/2006,24,Other,300,600,450
Chandrapur,28/01/2006,24,Other,300,600,450
