Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Ahmednagar,04/11/2006,737.1, ,NR,NR,NR
Ahmednagar,06/11/2006,554.9, ,NR,NR,NR
Ahmednagar,09/11/2006,527.3, ,NR,NR,NR
Ahmednagar,11/11/2006,515.3, ,NR,NR,NR
Ahmednagar,13/11/2006,507.1, ,NR,NR,NR
Ahmednagar,16/11/2006,565.1, ,NR,NR,NR
Akkalkot,14/11/2006,9.5, ,NR,NR,NR
Akkalkot,20/11/2006,81, ,NR,NR,NR
Aurangabad,01/11/2006,12.5,Other,200,550,350
Aurangabad,02/11/2006,17.5,Other,200,550,350
Aurangabad,04/11/2006,24,Other,250,650,450
Aurangabad,06/11/2006,17,Other,200,550,400
Aurangabad,07/11/2006,14,Other,200,550,400
Aurangabad,08/11/2006,10.5,Other,200,550,400
Aurangabad,09/11/2006,25,Other,200,500,400
Aurangabad,11/11/2006,23, ,NR,NR,NR
Aurangabad,12/11/2006,14,Other,200,450,350
Aurangabad,13/11/2006,16, ,NR,NR,NR
Aurangabad,15/11/2006,5, ,NR,NR,NR
Aurangabad,16/11/2006,20.5, ,NR,NR,NR
Aurangabad,19/11/2006,13,Other,200,400,300
Aurangabad,20/11/2006,13.5,Other,200,350,275
Aurangabad,22/11/2006,18.5, ,NR,NR,NR
Aurangabad,25/11/2006,25, ,NR,NR,NR
Aurangabad,26/11/2006,30,Other,150,300,250
Aurangabad,27/11/2006,16,Other,125,300,200
Aurangabad,28/11/2006,5,Other,150,325,250
Aurangabad,29/11/2006,2,Other,200,300,250
Baramati,01/11/2006,20.1, ,NR,NR,NR
Baramati,04/11/2006,36.6, ,NR,NR,NR
Baramati,08/11/2006,44, ,NR,NR,NR
Baramati,11/11/2006,26.2, ,NR,NR,NR
Baramati,15/11/2006,15.4, ,NR,NR,NR
Baramati,18/11/2006,11.6, ,NR,NR,NR
Baramati,22/11/2006,10.5, ,NR,NR,NR
Baramati,29/11/2006,8, ,NR,NR,NR
Barshi,21/11/2006,109.2, ,NR,NR,NR
Bhivandi,01/11/2006,0.1,Other,300,350,325
Bhivandi,08/11/2006,0.1,Other,300,350,325
Bhivandi,15/11/2006,0.1,Other,300,350,325
Bhivandi,22/11/2006,0.1,Other,300,350,325
Bhivandi,29/11/2006,0.1,Other,300,350,325
Bhusaval,29/11/2006,1.6,Other,200,300,200
Chandrapur,01/11/2006,45,Other,400,500,450
Chandrapur,02/11/2006,20,Other,350,550,500
Chandrapur,03/11/2006,18,Other,350,550,500
Chandrapur,04/11/2006,27,Other,400,600,500
Chandrapur,06/11/2006,9,Other,300,750,700
Chandrapur,07/11/2006,0.8,Other,300,750,700
Chandrapur,08/11/2006,18,Other,400,700,600
Chandrapur,09/11/2006,18,Other,400,850,700
Chandrapur,10/11/2006,27,Other,400,800,650
Chandrapur,11/11/2006,18,Other,400,800,700
Chandrapur,13/11/2006,18,Other,400,800,700
Chandrapur,14/11/2006,27,Other,400,750,700
Chandrapur,15/11/2006,18,Other,400,750,700
Chandrapur,16/11/2006,18,Other,400,750,700
Chandrapur,17/11/2006,27,Other,400,750,600
Chandrapur,18/11/2006,18,Other,400,700,600
Chandrapur,21/11/2006,9,Other,400,700,600
Chandvad,01/11/2006,104.7, ,NR,NR,NR
Chandvad,02/11/2006,178.9, ,NR,NR,NR
Chandvad,03/11/2006,275, ,NR,NR,NR
Chandvad,04/11/2006,139.7, ,NR,NR,NR
Chandvad,07/11/2006,147.9, ,NR,NR,NR
Chandvad,08/11/2006,199, ,NR,NR,NR
Chandvad,09/11/2006,166, ,NR,NR,NR
Chandvad,10/11/2006,196.4, ,NR,NR,NR
Chandvad,11/11/2006,129, ,NR,NR,NR
Chandvad,14/11/2006,345, ,NR,NR,NR
Chandvad,15/11/2006,383.8, ,NR,NR,NR
Chandvad,16/11/2006,354.5, ,NR,NR,NR
Chandvad,17/11/2006,305.9, ,NR,NR,NR
Chandvad,18/11/2006,299.8, ,NR,NR,NR
Chandvad,21/11/2006,300.5, ,NR,NR,NR
Chandvad,22/11/2006,474.4, ,NR,NR,NR
Devala,01/11/2006,430, ,NR,NR,NR
Devala,02/11/2006,275, ,NR,NR,NR
Devala,03/11/2006,7, ,NR,NR,NR
Devala,06/11/2006,175, ,NR,NR,NR
Devala,07/11/2006,170, ,NR,NR,NR
Devala,08/11/2006,105, ,NR,NR,NR
Devala,09/11/2006,220, ,NR,NR,NR
Devala,10/11/2006,130, ,NR,NR,NR
Devala,13/11/2006,250, ,NR,NR,NR
Devala,14/11/2006,145, ,NR,NR,NR
Devala,15/11/2006,275, ,NR,NR,NR
Devala,16/11/2006,175, ,NR,NR,NR
Devala,17/11/2006,195, ,NR,NR,NR
Devala,21/11/2006,115, ,NR,NR,NR
Devala,28/11/2006,14, ,NR,NR,NR
Devala,30/11/2006,8, ,NR,NR,NR
Dhule,06/11/2006,300, ,NR,NR,NR
Dhule,09/11/2006,200, ,NR,NR,NR
Dhule,21/11/2006,500, ,NR,NR,NR
Dhule,22/11/2006,500, ,NR,NR,NR
Dhule,23/11/2006,400, ,NR,NR,NR
Dhule,24/11/2006,400, ,NR,NR,NR
Dhule,27/11/2006,400, ,NR,NR,NR
Dhule,28/11/2006,400, ,NR,NR,NR
Dhule,29/11/2006,300, ,NR,NR,NR
Dindori(Vani),01/11/2006,265,Other,357,809,651
Dindori(Vani),02/11/2006,205.7,Other,355,789,633
Dindori(Vani),03/11/2006,277.8,Other,351,780,625
Dindori(Vani),06/11/2006,301.7,Other,300,749,575
Dindori(Vani),08/11/2006,207.9,Other,351,822,681
Dindori(Vani),09/11/2006,189.2,Other,244,800,641
Dindori(Vani),10/11/2006,218.3,Other,262,711,552
Dindori(Vani),13/11/2006,249,Other,200,782,500
Dindori(Vani),22/11/2006,225.4,Other,232,777,624
Dindori(Vani),23/11/2006,141,Other,232,742,550
Dindori(Vani),24/11/2006,139,Other,251,796,612
Dindori(Vani),27/11/2006,75.9, ,NR,NR,NR
Dindori(Vani),29/11/2006,65,Other,251,655,600
Dindori(Vani),30/11/2006,68.3,Other,226,821,700
Ghoti,03/11/2006,5,Other,340,340,340
