Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Ahmednagar,01/12/2008,1425,Other,200,1200,700
Ahmednagar,04/12/2008,2325.2,Other,300,1350,850
Ahmednagar,06/12/2008,2251.3,Red,300,1400,900
Ahmednagar,08/12/2008,2568,Red,300,1400,925
Ahmednagar,11/12/2008,3176.4,Other,300,1400,850
Ahmednagar,13/12/2008,3142.5,Other,300,1350,825
Ahmednagar,15/12/2008,3287.2,Red,300,1400,900
Ahmednagar,18/12/2008,2760.3,Red,NR,NR,NR
Ahmednagar,20/12/2008,2596.4,Red,NR,NR,NR
Ahmednagar,22/12/2008,2482.4,Red,NR,NR,NR
Ahmednagar,27/12/2008,2231.5,Red,NR,NR,NR
Ahmednagar,29/12/2008,2761.4,Red,NR,NR,NR
Aurangabad,01/12/2008,18,Other,800,1350,1075
Aurangabad,02/12/2008,6.6,Other,500,1000,750
Aurangabad,03/12/2008,9.9,Other,450,1050,750
Aurangabad,04/12/2008,16.7,Other,500,1100,800
Aurangabad,06/12/2008,8.1,Other,500,1400,950
Aurangabad,07/12/2008,16.7,Other,600,1200,800
Aurangabad,08/12/2008,14.6,Other,600,1200,900
Aurangabad,10/12/2008,3.8,Other,700,1100,900
Aurangabad,11/12/2008,21.9,Other,350,1250,800
Aurangabad,13/12/2008,14.5,Other,700,1100,800
Aurangabad,14/12/2008,9.1,Other,600,1200,900
Aurangabad,15/12/2008,19.3,Other,500,1000,750
Aurangabad,16/12/2008,5.6,Other,550,1200,875
Aurangabad,17/12/2008,11.1,Other,500,1100,800
Aurangabad,18/12/2008,31.5,Other,500,1000,750
Aurangabad,20/12/2008,8.8,Other,800,1200,1000
Aurangabad,21/12/2008,22,Other,500,1200,850
Aurangabad,22/12/2008,27.4,Other,800,1300,1050
Aurangabad,23/12/2008,6.7,Other,450,950,700
Aurangabad,24/12/2008,10.9,Other,300,700,500
Aurangabad,25/12/2008,18.5,Other,800,1300,1050
Aurangabad,27/12/2008,9.3,Other,500,1100,900
Aurangabad,28/12/2008,20,Other,800,1200,1000
Aurangabad,31/12/2008,26.9,Other,500,1100,800
Baramati,31/12/2008,25,Red,800,1500,1100
Barshi,08/12/2008,138.5,Red,NR,NR,NR
Chandvad,02/12/2008,600.5,Other,300,1100,950
Chandvad,03/12/2008,847.5,Other,250,988,800
Chandvad,04/12/2008,731.5,Other,300,1090,950
Chandvad,05/12/2008,882.5,Other,500,1100,975
Chandvad,06/12/2008,918,Other,200,1080,950
Chandvad,10/12/2008,1172.5,Other,250,1161,1050
Chandvad,11/12/2008,1220.5,Other,300,1167,1025
Chandvad,16/12/2008,837.5,Other,300,1209,1000
Chandvad,17/12/2008,1261,Other,300,1160,950
Chandvad,18/12/2008,797.5,Other,400,1130,900
Chandvad,19/12/2008,920.5,Other,300,1250,951
Chandvad,20/12/2008,793.5,Other,300,1199,950
Chandvad,23/12/2008,793.5,Other,450,1293,1100
Chandvad,24/12/2008,943.5,Other,500,1285,1125
Chandvad,25/12/2008,692.5,Other,500,1362,1100
Chandvad,26/12/2008,992,Other,500,1379,1150
Chandvad,30/12/2008,996.5,Other,450,1418,1050
Chandvad,31/12/2008,1040.5,Other,400,1300,1025
Devala,15/12/2008,905,Other,307,1169,850
Devala,15/12/2008,905,Red,550,1300,1100
