Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Ahmednagar,02/12/10,1286.4,Other,1300,3500,2100
Ahmednagar,04/12/10,1127.4,Other,1400,3500,2100
Ahmednagar,06/12/10,1227.8,Other,1000,3200,2350
Ahmednagar,11/12/10,927.6,Other,1000,5000,3000
Ahmednagar,13/12/10,846.3,Other,1000,6000,3500
Ahmednagar,20/12/10,1078,Other,1000,7500,4250
Ahmednagar,27/12/10,1008,Other,1000,6500,3750
Akole,12/12/10,20.6,Other,300,4000,1500
Akole,19/12/10,12,Other,300,6000,1654
Akole,26/12/10,2.6,Other,300,4100,1635
Aurangabad,01/12/10,47.5,Other,400,1600,1000
Aurangabad,02/12/10,59.2,Other,200,1400,800
Aurangabad,04/12/10,52.2,Other,300,1600,950
Aurangabad,05/12/10,57.8,Other,300,1500,900
Aurangabad,06/12/10,43.1,Other,500,1400,950
Aurangabad,07/12/10,37.6,Other,300,1500,900
Aurangabad,08/12/10,32.6,Other,300,1400,850
Aurangabad,09/12/10,96.3,Other,300,1200,750
Aurangabad,11/12/10,42.6,Other,225,1275,750
Aurangabad,12/12/10,42.7,Other,200,1400,800
Aurangabad,13/12/10,34,Other,400,2000,1200
Aurangabad,14/12/10,37.4,Other,500,2200,1350
Aurangabad,15/12/10,22.4,Other,500,1900,1200
Aurangabad,16/12/10,53.8,Other,500,2400,1425
Aurangabad,18/12/10,39.7,Other,900,3900,2400
Aurangabad,19/12/10,55.4,Other,1000,3800,2400
Aurangabad,20/12/10,29.3,Other,1000,3000,2000
Aurangabad,21/12/10,21.3,Other,1500,4000,2750
Aurangabad,22/12/10,22.7,Other,600,3500,2050
Aurangabad,23/12/10,51.3,Other,800,3500,2150
Aurangabad,25/12/10,30.5,Other,700,2000,1350
Aurangabad,26/12/10,36.3,Other,300,1900,1100
Aurangabad,27/12/10,29.6,Other,800,2700,1750
Aurangabad,28/12/10,19.1,Other,1000,3200,2100
Aurangabad,29/12/10,34.7,Other,1200,4000,2600
Aurangabad,30/12/10,31.6,Other,700,4000,2350
Baramati,03/12/10,40,Red,500,3800,1400
Baramati,25/12/10,10,Other,1000,4250,1500
Baramati,27/12/10,10,Other,1000,4056,1600
Baramati,29/12/10,6,Other,500,1500,1200
Baramati,31/12/10,10,Other,1200,4700,2200
Barshi,03/12/10,26.7,Other,180,1900,1000
Barshi,04/12/10,11.9,Other,NR,NR,NR
Barshi,06/12/10,77.8,Other,120,2500,950
Barshi,07/12/10,33.3,Other,100,3000,1100
Barshi,08/12/10,11.8,Other,300,2025,1000
Barshi,09/12/10,30.3,Other,275,2700,900
Barshi,10/12/10,23,Other,250,2200,975
Barshi,11/12/10,23,Other,250,2200,975
Barshi,13/12/10,85,Other,370,2750,1200
Barshi,22/12/10,44.2,Other,300,6500,1500
Barshi,29/12/10,33.5,Other,250,5000,1800
Barshi,30/12/10,28.4,Other,300,5100,1700
Barshi,31/12/10,16.2,Other,500,6300,1900
Bhivandi,01/12/10,0.1,Other,4000,5000,4500
Bhivandi,02/12/10,0.1,Other,4000,5000,4500
Bhivandi,23/12/10,0.1,Other,2500,5000,3750
Bhivandi,27/12/10,0.1,Other,2000,4000,3000
Bhivandi,30/12/10,0.1,Other,2000,4000,3000
Bodwad(Varangaon),23/12/10,10,Other,700,2000,1000
Chandrapur(Ganjwad),03/12/10,0.5,Other,1200,2200,2000
Chandrapur(Ganjwad),04/12/10,30,Other,800,1200,1000
Chandrapur(Ganjwad),31/12/10,10,Other,1200,2800,2600
Chandvad,01/12/10,911,Other,100,2036,1000
Chandvad,02/12/10,706.5,Other,200,2200,1500
Chandvad,07/12/10,763.5,Other,600,2000,1300
Chandvad,08/12/10,913.5,Other,500,2000,1400
Chandvad,09/12/10,579,Other,400,2671,1500
Chandvad,10/12/10,573.5,Other,400,2300,1600
Chandvad,11/12/10,629.5,Other,200,2400,1400
Chandvad,14/12/10,91.4,Other,840,932,850
Chandvad,21/12/10,411.1,Other,500,4700,3000
Chandvad,22/12/10,470.3,Other,200,3852,2200
Chandvad,23/12/10,331.5,Other,200,3500,2200
Chandvad,24/12/10,539.6,Other,200,3551,2500
Chandvad,28/12/10,424.9,Other,500,4000,2700
Chandvad,29/12/10,432.8,Other,500,4053,2750
Chandvad,30/12/10,224.7,Other,500,4242,2700
Chandvad,31/12/10,402,Other,500,4250,2500
Devala,01/12/10,85,Other,1000,3191,2600
