Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Aurangabad,03/03/2007,6,Other,300,500,450
Aurangabad,04/03/2007,2.5,Other,300,700,500
Aurangabad,05/03/2007,9.5,Other,400,800,750
Aurangabad,06/03/2007,10.5,Other,300,700,500
Aurangabad,07/03/2007,6,Other,500,700,550
Aurangabad,08/03/2007,11.5,Other,500,800,600
Aurangabad,10/03/2007,12,Other,400,850,650
Aurangabad,11/03/2007,8.5,Other,400,800,650
Aurangabad,12/03/2007,5,Other,500,900,800
Aurangabad,13/03/2007,6,Other,400,800,550
Aurangabad,14/03/2007,8.2,Other,400,800,650
Aurangabad,17/03/2007,7,Other,450,850,600
Aurangabad,18/03/2007,12.5,Other,500,800,700
Aurangabad,19/03/2007,10.5,Other,500,800,650
Aurangabad,20/03/2007,5.2,Other,550,1200,850
Aurangabad,21/03/2007,18,Other,300,700,550
Aurangabad,22/03/2007,4.5,Other,500,800,700
Aurangabad,24/03/2007,5.5,Other,480,700,550
Aurangabad,26/03/2007,11.5,Other,300,600,500
Aurangabad,27/03/2007,11,Other,300,600,450
Aurangabad,28/03/2007,13,Other,350,600,500
Aurangabad,29/03/2007,10.5,Other,400,600,500
Baramati,17/03/2007,22.1,Red,200,825,700
Baramati,21/03/2007,36.5,Red,200,711,615
Baramati,24/03/2007,30.3,Red,200,625,525
Barshi,21/03/2007,9.9,Other,200,675,500
Barshi,22/03/2007,19, ,NR,NR,NR
Barshi,26/03/2007,12.3, ,NR,NR,NR
Chandrapur,01/03/2007,18,Other,600,1200,800
Chandrapur,02/03/2007,9,Other,600,1200,800
Chandrapur,06/03/2007,9,Other,600,800,700
Chandrapur,07/03/2007,9,Other,600,1000,800
Chandrapur,08/03/2007,9,Other,600,800,700
Chandrapur,13/03/2007,9,Other,800,1000,900
Chandrapur,17/03/2007,9,Other,600,700,650
Chandrapur,20/03/2007,9,Other,500,850,750
Chandrapur,26/03/2007,9,Other,600,1000,800
Chandrapur,29/03/2007,18,Other,600,1000,800
Chandrapur,30/03/2007,9,Other,600,1000,800
Chandvad,01/03/2007,424.9,Other,300,650,600
Chandvad,02/03/2007,480.4,Other,300,737,650
Chandvad,03/03/2007,203.7, ,NR,NR,NR
Chandvad,08/03/2007,414, ,NR,NR,NR
Chandvad,10/03/2007,879.5,Other,200,770,700
Chandvad,13/03/2007,444.5,Other,300,700,651
Chandvad,14/03/2007,725.8,Other,350,684,615
Chandvad,16/03/2007,789.5,Other,200,690,600
Chandvad,20/03/2007,784.4,Other,300,600,525
Chandvad,21/03/2007,692.5, ,NR,NR,NR
Chandvad,22/03/2007,904.5, ,NR,NR,NR
Chandvad,23/03/2007,859.8,Other,300,625,550
Chandvad,24/03/2007,1003.5,Other,200,600,525
Devala,08/03/2007,320,Other,300,773,700
Devala,Red,500,814,750,773,700
Devala,09/03/2007,265,Other,461,787,650
Devala,Red,336,790,650,787,650
Devala,12/03/2007,400,Other,582,734,650
Devala,Red,400,762,650,734,650
Devala,13/03/2007,75,Other,525,710,650
Devala,Red,350,793,650,710,650
Devala,14/03/2007,25,Other,551,717,650
Devala,Red,325,751,650,717,650
Devala,17/03/2007,500,Other,351,700,625
Devala,Red,518,656,625,700,625
Devala,20/03/2007,900,Other,391,675,625
Devala,Red,211,682,625,675,625
Devala,21/03/2007,685,Other,400,646,550
Devala,Red,388,634,575,646,550
Devala,22/03/2007,930,Other,375,618,575
Devala,Red,558,641,600,618,575
Devala,26/03/2007,700,Other,400,594,500
Devala,Red,350,573,525,594,500
Devala,27/03/2007,705,Other,351,625,525
Devala,Red,541,570,555,625,525
Dhule,01/03/2007,100,Other,200,650,535
Dhule,02/03/2007,100,Other,200,650,565
Dhule,Red,200,765,625,650,565
Dhule,05/03/2007,100,Other,250,710,630
Dhule,Red,230,755,675,710,630
Dhule,06/03/2007,40,Other,200,830,725
Dhule,07/03/2007,108.5,Other,200,900,800
Dhule,Red,300,850,750,900,800
Dhule,08/03/2007,60,Other,200,920,850
Dhule,Red,205,855,770,920,850
Dhule,09/03/2007,70,Other,400,925,860
Dhule,Red,300,920,800,925,860
Dhule,12/03/2007,100,Other,225,790,700
Dhule,Red,200,825,700,790,700
Dhule,16/03/2007,300,Other,300,820,725
Dhule,Red,215,770,665,820,725
Dhule,17/03/2007,150,Other,200,750,700
Dhule,19/03/2007,180,Other,250,880,750
Dhule,Red,200,730,605,880,750
Dhule,20/03/2007,60,Other,200,850,750
Dhule,Red,200,730,650,850,750
Dhule,21/03/2007,110,Other,250,795,700
Dhule,Red,200,675,600,795,700
Dhule,22/03/2007,120,Other,250,820,720
Dhule,Red,200,650,550,820,720
Dhule,23/03/2007,160, ,NR,NR,NR
Dhule,26/03/2007,350, ,NR,NR,NR
Dhule,28/03/2007,400.4, ,NR,NR,NR
Dhule,29/03/2007,200, ,NR,NR,NR
Dindori,19/03/2007,352.6,Other,391,711,574
Dindori,20/03/2007,48.3,Other,524,605,580
Dindori,21/03/2007,26.3,Other,524,605,580
Dindori,22/03/2007,52.5,Other,442,599,573
Dindori,23/03/2007,45,Other,419,590,566
Dindori,26/03/2007,41.5,Other,287,564,551
Dindori,27/03/2007,24.2,Other,500,583,562
