Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Ahmednagar,30/06/08,1021.6,Variety,NR,NR,NR
Amalner,10/06/08,1.9,Variety,NR,NR,NR
Amrawati(Frui & Veg. Market),02/06/08,32.5,Variety,NR,NR,NR
Aurangabad,01/06/08,35.2,Variety,NR,NR,NR
Aurangabad,03/06/08,8.4,Variety,NR,NR,NR
Aurangabad,04/06/08,16.4,Other,200,350,275
Aurangabad,05/06/08,61.5,Other,250,350,300
Aurangabad,08/06/08,27.6,Other,200,400,300
Aurangabad,09/06/08,17.6,Other,250,450,350
Aurangabad,10/06/08,23.8,Other,250,450,350
Aurangabad,12/06/08,41.8,Other,250,450,350
Aurangabad,14/06/08,16.9,Other,250,450,350
Aurangabad,15/06/08,40.5,Other,300,450,375
Aurangabad,16/06/08,24.2,Other,250,450,350
Aurangabad,17/06/08,21.3,Other,300,500,400
Aurangabad,18/06/08,24.4,Other,NR,NR,NR
Aurangabad,19/06/08,39.5,Other,200,500,350
Aurangabad,21/06/08,7.1,Other,300,500,400
Aurangabad,22/06/08,48.5,Other,200,500,350
Aurangabad,23/06/08,13.8,Other,NR,NR,NR
Aurangabad,24/06/08,16.4,Other,225,425,325
Aurangabad,25/06/08,10.5,Other,300,500,400
Aurangabad,26/06/08,9.5,Other,NR,NR,NR
Aurangabad,28/06/08,9.4,Other,250,500,375
Aurangabad,29/06/08,23.3,Other,200,500,350
Aurangabad,30/06/08,12.5,Other,250,550,400
Baramati,07/06/08,7.6,Other,NR,NR,NR
Baramati,14/06/08,15,Other,NR,NR,NR
Baramati,21/06/08,18.7,Red,201,564,500
Baramati,24/06/08,10,Red,200,650,465
Baramati,28/06/08,7,Red,NR,NR,NR
Barshi,02/06/08,65.2,Red,NR,NR,NR
Barshi,09/06/08,116.2,Red,NR,NR,NR
Barshi,17/06/08,110,Red,NR,NR,NR
Chandvad,04/06/08,632.9,Red,NR,NR,NR
Chandvad,07/06/08,425.9,Red,NR,NR,NR
Chandvad,12/06/08,317,Red,NR,NR,NR
Chandvad,17/06/08,497.2,Red,NR,NR,NR
Chandvad,18/06/08,369.7,Red,NR,NR,NR
Chandvad,19/06/08,324.4,Red,NR,NR,NR
Chandvad,20/06/08,367.8,Red,NR,NR,NR
Chandvad,25/06/08,254.9,Other,200,478,425
Chandvad,26/06/08,233,Other,NR,NR,NR
Devala,06/06/08,370,Other,NR,NR,NR
Devala,16/06/08,595,Other,NR,NR,NR
Devala,17/06/08,450,Other,NR,NR,NR
Devala,18/06/08,340,Other,NR,NR,NR
Devala,19/06/08,340,Other,NR,NR,NR
Devala,20/06/08,410,Other,NR,NR,NR
