Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Akole,15/04/2006,37.3, ,NR,NR,NR
Akole,18/04/2006,102.3, ,NR,NR,NR
Akole,22/04/2006,33, ,NR,NR,NR
Akole,24/04/2006,143.7, ,NR,NR,NR
Akole,26/04/2006,89.8, ,NR,NR,NR
Aurangabad,01/04/2006,11, ,NR,NR,NR
Aurangabad,02/04/2006,20.1, ,NR,NR,NR
Aurangabad,04/04/2006,14.2, ,NR,NR,NR
Aurangabad,05/04/2006,9.5, ,NR,NR,NR
Aurangabad,06/04/2006,21.6, ,NR,NR,NR
Aurangabad,08/04/2006,8, ,NR,NR,NR
Aurangabad,09/04/2006,24, ,NR,NR,NR
Aurangabad,10/04/2006,11.2, ,NR,NR,NR
Aurangabad,11/04/2006,21, ,NR,NR,NR
Aurangabad,12/04/2006,22, ,NR,NR,NR
Aurangabad,13/04/2006,32, ,NR,NR,NR
Aurangabad,15/04/2006,24, ,NR,NR,NR
Aurangabad,17/04/2006,8, ,NR,NR,NR
Aurangabad,20/04/2006,8, ,NR,NR,NR
Aurangabad,22/04/2006,13.6, ,NR,NR,NR
Aurangabad,23/04/2006,10.5, ,NR,NR,NR
Aurangabad,24/04/2006,20.8, ,NR,NR,NR
Aurangabad,25/04/2006,25, ,NR,NR,NR
Aurangabad,26/04/2006,16.5, ,NR,NR,NR
Aurangabad,27/04/2006,41, ,NR,NR,NR
Baramati,05/04/2006,13, ,NR,NR,NR
Baramati,08/04/2006,15, ,NR,NR,NR
Baramati,12/04/2006,42.5, ,NR,NR,NR
Barshi,03/04/2006,119.3, ,NR,NR,NR
Barshi,19/04/2006,50.7, ,NR,NR,NR
Barshi,21/04/2006,24.5, ,NR,NR,NR
Barshi,24/04/2006,294.6, ,NR,NR,NR
Barshi,25/04/2006,203.7, ,NR,NR,NR
Barshi,28/04/2006,96.6, ,NR,NR,NR
Barshi,29/04/2006,96.6, ,NR,NR,NR
Bhusaval,26/04/2006,26.5, ,NR,NR,NR
Chandrapur,17/04/2006,18,Other,200,300,250
Chandrapur,19/04/2006,18,Other,200,350,300
Devala,03/04/2006,150,Other,200,337,300
Devala,04/04/2006,50,Other,260,358,300
Devala,05/04/2006,150,Other,200,306,280
Devala,07/04/2006,100, ,NR,NR,NR
Devala,10/04/2006,350, ,NR,NR,NR
Devala,12/04/2006,400, ,NR,NR,NR
Devala,13/04/2006,150, ,NR,NR,NR
Devala,17/04/2006,270,Other,200,285,240
Devala,18/04/2006,250, ,NR,NR,NR
Devala,19/04/2006,250, ,NR,NR,NR
Devala,21/04/2006,260, ,NR,NR,NR
Devala,24/04/2006,500, ,NR,NR,NR
Devala,25/04/2006,400, ,NR,NR,NR
Devala,26/04/2006,420, ,NR,NR,NR
Devala,28/04/2006,350, ,NR,NR,NR
Dhule,03/04/2006,200, ,NR,NR,NR
Dhule,04/04/2006,300, ,NR,NR,NR
Dhule,05/04/2006,260, ,NR,NR,NR
Dhule,07/04/2006,290, ,NR,NR,NR
Dhule,10/04/2006,8, ,NR,NR,NR
Dhule,12/04/2006,400, ,NR,NR,NR
Dhule,19/04/2006,10, ,NR,NR,NR
Dhule,24/04/2006,32.3, ,NR,NR,NR
Dhule,25/04/2006,350, ,NR,NR,NR
Dhule,26/04/2006,200, ,NR,NR,NR
Dhule,27/04/2006,250, ,NR,NR,NR
Dhule,28/04/2006,300, ,NR,NR,NR
Dindori,03/04/2006,54.2, ,NR,NR,NR
Dindori,04/04/2006,37.9, ,NR,NR,NR
Dindori,05/04/2006,60.9,Other,230,340,322
Dindori,06/04/2006,46.7,Other,226,336,297
Dindori,07/04/2006,85.4,Other,231,339,288
Dindori,10/04/2006,136.4, ,NR,NR,NR
Dindori,12/04/2006,126.4, ,NR,NR,NR
Dindori,13/04/2006,149.7, ,NR,NR,NR
Dindori,17/04/2006,172.7, ,NR,NR,NR
Dindori,19/04/2006,113.9, ,NR,NR,NR
Dindori,20/04/2006,148,Other,220,336,265
Dindori,21/04/2006,109.2,Other,201,343,269
Dindori,24/04/2006,181.4,Other,233,348,291
Dindori,25/04/2006,226, ,NR,NR,NR
Dindori,26/04/2006,194.8, ,NR,NR,NR
Dindori,27/04/2006,214.3, ,NR,NR,NR
Dindori,28/04/2006,233.4, ,NR,NR,NR
Dindori(Vani),12/04/2006,331, ,NR,NR,NR
Dindori(Vani),13/04/2006,123.2, ,NR,NR,NR
Dindori(Vani),17/04/2006,263.6, ,NR,NR,NR
Dindori(Vani),19/04/2006,283.8, ,NR,NR,NR
Dindori(Vani),20/04/2006,266, ,NR,NR,NR
Dindori(Vani),21/04/2006,352.3, ,NR,NR,NR
Dindori(Vani),24/04/2006,850.4, ,NR,NR,NR
Dindori(Vani),26/04/2006,742.7, ,NR,NR,NR
Dindori(Vani),28/04/2006,762.9, ,NR,NR,NR
Ghoti,01/04/2006,38.1, ,NR,NR,NR
Indapur,02/04/2006,57.7, ,NR,NR,NR
Indapur,05/04/2006,14.3, ,NR,NR,NR
Indapur,07/04/2006,38.4, ,NR,NR,NR
Indapur,09/04/2006,50.3, ,NR,NR,NR
Indapur,12/04/2006,29.8, ,NR,NR,NR
Indapur,14/04/2006,27.3, ,NR,NR,NR
Indapur,16/04/2006,69.3, ,NR,NR,NR
Indapur,19/04/2006,46.2, ,NR,NR,NR
Indapur,21/04/2006,19.3, ,NR,NR,NR
Indapur,23/04/2006,28.6, ,NR,NR,NR
Indapur,26/04/2006,94.8, ,NR,NR,NR
Indapur,28/04/2006,37.4, ,NR,NR,NR
Indapur,30/04/2006,59.4, ,NR,NR,NR
Jalana,01/04/2006,10.2,Other,375,500,400
Jalana,08/04/2006,5.5, ,NR,NR,NR
Jalana,26/04/2006,8.8, ,NR,NR,NR
Jalgaon,01/04/2006,11, ,NR,NR,NR
Jalgaon,03/04/2006,20, ,NR,NR,NR
Jalgaon,04/04/2006,18, ,NR,NR,NR
Jalgaon,08/04/2006,19, ,NR,NR,NR
Jalgaon,10/04/2006,22.5, ,NR,NR,NR
Jalgaon,12/04/2006,85, ,NR,NR,NR
Jalgaon,13/04/2006,60, ,NR,NR,NR
Jalgaon,17/04/2006,62.5, ,NR,NR,NR
Jalgaon,19/04/2006,40, ,NR,NR,NR
Jalgaon,21/04/2006,30, ,NR,NR,NR
Jalgaon,22/04/2006,50, ,NR,NR,NR
Jalgaon,27/04/2006,130, ,NR,NR,NR
Jalgaon,28/04/2006,146.5, ,NR,NR,NR
Junnar,02/04/2006,81.2, ,NR,NR,NR
Junnar,06/04/2006,63.3, ,NR,NR,NR
Junnar,13/04/2006,87.2, ,NR,NR,NR
Junnar,16/04/2006,113.5, ,NR,NR,NR
Junnar,18/04/2006,113.5, ,NR,NR,NR
Junnar,23/04/2006,233.8, ,NR,NR,NR
Junnar,25/04/2006,163, ,NR,NR,NR
Junnar(Otur),16/04/2006,555.4, ,NR,NR,NR
Junnar(Otur),20/04/2006,1011, ,NR,NR,NR
Kada,02/04/2006,29, ,NR,NR,NR
Kada,05/04/2006,30, ,NR,NR,NR
Kada,09/04/2006,130, ,NR,NR,NR
Kada,12/04/2006,76, ,NR,NR,NR
Kada,16/04/2006,92.5, ,NR,NR,NR
Kada,19/04/2006,82.5, ,NR,NR,NR
Kada,23/04/2006,105, ,NR,NR,NR
Kada,26/04/2006,165, ,NR,NR,NR
Kada,30/04/2006,76.5, ,NR,NR,NR
Kalyan,03/04/2006,0.1,Other,300,350,325
Kalyan,10/04/2006,0.1,Other,300,350,325
