Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Aatpadi,30/05/09,1,Red,450,650,550
Ahmednagar,02/05/09,1969,Other,250,560,410
Ahmednagar,04/05/09,1763.1,Other,250,585,425
Ahmednagar,07/05/09,1995.8,Other,200,600,400
Ahmednagar,09/05/09,2972.4,Other,250,610,430
Ahmednagar,11/05/09,2780.4,Other,200,650,425
Ahmednagar,14/05/09,2254.4,Other,150,575,375
Ahmednagar,16/05/09,1959.5,Other,150,610,400
Ahmednagar,18/05/09,1903.3,Other,200,650,425
Ahmednagar,21/05/09,2324.8,Other,150,650,400
Ahmednagar,23/05/09,2147,Other,250,710,480
Ahmednagar,25/05/09,2069.4,Other,300,700,500
Ahmednagar,29/05/09,1862,Other,250,805,525
Akole,03/05/09,217.4,Other,200,575,390
Akole,10/05/09,311.6,Other,100,600,400
Akole,17/05/09,258.4,Other,100,625,475
Akole,24/05/09,303.6,Other,150,635,465
Akole,25/05/09,519,Other,150,635,465
Akole,31/05/09,156.2,Other,200,851,525
Amrawati(Frui & Veg. Market),01/05/09,45,Other,450,650,550
Amrawati(Frui & Veg. Market),02/05/09,60,Other,400,600,500
Amrawati(Frui & Veg. Market),03/05/09,45,Other,500,650,575
Amrawati(Frui & Veg. Market),04/05/09,60,Other,400,600,500
Amrawati(Frui & Veg. Market),05/05/09,45,Other,400,600,500
Amrawati(Frui & Veg. Market),06/05/09,65,Other,400,600,500
Amrawati(Frui & Veg. Market),07/05/09,35,Other,400,600,500
Amrawati(Frui & Veg. Market),08/05/09,60,Other,450,550,500
Amrawati(Frui & Veg. Market),09/05/09,35,Other,400,600,500
Amrawati(Frui & Veg. Market),10/05/09,35,Other,400,600,500
Amrawati(Frui & Veg. Market),11/05/09,45,Other,400,600,500
Amrawati(Frui & Veg. Market),12/05/09,30,Other,400,550,475
Amrawati(Frui & Veg. Market),13/05/09,30,Other,400,550,475
Amrawati(Frui & Veg. Market),18/05/09,50,Other,250,500,375
Amrawati(Frui & Veg. Market),19/05/09,40,Other,350,550,450
Amrawati(Frui & Veg. Market),20/05/09,60,Other,350,550,450
Amrawati(Frui & Veg. Market),22/05/09,70,Other,250,550,400
Amrawati(Frui & Veg. Market),27/05/09,75,Other,200,600,400
Amrawati(Frui & Veg. Market),29/05/09,45,Other,400,750,575
Amrawati(Frui & Veg. Market),30/05/09,30,Other,600,900,750
Aurangabad,02/05/09,14.3,Other,150,500,325
Aurangabad,03/05/09,35.2,Other,150,450,300
Aurangabad,04/05/09,32.7,Other,200,500,350
Aurangabad,05/05/09,35,Other,300,600,450
Aurangabad,06/05/09,30.4,Other,250,650,450
Aurangabad,07/05/09,25.6,Other,200,500,350
Aurangabad,09/05/09,28.2,Other,150,650,400
Aurangabad,10/05/09,28.3,Other,150,550,350
Aurangabad,11/05/09,24,Other,150,450,300
Aurangabad,12/05/09,37.7,Other,200,500,350
Aurangabad,13/05/09,45.8,Other,150,550,350
Aurangabad,16/05/09,40.7,Other,200,500,350
Aurangabad,17/05/09,49.6,Other,200,600,400
Aurangabad,18/05/09,36.5,Other,150,400,275
Aurangabad,19/05/09,5.7,Other,1500,2800,2150
Aurangabad,20/05/09,48,Other,150,350,250
Aurangabad,21/05/09,57.1,Other,100,300,200
Aurangabad,23/05/09,38.5,Other,150,350,250
Aurangabad,24/05/09,62.1,Other,150,350,250
Aurangabad,25/05/09,43,Other,150,550,350
Aurangabad,26/05/09,21.4,Other,130,530,330
Aurangabad,27/05/09,9,Other,200,600,400
Aurangabad,28/05/09,40.5,Other,250,650,450
Aurangabad,30/05/09,14,Other,150,550,350
Aurangabad,31/05/09,39.6,Other,200,600,400
Baramati,23/05/09,32.4,Red,200,660,500
Chalisgaon,29/05/09,0.4,Other,125,200,145
Chandrapur(Ganjwad),11/05/09,58.1,Other,300,600,400
Chandrapur(Ganjwad),12/05/09,24.4,Other,300,500,400
Chandvad,02/05/09,927.5,Other,150,473,380
Chandvad,05/05/09,683.5,Other,200,551,401
Chandvad,06/05/09,672.5,Other,200,565,400
Chandvad,07/05/09,667,Other,200,586,405
Chandvad,08/05/09,820,Other,200,582,411
Chandvad,12/05/09,931.5,Other,100,565,421
Chandvad,13/05/09,141,Other,200,479,411
Chandvad,14/05/09,203.5,Other,150,489,425
Chandvad,19/05/09,786.5,Other,100,536,450
Chandvad,20/05/09,807,Other,100,517,450
Chandvad,21/05/09,924.5,Other,100,502,430
Chandvad,22/05/09,532,Other,100,546,450
Chandvad,23/05/09,394.5,Other,200,545,445
Chandvad,26/05/09,390,Other,200,600,451
Chandvad,27/05/09,407,Other,200,625,465
Chandvad,28/05/09,480.5,Other,200,640,470
Chandvad,29/05/09,449,Other,100,668,475
Chandvad,30/05/09,392.5,Other,200,700,525
Devala,04/05/09,900,Other,NR,NR,NR
Devala,06/05/09,630,Other,NR,NR,NR
Devala,07/05/09,430,Other,100,586,520
Devala,08/05/09,760,Other,NR,NR,NR
Devala,11/05/09,830,Other,NR,NR,NR
Devala,13/05/09,580,Other,105,530,490
Devala,15/05/09,575,Other,NR,NR,NR
Devala,18/05/09,580,Other,NR,NR,NR
Devala,19/05/09,380,Other,NR,NR,NR
Devala,22/05/09,260,Other,NR,NR,NR
Devala,25/05/09,570,Other,101,541,490
Devala,26/05/09,325,Other,NR,NR,NR
Devala,27/05/09,360,Other,NR,NR,NR
Devala,28/05/09,430,Other,NR,NR,NR
Devala,29/05/09,370,Other,NR,NR,NR
Dhule,06/05/09,400,Other,100,625,575
Dhule,06/05/09,400,Red,100,500,370
Dhule,07/05/09,350,Other,100,610,375
Dhule,08/05/09,509.4,Other,NR,NR,NR
Dhule,11/05/09,778.7,Other,NR,NR,NR
Dhule,12/05/09,200,Other,NR,NR,NR
Dhule,13/05/09,325,Other,NR,NR,NR
Dhule,14/05/09,50,Other,NR,NR,NR
Dhule,15/05/09,350,Other,100,680,550
Dhule,18/05/09,400,Other,100,675,540
Dhule,19/05/09,350,Other,100,650,530
Dhule,20/05/09,550,Other,100,635,525
Dhule,21/05/09,350,Other,100,660,540
Dhule,22/05/09,450,Other,100,650,540
Dhule,25/05/09,450,Other,200,705,625
Dhule,25/05/09,450,Red,100,505,420
Dhule,26/05/09,400,Other,200,600,500
Dhule,26/05/09,400,Red,100,550,430
Dhule,27/05/09,230,Other,200,610,500
Dhule,28/05/09,150,Other,200,600,560
Dhule,28/05/09,150,Red,100,650,530
Dhule,29/05/09,160,Other,200,665,550
Dhule,29/05/09,160,Red,100,625,550
Dindori,04/05/09,495.7,Other,300,600,475
Dindori,05/05/09,410.8,Other,351,596,440
Dindori,06/05/09,339.9,Other,300,618,475
Dindori,07/05/09,340.3,Other,300,635,485
Dindori,08/05/09,376.8,Other,300,644,475
Dindori,11/05/09,547,Other,300,550,438
Dindori,12/05/09,429.4,Other,300,560,441
Dindori,13/05/09,220.2,Other,300,561,491
Dindori,14/05/09,259.1,Other,300,571,465
Dindori,15/05/09,156.1,Other,300,554,450
Dindori,18/05/09,182.9,Other,425,700,541
Dindori,19/05/09,316.2,Other,350,611,488
Dindori,20/05/09,293.9,Other,300,586,456
Dindori,21/05/09,224,Other,300,592,489
Dindori,22/05/09,183.8,Other,300,626,525
Dindori,25/05/09,241.6,Other,300,643,511
Dindori,26/05/09,171.7,Other,300,637,525
Dindori,27/05/09,143.2,Other,300,668,585
Dindori,28/05/09,142.2,Other,300,712,632
Dindori,29/05/09,105.6,Other,300,725,613
Dindori(Vani),04/05/09,1125.7,Other,200,558,500
Dindori(Vani),06/05/09,1052.3,Other,200,599,505
Dindori(Vani),07/05/09,827.1,Other,200,601,525
Dindori(Vani),08/05/09,1045.8,Other,200,596,521
Dindori(Vani),11/05/09,1351.7,Other,200,537,461
Dindori(Vani),13/05/09,790.6,Other,300,561,475
Dindori(Vani),14/05/09,691,Other,300,552,455
Dindori(Vani),15/05/09,688.1,Other,200,581,475
Dindori(Vani),18/05/09,847.9,Other,200,588,500
Dindori(Vani),20/05/09,606.3,Other,200,565,450
Dindori(Vani),22/05/09,297.1,Other,200,571,475
Dindori(Vani),25/05/09,608.1,Other,200,592,500
Dindori(Vani),27/05/09,526.7,Other,200,652,500
Dindori(Vani),28/05/09,553.3,Other,300,658,600
Dindori(Vani),29/05/09,486.7,Other,300,666,611
Gangapur,01/05/09,590,Other,200,525,425
Gangapur,05/05/09,250,Other,200,550,450
Gangapur,08/05/09,794.3,Other,250,600,450
Gangapur,12/05/09,350,Other,200,550,400
Gangapur,15/05/09,325,Other,150,555,400
Gangapur,19/05/09,350,Other,250,550,425
Gangapur,22/05/09,450,Other,250,650,450
Gangapur,26/05/09,250,Other,250,650,500
Gangapur,29/05/09,261.5,Other,250,800,450
Ghoti,05/05/09,3,Other,300,300,300
Ghoti,18/05/09,5.7,Other,300,400,350
Ghoti,19/05/09,0.9,Other,300,300,300
Ghoti,20/05/09,1,Other,450,450,450
Ghoti,30/05/09,2.7,Other,313,400,356
Jalgaon,02/05/09,70,Red,250,510,425
Jalgaon,04/05/09,97.5,Red,200,515,400
Jalgaon,05/05/09,60,Red,250,510,400
Jalgaon,06/05/09,60,Red,250,510,400
Jalgaon,07/05/09,50,Red,300,550,425
Jalgaon,08/05/09,35,Other,350,450,400
Jalgaon,08/05/09,35,Red,250,500,425
Jalgaon,09/05/09,55,Red,200,550,400
Jalgaon,11/05/09,57.5,Red,240,575,425
Jalgaon,13/05/09,52.5,Other,300,480,450
Jalgaon,13/05/09,52.5,Red,250,500,410
Jalgaon,15/05/09,80,Red,185,550,425
Jalgaon,16/05/09,45,Red,250,525,425
Jalgaon,18/05/09,80,Red,150,550,425
Jalgaon,19/05/09,80,Red,275,550,450
Jalgaon,20/05/09,100,Red,250,550,450
Jalgaon,21/05/09,50,Red,200,500,400
Jalgaon,22/05/09,60,Red,250,550,400
Jalgaon,23/05/09,70,Red,200,500,400
