Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Ahmednagar,06/01/2007,1041.6, ,NR,NR,NR
Ahmednagar,11/01/2007,852.1, ,NR,NR,NR
Akkalkot,15/01/2007,21.8,Red,300,1070,500
Akole,12/01/2007,44.5,Other,500,1250,851
Aurangabad,07/01/2007,9.5,Other,500,1000,800
Aurangabad,08/01/2007,7,Other,600,1200,1000
Aurangabad,09/01/2007,9,Other,500,1100,900
Aurangabad,10/01/2007,9.5,Other,475,950,650
Aurangabad,11/01/2007,19,Other,600,1200,1000
Aurangabad,13/01/2007,19.6,Other,500,950,850
Aurangabad,16/01/2007,2.5,Other,400,900,800
Aurangabad,17/01/2007,10,Other,500,1000,850
Aurangabad,18/01/2007,11.5,Other,600,1100,1000
Aurangabad,20/01/2007,9.3,Other,700,1200,1000
Aurangabad,21/01/2007,23.5,Other,500,1400,1000
Aurangabad,22/01/2007,16.1,Other,600,1100,1000
Aurangabad,23/01/2007,10.5,Other,400,900,750
Aurangabad,24/01/2007,2.5,Other,400,900,750
Aurangabad,29/01/2007,14,Other,600,1100,850
Baramati,03/01/2007,14.5,Red,300,1250,850
Baramati,13/01/2007,14.9,Red,300,1300,950
Baramati,17/01/2007,9.8,Red,300,1330,900
Baramati,27/01/2007,17.5,Red,200,951,750
Barshi,03/01/2007,55.6, ,NR,NR,NR
Barshi,04/01/2007,69.8, ,NR,NR,NR
Barshi,05/01/2007,55.1, ,NR,NR,NR
Bhivandi,10/01/2007,0.1,Other,300,350,325
Bhivandi,17/01/2007,0.1,Other,300,350,325
Chandrapur(Ganjwad),04/01/2007,9,Other,400,750,600
Chandvad,02/01/2007,1176.5, ,NR,NR,NR
Chandvad,03/01/2007,952, ,NR,NR,NR
Chandvad,04/01/2007,1066, ,NR,NR,NR
Chandvad,05/01/2007,697, ,NR,NR,NR
Chandvad,09/01/2007,1180.5,Other,200,1111,900
Chandvad,10/01/2007,943.5, ,NR,NR,NR
Chandvad,11/01/2007,1029, ,NR,NR,NR
Chandvad,12/01/2007,1164.5,Other,200,924,750
Chandvad,13/01/2007,1310,Other,200,951,800
Chandvad,16/01/2007,904.5, ,NR,NR,NR
Chandvad,17/01/2007,1185.5,Other,300,1200,1000
Chandvad,19/01/2007,980.5, ,NR,NR,NR
Chandvad,20/01/2007,1445,Other,200,1075,925
Chandvad,23/01/2007,869,Other,200,991,900
Chandvad,27/01/2007,880.5,Other,200,951,850
Chandvad,30/01/2007,873,Other,200,1152,1025
Chandvad,31/01/2007,1056.5, ,NR,NR,NR
Devala,02/01/2007,420,Red,200,880,725
Devala,03/01/2007,295,Red,200,859,725
Devala,04/01/2007,375,Red,200,888,725
Devala,05/01/2007,335,Red,200,1101,825
Devala,08/01/2007,410,Red,200,1087,875
Devala,13/01/2007,100,Red,300,921,775
Devala,15/01/2007,185,Red,200,1025,850
Devala,16/01/2007,183,Red,300,1100,925
Devala,17/01/2007,230,Red,400,1200,1000
Devala,18/01/2007,318,Red,500,1260,1050
Devala,22/01/2007,605,Red,400,976,750
Devala,23/01/2007,458,Red,400,1085,900
Devala,24/01/2007,425,Red,400,1073,850
Devala,29/01/2007,405,Red,861,1087,975
Devala,30/01/2007,500,Red,800,1099,900
Devala,31/01/2007,485,Red,652,1100,950
Dhule,02/01/2007,30, ,NR,NR,NR
Dhule,03/01/2007,450, ,NR,NR,NR
Dhule,04/01/2007,300,Red,200,865,760
Dhule,05/01/2007,200,Red,200,1000,750
Dhule,11/01/2007,200, ,NR,NR,NR
Dhule,12/01/2007,300, ,NR,NR,NR
Dhule,16/01/2007,300,Other,300,970,870
Dhule,Red,200,1000,900,970,870
Dhule,17/01/2007,70,Other,300,1015,900
Dhule,Red,300,1105,950,1015,900
Dhule,18/01/2007,100,Other,350,1230,1070
Dhule,Red,300,1170,1050,1230,1070
Dhule,19/01/2007,100,Other,300,1210,1070
Dhule,25/01/2007,150,Red,200,1100,950
Dhule,29/01/2007,10,Other,300,1100,950
Dhule,30/01/2007,120,Other,350,1100,960
Dhule,Red,200,1140,1000,1100,960
Dhule,31/01/2007,50,Red,230,1115,1000
