Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Ahmednagar,03/07/09,1178.1,Other,200,890,545
Ahmednagar,04/07/09,1203.7,Other,200,900,550
Ahmednagar,06/07/09,2161,Other,200,850,525
Ahmednagar,09/07/09,1458.6,Other,200,780,490
Ahmednagar,16/07/09,873.9,Other,150,800,475
Ahmednagar,18/07/09,1187.1,Other,200,800,500
Ahmednagar,20/07/09,1101.7,Other,200,800,500
Ahmednagar,23/07/09,697.3,Other,200,800,500
Ahmednagar,25/07/09,1198.3,Other,150,775,475
Ahmednagar,27/07/09,916.2,Other,150,750,450
Ahmednagar,31/07/09,944.6,Other,200,810,505
Akole,05/07/09,126.5,Other,200,815,680
Akole,10/07/09,160,Other,225,825,525
Akole,12/07/09,121.7,Other,200,801,649
Akole,19/07/09,124.9,Other,200,751,598
Akole,26/07/09,120.8,Other,150,775,601
Alibagh,30/07/09,34,Red,730,800,770
Amrawati(Frui & Veg. Market),08/07/09,10,Other,500,950,725
Amrawati(Frui & Veg. Market),10/07/09,30,Other,500,1000,750
Amrawati(Frui & Veg. Market),11/07/09,20,Other,500,1000,750
Amrawati(Frui & Veg. Market),12/07/09,20,Other,500,1000,750
Amrawati(Frui & Veg. Market),13/07/09,20,Other,500,1000,750
Amrawati(Frui & Veg. Market),15/07/09,30,Other,400,1000,700
Amrawati(Frui & Veg. Market),17/07/09,45,Other,500,950,725
Amrawati(Frui & Veg. Market),18/07/09,45,Other,400,900,650
Amrawati(Frui & Veg. Market),19/07/09,22.5,Other,700,950,825
Amrawati(Frui & Veg. Market),20/07/09,25,Other,700,900,800
Amrawati(Frui & Veg. Market),21/07/09,30,Other,400,850,625
Amrawati(Frui & Veg. Market),22/07/09,35,Other,400,850,625
Amrawati(Frui & Veg. Market),24/07/09,30,Other,500,850,675
Amrawati(Frui & Veg. Market),25/07/09,30,Other,500,950,725
Amrawati(Frui & Veg. Market),26/07/09,35,Other,500,900,700
Amrawati(Frui & Veg. Market),27/07/09,30,Other,500,900,700
Amrawati(Frui & Veg. Market),28/07/09,15,Other,500,850,675
Amrawati(Frui & Veg. Market),29/07/09,20,Other,500,900,700
Amrawati(Frui & Veg. Market),31/07/09,30,Other,500,850,675
Aurangabad,01/07/09,14.5,Other,400,650,525
Aurangabad,02/07/09,26.8,Other,200,600,400
Aurangabad,04/07/09,5.7,Other,300,600,450
Aurangabad,05/07/09,21.1,Other,150,650,400
Aurangabad,06/07/09,23.1,Other,250,650,450
Aurangabad,07/07/09,10.5,Other,300,600,450
Aurangabad,08/07/09,6.6,Other,300,500,400
Aurangabad,09/07/09,30.4,Other,300,700,500
Aurangabad,11/07/09,17.8,Other,300,600,450
Aurangabad,12/07/09,44.8,Other,300,500,400
Aurangabad,13/07/09,18.8,Other,200,600,400
Aurangabad,14/07/09,7.3,Other,150,650,400
Aurangabad,15/07/09,3.7,Other,200,600,400
Aurangabad,16/07/09,31.8,Other,250,700,425
Aurangabad,18/07/09,23.1,Other,200,600,400
Aurangabad,19/07/09,33.8,Other,200,600,400
Aurangabad,20/07/09,5.6,Other,300,500,400
Aurangabad,21/07/09,7.7,Other,150,550,350
Aurangabad,22/07/09,14.2,Other,300,700,500
Aurangabad,23/07/09,25.5,Other,300,600,450
Aurangabad,25/07/09,19.9,Other,150,650,400
Aurangabad,26/07/09,28.6,Other,300,600,450
Aurangabad,27/07/09,4.1,Other,300,700,500
Aurangabad,28/07/09,16,Other,200,600,400
Aurangabad,29/07/09,17,Other,150,650,400
Aurangabad,30/07/09,25.2,Other,150,750,450
Barshi,06/07/09,30.2,Other,100,900,655
Barshi,28/07/09,24.1,Other,NR,NR,NR
Barshi,29/07/09,5.7,Other,300,800,400
Chandrapur(Ganjwad),07/07/09,64.7,Other,600,1300,1000
Chandrapur(Ganjwad),08/07/09,46.6,Other,800,1200,950
Chandrapur(Ganjwad),13/07/09,91.9,Other,800,1100,900
Chandrapur(Ganjwad),14/07/09,39.7,Other,700,1100,900
Chandrapur(Ganjwad),15/07/09,18.2,Other,700,1000,950
Chandrapur(Ganjwad),16/07/09,38,Other,800,1200,950
Chandrapur(Ganjwad),17/07/09,49,Other,800,1200,950
Chandrapur(Ganjwad),18/07/09,37,Other,800,1200,960
Chandrapur(Ganjwad),20/07/09,9,Other,550,1300,900
Chandrapur(Ganjwad),21/07/09,64.2,Other,600,1300,900
Chandvad,08/07/09,147,Other,200,722,625
Chandvad,09/07/09,365,Other,200,675,625
Chandvad,10/07/09,436,Other,200,650,615
Chandvad,11/07/09,542,Other,200,658,625
Chandvad,14/07/09,550,Other,200,645,575
Chandvad,15/07/09,404.5,Other,200,667,600
Chandvad,16/07/09,490.5,Other,200,662,590
Chandvad,17/07/09,424.5,Other,200,661,615
Chandvad,18/07/09,366.5,Other,200,649,600
Chandvad,22/07/09,162.5,Other,200,636,600
Chandvad,23/07/09,221.5,Other,150,670,600
Chandvad,24/07/09,370.5,Other,200,635,600
Chandvad,25/07/09,484,Other,200,634,600
Chandvad,28/07/09,489.5,Other,200,627,600
Chandvad,29/07/09,377.5,Other,200,638,575
Chandvad,30/07/09,385,Other,200,635,600
Chandvad,31/07/09,335,Other,200,644,575
Devala,08/07/09,325,Other,283,750,675
Devala,09/07/09,730,Other,150,696,640
Devala,10/07/09,520,Other,247,689,625
Devala,13/07/09,530,Other,100,683,610
Devala,14/07/09,360,Other,125,693,651
Devala,15/07/09,395,Other,177,666,620
Devala,16/07/09,380,Other,150,661,610
Devala,17/07/09,345,Other,181,659,590
Devala,20/07/09,560,Other,170,650,590
Devala,21/07/09,150,Other,231,675,640
Devala,23/07/09,250,Other,300,678,650
Devala,24/07/09,440,Other,260,680,640
Devala,27/07/09,820,Other,100,654,610
Devala,28/07/09,545,Other,152,651,615
Devala,31/07/09,390,Other,130,629,580
Dhule,01/07/09,43.4,Other,300,800,700
Dhule,01/07/09,43.4,Red,200,795,650
Dhule,02/07/09,170,Other,470,750,750
Dhule,02/07/09,170,Red,150,825,670
Dhule,06/07/09,300,Other,400,600,600
Dhule,06/07/09,300,Red,100,750,630
Dhule,07/07/09,108.3,Other,400,800,725
Dhule,07/07/09,108.3,Red,100,755,620
Dhule,08/07/09,182.5,Other,300,660,645
Dhule,08/07/09,182.5,Red,100,715,600
Dhule,09/07/09,350,Other,300,910,775
Dhule,09/07/09,350,Red,100,650,540
Dhule,10/07/09,200,Other,400,825,500
Dhule,10/07/09,200,Red,150,700,630
Dhule,13/07/09,300,Other,460,540,540
Dhule,13/07/09,300,Red,150,660,580
Dhule,14/07/09,170,Other,400,650,500
Dhule,14/07/09,170,Red,150,665,560
Dhule,15/07/09,150,Other,200,805,700
Dhule,15/07/09,150,Red,100,660,535
Dhule,16/07/09,150,Other,250,525,400
Dhule,16/07/09,150,Red,150,650,520
Dhule,17/07/09,150,Other,100,640,530
Dhule,17/07/09,150,Red,100,630,530
Dhule,20/07/09,60,Other,700,700,700
Dhule,20/07/09,60,Red,100,645,535
Dhule,21/07/09,130,Other,600,680,600
Dhule,21/07/09,130,Red,100,625,520
Dhule,22/07/09,140,Other,630,630,630
Dhule,22/07/09,140,Red,125,640,525
Dhule,23/07/09,70,Other,425,750,600
Dhule,23/07/09,70,Red,150,665,540
Dhule,24/07/09,100,Other,300,855,725
Dhule,24/07/09,100,Red,200,675,550
Dhule,27/07/09,200,Other,300,800,800
Dhule,27/07/09,200,Red,200,635,550
Dhule,28/07/09,120,Other,300,705,700
Dhule,28/07/09,120,Red,170,660,555
Dhule,29/07/09,180.4,Red,200,675,560
Dhule,31/07/09,90,Other,205,750,400
Dhule,31/07/09,90,Red,190,665,550
Dindori,08/07/09,120.2,Other,616,751,737
Dindori,09/07/09,2.5,Other,549,549,549
Dindori,10/07/09,18.1,Other,300,691,670
Dindori,13/07/09,23.3,Other,604,669,636
Dindori,14/07/09,12.5,Other,628,700,661
Dindori,15/07/09,16,Other,638,677,650
Dindori,16/07/09,8.8,Other,643,671,650
Dindori,17/07/09,14.5,Other,572,624,620
Dindori,20/07/09,3.1,Other,606,640,623
Dindori,21/07/09,3.1,Other,606,640,623
Dindori,24/07/09,1,Other,600,600,600
Dindori,27/07/09,0.8,Other,460,460,460
Dindori(Vani),08/07/09,120.2,Other,616,751,737
Dindori(Vani),09/07/09,485.2,Other,421,758,650
Dindori(Vani),10/07/09,604.8,Other,300,700,641
Dindori(Vani),13/07/09,684.3,Other,300,680,625
Dindori(Vani),15/07/09,380.8,Other,500,678,635
Dindori(Vani),16/07/09,335.2,Other,400,660,621
Dindori(Vani),17/07/09,361.5,Other,300,630,600
Dindori(Vani),20/07/09,392.6,Other,500,650,585
Dindori(Vani),23/07/09,67.5,Other,638,712,652
Dindori(Vani),24/07/09,248.7,Other,500,680,640
Dindori(Vani),27/07/09,618.7,Other,586,655,641
Dindori(Vani),29/07/09,523,Other,581,656,621
Dindori(Vani),30/07/09,444.9,Other,536,649,611
Dindori(Vani),31/07/09,459.3,Other,505,662,640
Gangapur,03/07/09,193.7,Other,250,825,550
Gangapur,07/07/09,182.5,Other,250,750,525
Gangapur,10/07/09,120,Other,250,775,525
Gangapur,14/07/09,253,Other,300,775,550
Gangapur,17/07/09,172,Other,350,750,500
Gangapur,21/07/09,162.5,Other,350,750,525
Gangapur,24/07/09,260,Other,200,700,500
Gangapur,28/07/09,132.5,Other,250,700,550
Gangapur,31/07/09,125,Other,250,750,550
Indapur,10/07/09,13.1,Other,151,751,600
Indapur,12/07/09,17.2,Other,150,750,600
Indapur,15/07/09,30.6,Other,100,751,550
Indapur,17/07/09,8.5,Other,150,725,575
Indapur,19/07/09,13.4,Other,151,751,600
Indapur,22/07/09,12.7,Other,200,750,700
Indapur,24/07/09,5.6,Other,250,750,725
Indapur,29/07/09,9.3,Other,150,751,650
Indapur,31/07/09,9.3,Other,400,750,650
Junnar,02/07/09,235,Other,450,750,550
Junnar,03/07/09,360.9,Other,400,850,600
Junnar,05/07/09,633.4,Other,400,800,600
Junnar,07/07/09,240,Other,400,700,600
Junnar,09/07/09,332.6,Other,400,700,600
Junnar,10/07/09,362.7,Other,450,750,550
Junnar,12/07/09,277.9,Other,350,750,650
Junnar,14/07/09,288.2,Other,350,700,600
Junnar,16/07/09,320,Other,350,750,600
Junnar,17/07/09,316.1,Other,300,720,500
Junnar,19/07/09,680.5,Other,300,700,600
Junnar,23/07/09,124,Other,300,600,500
Junnar,26/07/09,394,Other,300,600,500
Junnar,28/07/09,192.9,Other,250,650,550
Junnar,30/07/09,162.4,Other,250,650,550
Junnar,31/07/09,184,Other,300,600,500
Junnar(Otur),01/07/09,1407,Other,100,850,800
Junnar(Otur),02/07/09,1407,Other,100,850,550
Junnar(Otur),05/07/09,867.6,Other,100,850,550
Junnar(Otur),09/07/09,1710.9,Other,100,820,650
Junnar(Otur),12/07/09,729.5,Other,100,750,450
Junnar(Otur),16/07/09,1334.2,Other,500,750,600
Junnar(Otur),23/07/09,1141.9,Other,500,750,650
Junnar(Otur),30/07/09,1463,Other,400,750,600
Kada,01/07/09,150,Other,100,900,750
Kada,08/07/09,156.3,Other,100,800,725
Kada,12/07/09,156,Other,100,750,600
Kada,19/07/09,27,Other,100,751,675
Kada,22/07/09,22.1,Other,100,800,700
Kada,26/07/09,37.5,Other,100,775,600
Kada,29/07/09,40,Other,100,775,700
Kalmeshwar,01/07/09,0.1,Other,900,1100,1000
Kalmeshwar,02/07/09,0.1,Other,900,1100,1000
Kalmeshwar,03/07/09,0.2,Other,900,1100,1000
Kalmeshwar,04/07/09,0.1,Other,800,1000,900
Kalmeshwar,07/07/09,0.1,Other,900,1100,1000
Kalmeshwar,08/07/09,0.1,Other,800,1200,1000
Kalmeshwar,09/07/09,0.1,Other,900,1100,1000
Kalmeshwar,10/07/09,0.2,Other,800,1000,900
Kalmeshwar,18/07/09,0.1,Other,900,1100,1000
Kalmeshwar,22/07/09,0.1,Other,800,1000,900
Kalmeshwar,28/07/09,0.1,Other,800,1200,1000
Kalvan,09/07/09,500,Other,321,731,681
Kalvan,10/07/09,500,Other,200,725,661
Kalvan,11/07/09,350,Other,100,673,625
Kalvan,13/07/09,500,Other,200,713,651
Kalvan,14/07/09,420,Other,200,700,655
Kalvan,16/07/09,570,Other,200,680,641
Kalvan,17/07/09,500,Other,451,665,625
Kalvan,18/07/09,40,Other,200,601,551
Kalvan,20/07/09,500,Other,241,661,630
Kalvan,23/07/09,300,Other,318,701,661
Kalvan,24/07/09,380,Other,177,691,641
Kalvan,25/07/09,15,Other,100,610,600
Kalvan,27/07/09,630,Other,500,655,600
Kalvan,28/07/09,310,Other,549,640,600
Kalvan,30/07/09,450,Other,251,654,600
Kalvan,31/07/09,320,Other,251,652,600
Kalyan,14/07/09,0.1,Other,800,900,850
Kalyan,15/07/09,0.1,Other,700,800,750
Kalyan,16/07/09,0.1,Other,800,900,850
Kalyan,17/07/09,0.1,Other,800,900,850
Kalyan,18/07/09,0.1,Other,900,1000,950
Kalyan,20/07/09,0.1,Other,800,900,850
Kalyan,21/07/09,0.1,Other,800,900,850
Kalyan,22/07/09,0.1,Other,800,900,850
Kalyan,23/07/09,0.1,Other,800,900,850
Kalyan,25/07/09,0.1,Other,750,800,775
Kalyan,27/07/09,0.1,Other,800,850,825
Kalyan,28/07/09,0.1,Other,800,850,825
Karad,04/07/09,60,Other,500,850,800
Karad,07/07/09,50,Other,500,800,700
Karad,13/07/09,35,Other,500,800,650
Karad,14/07/09,50,Other,600,850,700
Karad,18/07/09,40,Other,600,850,800
Karad,28/07/09,50,Other,600,800,700
Karad,30/07/09,70,Other,600,800,700
Kolhapur,02/07/09,100.2,Other,300,850,650
Kolhapur,03/07/09,130.6,Other,300,850,700
Kolhapur,04/07/09,130.6,Other,300,850,650
Kolhapur,06/07/09,491.7,Other,350,850,600
Kolhapur,07/07/09,377.5,Other,300,850,650
Kolhapur,08/07/09,214.4,Other,300,800,550
Kolhapur,09/07/09,204.5,Other,300,800,550
Kolhapur,10/07/09,72.3,Other,300,800,500
Kolhapur,11/07/09,72.3,Other,300,850,600
Kolhapur,13/07/09,417.8,Other,300,800,550
Kolhapur,14/07/09,417.7,Other,300,800,650
Kolhapur,15/07/09,317.4,Other,300,800,550
Kolhapur,16/07/09,305.4,Other,300,750,525
Kolhapur,17/07/09,94.8,Other,300,750,500
Kolhapur,18/07/09,136.7,Other,300,750,550
Kolhapur,20/07/09,296.9,Other,350,800,770
Kolhapur,21/07/09,236.8,Other,300,750,500
Kolhapur,22/07/09,187.1,Other,300,900,600
Kolhapur,23/07/09,120.2,Other,300,900,600
Kolhapur,24/07/09,135.9,Other,300,850,600
Kolhapur,25/07/09,72.5,Other,300,850,600
Kolhapur,27/07/09,383.8,Other,300,800,550
Kolhapur,28/07/09,227.5,Other,300,800,550
Kolhapur,29/07/09,152.6,Other,300,800,600
Kolhapur,30/07/09,201.6,Other,300,800,550
Kolhapur,31/07/09,250.3,Other,300,750,525
Kopargaon,01/07/09,856,Other,450,950,700
Kopargaon,04/07/09,1386.5,Other,300,850,725
Kopargaon,08/07/09,1373,Other,300,805,700
Kopargaon,11/07/09,725,Other,150,750,600
Kopargaon,15/07/09,522.5,Other,200,700,650
Kopargaon,18/07/09,637,Other,200,725,600
Kopargaon,22/07/09,424.7,Other,200,700,600
Kopargaon,25/07/09,641.5,Other,200,825,600
Kopargaon,29/07/09,595,Other,200,765,650
Kurdwadi,10/07/09,6.5,Other,250,700,400
Kurdwadi,13/07/09,20,Other,200,725,500
Kurdwadi,15/07/09,10,Other,200,700,525
Kurdwadi,17/07/09,11.5,Other,100,751,550
Kurdwadi,20/07/09,31.5,Other,100,800,500
Kurdwadi,22/07/09,12.5,Other,150,900,450
Kurdwadi,24/07/09,16,Other,150,700,500
Kurdwadi,27/07/09,17,Other,NR,NR,NR
Kurdwadi,29/07/09,14,Other,250,800,500
Kurdwadi,31/07/09,7.5,Other,150,650,450
