Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Ahmednagar,06/11/08,1569.3,Variety,NR,NR,NR
Ahmednagar,08/11/08,1298.4,Variety,NR,NR,NR
Ahmednagar,10/11/08,1266.8,Other,300,1300,950
Ahmednagar,15/11/08,1458.7,Other,300,1450,950
Ahmednagar,17/11/08,1550.8,Other,NR,NR,NR
Ahmednagar,22/11/08,1304,Other,400,1500,950
Ahmednagar,22/11/08,1304,Red,300,1550,1000
Ahmednagar,24/11/08,1514.4,Other,400,1550,1000
Ahmednagar,24/11/08,1514.4,Red,350,1575,1050
Ahmednagar,27/11/08,2005.9,Red,NR,NR,NR
Ahmednagar,29/11/08,1952.4,Red,NR,NR,NR
Aurangabad,10/11/08,16.8,Other,500,900,700
Aurangabad,11/11/08,3.2,Other,600,900,750
Aurangabad,12/11/08,6.3,Other,350,850,600
Aurangabad,13/11/08,20.7,Other,350,950,650
Aurangabad,15/11/08,20.8,Other,350,1250,800
Aurangabad,16/11/08,13,Other,600,1000,800
Aurangabad,17/11/08,18.2,Other,600,1200,900
Aurangabad,18/11/08,3.6,Other,300,900,600
Aurangabad,19/11/08,8.9,Other,400,1000,700
Aurangabad,20/11/08,15.9,Other,400,1100,750
Aurangabad,22/11/08,8.3,Other,600,1150,850
Aurangabad,23/11/08,14.1,Other,600,1000,800
Aurangabad,24/11/08,19,Other,600,1200,900
Aurangabad,25/11/08,13,Other,600,1000,800
Aurangabad,26/11/08,6.1,Other,500,1050,775
Aurangabad,27/11/08,14.5,Other,400,1200,800
Aurangabad,30/11/08,17.6,Other,350,1150,750
Barshi,26/11/08,16.9,Other,292,1400,900
Chandvad,04/11/08,88,Other,640,921,800
Chandvad,05/11/08,424,Other,NR,NR,NR
Chandvad,06/11/08,236.5,Other,NR,NR,NR
Chandvad,07/11/08,158.5,Other,NR,NR,NR
Chandvad,08/11/08,139.5,Other,NR,NR,NR
Chandvad,11/11/08,191,Other,325,1262,1050
Chandvad,15/11/08,239.5,Other,325,1098,900
Chandvad,18/11/08,413,Other,300,1358,925
Chandvad,19/11/08,473,Other,400,1284,1050
Chandvad,20/11/08,646,Other,500,1309,1050
Chandvad,21/11/08,754,Other,400,1260,1050
Chandvad,22/11/08,404.8,Other,500,1325,1100
Chandvad,26/11/08,816,Other,400,1259,1050
Chandvad,28/11/08,600.5,Other,300,1100,950
Chandvad,29/11/08,951.5,Other,200,766,600
Ghoti,08/11/08,1.9,Other,400,450,425
Ghoti,18/11/08,0.7,Other,400,400,400
Ghoti,22/11/08,0.9,Other,400,400,400
Ghoti,29/11/08,1.6,Other,400,633,516
Jalgaon,01/11/08,17,Red,300,900,600
Jalgaon,03/11/08,35,Red,300,1000,650
Jalgaon,04/11/08,24,Red,300,1200,750
Jalgaon,05/11/08,80,Red,300,1130,700
Jalgaon,06/11/08,55,Red,350,915,625
Jalgaon,07/11/08,82.5,Red,250,850,550
Jalgaon,08/11/08,80,Red,250,875,550
Jalgaon,10/11/08,70,Red,NR,NR,NR
Jalgaon,11/11/08,35,Red,300,1075,700
Jalgaon,12/11/08,65,Red,350,1310,830
Jalgaon,13/11/08,60,Other,450,1200,1000
Jalgaon,13/11/08,60,Red,400,1250,825
Jalgaon,14/11/08,100,Other,800,1100,950
Jalgaon,14/11/08,100,Red,400,1300,850
Jalgaon,15/11/08,80,Other,450,1350,900
Jalgaon,15/11/08,80,Red,400,1200,800
Jalgaon,17/11/08,120,Other,700,1300,1000
Jalgaon,17/11/08,120,Red,400,1000,700
