Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Akole,07/04/2007,12.6,Other,350,625,525
Akole,20/04/2007,50,Other,300,560,430
Aurangabad,01/04/2007,7.5,Other,350,650,550
Aurangabad,02/04/2007,1.2,Other,400,600,500
Aurangabad,03/04/2007,8.2,Other,350,600,500
Aurangabad,04/04/2007,9.7,Other,300,600,450
Aurangabad,05/04/2007,23.5,Other,250,600,525
Aurangabad,07/04/2007,8,Other,375,650,550
Aurangabad,08/04/2007,25.5,Other,400,625,500
Aurangabad,09/04/2007,6.5,Other,350,600,450
Aurangabad,10/04/2007,27,Other,300,550,400
Aurangabad,11/04/2007,13.5,Other,300,550,450
Aurangabad,12/04/2007,5.5,Other,300,500,350
Aurangabad,14/04/2007,9.5,Other,300,600,450
Aurangabad,15/04/2007,45,Other,350,600,500
Aurangabad,16/04/2007,12,Other,350,550,450
Aurangabad,18/04/2007,13,Other,400,510,450
Aurangabad,19/04/2007,24,Other,300,500,400
Aurangabad,21/04/2007,8,Other,300,500,450
Aurangabad,22/04/2007,18.5,Other,300,550,450
Aurangabad,23/04/2007,26,Other,300,450,350
Aurangabad,24/04/2007,16,Other,250,550,375
Aurangabad,25/04/2007,3,Other,300,400,350
Aurangabad,26/04/2007,22.5,Other,350,450,400
Aurangabad,28/04/2007,15,Other,200,450,350
Aurangabad,29/04/2007,17.5,Other,300,400,350
Aurangabad,30/04/2007,12.6,Other,300,400,350
Baramati,04/04/2007,28.1, ,NR,NR,NR
Baramati,07/04/2007,20.6,Red,250,660,525
Baramati,11/04/2007,19.3, ,NR,NR,NR
Baramati,14/04/2007,12.8,Red,250,601,550
Baramati,18/04/2007,27.3, ,NR,NR,NR
Baramati,21/04/2007,14, ,NR,NR,NR
Baramati,25/04/2007,13.5,Red,200,681,550
Barshi,09/04/2007,130.1, ,NR,NR,NR
Barshi,18/04/2007,96.7, ,NR,NR,NR
Barshi,23/04/2007,15.4,Other,201,1000,800
Bhivandi,04/04/2007,0.1,Other,300,350,325
Bhivandi,11/04/2007,0.1, ,NR,NR,NR
Bhivandi,18/04/2007,0.1,Other,300,350,325
Bhivandi,25/04/2007,0.1,Other,300,350,325
Chandrapur,03/04/2007,9,Other,600,1000,800
Chandrapur,04/04/2007,9,Other,400,800,700
Chandrapur,06/04/2007,9,Other,600,800,700
Chandrapur,07/04/2007,9,Other,500,700,600
Chandrapur,10/04/2007,18,Other,600,1000,800
Chandrapur,12/04/2007,27,Other,700,800,750
Chandrapur,13/04/2007,9,Other,500,800,700
Chandrapur,16/04/2007,9,Other,600,1000,800
Chandrapur,17/04/2007,18,Other,600,800,700
