Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Lasalgaon(Niphad),14/10/2008,401.5,Other,370,655,541
Lasalgaon(Niphad),15/10/2008,468,Other,300,634,525
Lasalgaon(Niphad),20/10/2008,456,Other,401,611,551
Lasalgaon(Niphad),21/10/2008,391.5,Other,350,590,540
Lasalgaon(Niphad),22/10/2008,531,Other,361,626,541
Lasalgaon(Niphad),23/10/2008,223,Other,350,620,555
Latur,13/10/2008,41,Other,NR,NR,NR
Latur,15/10/2008,5.5,Other,NR,NR,NR
Latur,20/10/2008,67.5,Other,NR,NR,NR
Latur,22/10/2008,65,Other,NR,NR,NR
Lonand,02/10/2008,185,Red,200,650,425
Lonand,30/10/2008,122.1,Red,250,700,500
Malegaon(Umarane),01/10/2008,1396.5,Red,NR,NR,NR
Malegaon(Umarane),03/10/2008,1599.9,Red,NR,NR,NR
Malegaon(Umarane),06/10/2008,1213.6,Red,NR,NR,NR
Malegaon(Umarane),07/10/2008,835.7,Red,NR,NR,NR
Malegaon(Umarane),08/10/2008,1092,Red,NR,NR,NR
Malegaon(Umarane),17/10/2008,1037.4,Red,NR,NR,NR
Malegaon(Umarane),20/10/2008,1175.2,Red,NR,NR,NR
Malegaon(Umarane),21/10/2008,800.4,Red,NR,NR,NR
Malegaon(Umarane),22/10/2008,902.2,Red,NR,NR,NR
Malegaon(Umarane),23/10/2008,956.6,Red,NR,NR,NR
Malegaon(Umarane),24/10/2008,988.5,Red,NR,NR,NR
Manmad,01/10/2008,850,Other,150,771,714
Manmad,03/10/2008,1200,Other,NR,NR,NR
Mumbai,03/10/2008,1225,Other,600,900,750
Mumbai,04/10/2008,910,Other,650,900,775
Mumbai,06/10/2008,1295,Other,600,900,750
Mumbai,07/10/2008,805,Other,600,900,750
Mumbai,08/10/2008,1055,Other,580,880,730
Mumbai,10/10/2008,1390,Other,600,850,725
Mumbai,11/10/2008,940,Other,600,800,700
Mumbai,13/10/2008,1390,Other,600,800,700
Mumbai,14/10/2008,940,Other,600,800,700
Mumbai,15/10/2008,835,Other,600,800,700
Mumbai,16/10/2008,705,Other,550,800,675
Mumbai,17/10/2008,850,Other,520,780,650
Mumbai,18/10/2008,1060,Other,500,750,625
Mumbai,20/10/2008,1350,Other,550,800,675
Mumbai,21/10/2008,685,Other,400,800,600
Mumbai,22/10/2008,270,Other,550,800,675
Mumbai,23/10/2008,985,Other,550,900,725
Mumbai,24/10/2008,1025,Other,450,850,650
Mumbai,25/10/2008,995,Other,600,900,750
Mumbai,27/10/2008,1130,Other,600,900,750
Mumbai,29/10/2008,1145,Other,NR,NR,NR
Mumbai,31/10/2008,405,Other,700,1000,850
Nagpur,01/10/2008,125.4,Other,375,750,562
Nagpur,01/10/2008,125.4,Red,375,750,562
Nagpur,05/10/2008,52.6,Other,300,750,525
Nagpur,05/10/2008,52.6,Red,300,700,500
Nagpur,06/10/2008,132.1,Other,300,750,525
Nagpur,06/10/2008,132.1,Red,300,700,500
Nagpur,07/10/2008,178.9,Other,300,625,462
Nagpur,07/10/2008,178.9,Red,300,750,525
Nagpur,08/10/2008,100,Other,375,750,562
Nagpur,08/10/2008,100,Red,350,750,550
Nagpur,10/10/2008,100,Other,375,750,562
Nagpur,10/10/2008,100,Red,350,750,550
Nagpur,17/10/2008,200,Red,NR,NR,NR
Nagpur,19/10/2008,127.8,Red,NR,NR,NR
Nagpur,20/10/2008,131,Red,NR,NR,NR
Nagpur,21/10/2008,300,Red,NR,NR,NR
Nagpur,22/10/2008,175,Red,NR,NR,NR
Nagpur,23/10/2008,280.6,Other,500,1062,781
Nagpur,23/10/2008,280.6,Red,250,700,475
Nagpur,24/10/2008,122.5,Other,300,1000,650
Nagpur,24/10/2008,122.5,Red,350,700,525
Nagpur,26/10/2008,30,Other,500,1125,812
Nagpur,26/10/2008,30,Red,450,750,600
Nagpur,27/10/2008,100,Other,500,1125,812
Nagpur,27/10/2008,100,Red,450,750,600
Nagpur,28/10/2008,60,Other,750,1062,906
Nagpur,28/10/2008,60,Red,500,900,700
Nagpur,29/10/2008,100,Red,NR,NR,NR
Nagpur,30/10/2008,150,Other,500,1075,787
Nagpur,30/10/2008,150,Red,750,1125,937
Nandgaon,01/10/2008,280,Other,400,806,740
Nandgaon,03/10/2008,458,Other,425,775,625
Nandgaon,10/10/2008,236,Other,401,701,650
Nandgaon,13/10/2008,220,Other,400,657,600
Nandgaon,17/10/2008,340,Other,200,621,500
Nandgaon,20/10/2008,290,Other,NR,NR,NR
Nandgaon,21/10/2008,230,Other,NR,NR,NR
Nandgaon,22/10/2008,210,Other,NR,NR,NR
Nasik,01/10/2008,26.7,Other,371,800,700
Nasik,03/10/2008,32.5,Other,290,761,600
Nasik,04/10/2008,88.2,Other,311,800,675
Nasik,06/10/2008,168.7,Other,290,751,650
Nasik,07/10/2008,88.6,Other,260,750,625
Nasik,08/10/2008,120.4,Other,231,725,650
Newasa(Ghodegaon),01/10/2008,1041.2,Other,NR,NR,NR
Newasa(Ghodegaon),05/10/2008,1523.9,Other,NR,NR,NR
Newasa(Ghodegaon),08/10/2008,1627.5,Other,NR,NR,NR
Newasa(Ghodegaon),12/10/2008,1424.6,Other,NR,NR,NR
Newasa(Ghodegaon),15/10/2008,1710.2,Other,NR,NR,NR
Newasa(Ghodegaon),19/10/2008,1420.5,Other,NR,NR,NR
Newasa(Ghodegaon),22/10/2008,978,Other,NR,NR,NR
Osmanabad,01/10/2008,0.4,Other,NR,NR,NR
Osmanabad,17/10/2008,0.6,Other,NR,NR,NR
Osmanabad,19/10/2008,13.6,Other,NR,NR,NR
Osmanabad,21/10/2008,1.2,Other,NR,NR,NR
Osmanabad,28/10/2008,0.8,Other,NR,NR,NR
Osmanabad,30/10/2008,0.1,Other,NR,NR,NR
Palthan,07/10/2008,150.1,Other,NR,NR,NR
Pandharpur,01/10/2008,2.1,Other,NR,NR,NR
Pandharpur,04/10/2008,3.2,Other,200,916,500
Pandharpur,06/10/2008,6.8,Other,NR,NR,NR
Pandharpur,08/10/2008,1.4,Other,241,900,700
Pandharpur,10/10/2008,2.4,Other,150,855,800
Pandharpur,11/10/2008,7.1,Other,NR,NR,NR
Pandharpur,17/10/2008,2.5,Other,300,810,650
Pandharpur,18/10/2008,7.6,Other,NR,NR,NR
Pandharpur,20/10/2008,9,Other,NR,NR,NR
Pandharpur,22/10/2008,4.1,Other,210,750,650
Parbhani,04/10/2008,40,Red,550,700,650
Parbhani,11/10/2008,50,Red,400,700,600
Parbhani,18/10/2008,35,Red,500,700,600
Parbhani,25/10/2008,50,Red,400,500,450
Parbhani,28/10/2008,9,Red,450,550,525
Pimpalgaon,06/10/2008,2050.6,Other,470,806,711
Pimpalgaon,07/10/2008,1879.6,Other,511,812,721
Pimpalgaon,08/10/2008,1725.5,Other,401,811,701
Pimpalgaon,09/10/2008,1709.2,Other,451,785,671
Pimpalgaon,10/10/2008,1730.5,Other,400,815,675
Pimpalgaon,13/10/2008,2670.7,Other,425,761,611
Pimpalgaon Baswant(Saykheda),01/10/2008,252.7,Other,412,735,700
Pimpalgaon Baswant(Saykheda),03/10/2008,326.5,Other,361,693,650
Pimpalgaon Baswant(Saykheda),04/10/2008,267.5,Other,490,715,675
Pimpalgaon Baswant(Saykheda),06/10/2008,269.5,Other,450,710,675
Pimpalgaon Baswant(Saykheda),07/10/2008,293.5,Other,400,732,680
Pimpalgaon Baswant(Saykheda),08/10/2008,348.3,Other,400,702,675
Pimpalgaon Baswant(Saykheda),10/10/2008,310.8,Other,550,697,650
Pimpalgaon Baswant(Saykheda),11/10/2008,422.5,Other,450,679,625
Pimpalgaon Baswant(Saykheda),13/10/2008,461.7,Other,421,630,580
Pimpalgaon Baswant(Saykheda),14/10/2008,316.8,Other,363,647,570
Pimpalgaon Baswant(Saykheda),15/10/2008,376.5,Other,380,639,540
Pimpalgaon Baswant(Saykheda),17/10/2008,323.2,Other,NR,NR,NR
Pimpalgaon Baswant(Saykheda),18/10/2008,251.9,Other,NR,NR,NR
Pimpalgaon Baswant(Saykheda),20/10/2008,223.8,Other,NR,NR,NR
Pimpalgaon Baswant(Saykheda),21/10/2008,278,Other,NR,NR,NR
Pimpalgaon Baswant(Saykheda),22/10/2008,375.8,Other,NR,NR,NR
Pune,01/10/2008,674.2,Other,500,850,675
Pune,02/10/2008,720.8,Other,500,850,675
Pune,03/10/2008,1014.6,Other,500,900,700
Pune,05/10/2008,994.3,Other,550,850,700
Pune,06/10/2008,1032.1,Other,400,800,600
Pune,07/10/2008,938.5,Other,500,800,650
Pune,09/10/2008,762,Other,300,800,550
Pune,10/10/2008,541.1,Other,550,800,675
Pune,12/10/2008,1267.8,Other,500,800,650
Pune,13/10/2008,839.7,Other,400,800,600
Pune,16/10/2008,1072.2,Other,450,800,625
Pune,20/10/2008,885.9,Other,400,750,575
Pune,21/10/2008,857.2,Other,NR,NR,NR
Pune,24/10/2008,892.4,Other,500,750,625
Pune,26/10/2008,714.8,Other,400,800,600
Pune,27/10/2008,433.2,Other,400,850,625
Pune,28/10/2008,371.3,Other,400,850,620
Pune,29/10/2008,558.6,Other,NR,NR,NR
Pune,30/10/2008,608.2,Other,NR,NR,NR
Pune,31/10/2008,602.7,Other,500,1000,750
Pune(Khadiki),02/10/2008,1,Other,200,700,450
Pune(Khadiki),03/10/2008,1.5,Other,200,200,200
Pune(Khadiki),04/10/2008,0.8,Other,500,700,600
Pune(Khadiki),05/10/2008,1.2,Other,200,600,400
Pune(Khadiki),07/10/2008,0.8,Other,200,600,400
Pune(Khadiki),08/10/2008,1.2,Other,300,600,450
Pune(Khadiki),09/10/2008,0.4,Other,300,800,550
Pune(Khadiki),11/10/2008,1.3,Other,300,500,400
Pune(Khadiki),12/10/2008,3.4,Other,250,750,500
Pune(Khadiki),13/10/2008,1.9,Other,200,700,450
Pune(Khadiki),14/10/2008,2.6,Other,NR,NR,NR
Pune(Khadiki),15/10/2008,4,Other,600,750,675
Pune(Khadiki),16/10/2008,2.2,Other,200,600,400
Pune(Khadiki),17/10/2008,2.5,Other,NR,NR,NR
Pune(Khadiki),18/10/2008,1.2,Other,600,600,600
Pune(Khadiki),20/10/2008,0.1,Other,400,600,500
Pune(Khadiki),21/10/2008,4.1,Other,200,600,400
Pune(Khadiki),22/10/2008,0.8,Other,300,600,450
Pune(Khadiki),23/10/2008,2.2,Other,500,600,550
Pune(Khadiki),24/10/2008,5,Other,200,600,400
Pune(Khadiki),25/10/2008,1.6,Other,200,600,400
Pune(Khadiki),26/10/2008,2.8,Other,400,600,500
Pune(Khadiki),28/10/2008,0.6,Other,300,700,500
Pune(Khadiki),29/10/2008,0.5,Other,200,500,350
Pune(Pimpri),03/10/2008,0.7,Other,600,600,600
Pune(Pimpri),06/10/2008,0.7,Other,600,700,650
Pune(Pimpri),10/10/2008,0.3,Other,400,700,550
Pune(Pimpri),14/10/2008,0.5,Other,400,700,550
Pune(Pimpri),17/10/2008,0.7,Other,700,700,700
Pune(Pimpri),20/10/2008,1.6,Other,300,600,450
Pune(Pimpri),22/10/2008,0.2,Other,500,550,525
Pune(Pimpri),24/10/2008,1.1,Other,350,650,500
Pune(Pimpri),31/10/2008,0.1,Other,400,500,450
Sangamner,02/10/2008,349.9,Other,NR,NR,NR
Sangamner,05/10/2008,673.6,Other,NR,NR,NR
Sangamner,07/10/2008,795,Other,NR,NR,NR
Sangamner,09/10/2008,636.4,Other,NR,NR,NR
Sangamner,12/10/2008,919.8,Other,NR,NR,NR
Sangamner,14/10/2008,674.4,Other,NR,NR,NR
Sangamner,16/10/2008,871.6,Other,NR,NR,NR
Sangamner,19/10/2008,831.7,Other,NR,NR,NR
Sangamner,21/10/2008,616.2,Other,NR,NR,NR
Sangamner,23/10/2008,69.9,Other,NR,NR,NR
Satana,01/10/2008,691.2,Other,125,736,645
Satana,06/10/2008,1150,Other,151,807,675
Satana,07/10/2008,867.1,Other,NR,NR,NR
Satana,08/10/2008,499.4,Other,NR,NR,NR
Satana,10/10/2008,817.5,Other,151,791,690
Satara,05/10/2008,19.8,Other,400,950,700
Satara,07/10/2008,0.3,Other,450,900,700
Satara,09/10/2008,32.5,Other,300,800,550
Satara,12/10/2008,46.1,Other,250,800,550
Satara,16/10/2008,22.8,Other,250,820,600
Satara,19/10/2008,21.2,Other,300,850,600
Satara,21/10/2008,0.2,Other,400,800,600
Satara,23/10/2008,22.3,Other,300,800,600
Satara,26/10/2008,25.6,Other,300,800,600
Shirpur,01/10/2008,3,Other,405,405,405
Shirpur,01/10/2008,3,Red,260,665,651
Shirpur,08/10/2008,2.8,Red,305,750,505
Shirpur,18/10/2008,3.6,Red,NR,NR,NR
Shirpur,22/10/2008,3,Red,NR,NR,NR
Shrirampur,02/10/2008,773,Other,300,1025,800
Shrirampur,10/10/2008,1008.9,Other,NR,NR,NR
Shrirampur,13/10/2008,1037.6,Other,NR,NR,NR
Shrirampur,16/10/2008,1033.9,Other,350,905,700
Shrirampur,20/10/2008,835.4,Other,300,830,550
Shrirampur,23/10/2008,371.2,Other,350,885,650
Shrirampur,31/10/2008,121.5,Other,NR,NR,NR
Sinner,01/10/2008,264,Other,NR,NR,NR
Sinner,02/10/2008,199.5,Other,NR,NR,NR
Sinner,03/10/2008,363.3,Other,NR,NR,NR
Sinner,05/10/2008,270.5,Other,NR,NR,NR
Sinner,06/10/2008,335.1,Other,NR,NR,NR
Sinner,17/10/2008,206.9,Other,NR,NR,NR
Sinner,19/10/2008,85.5,Other,NR,NR,NR
Sinner,20/10/2008,221.2,Other,NR,NR,NR
Sinner,21/10/2008,125,Other,NR,NR,NR
Sinner,22/10/2008,217.3,Other,NR,NR,NR
Sinner,23/10/2008,301.2,Other,NR,NR,NR
Sinner,24/10/2008,195.3,Other,NR,NR,NR
Sinner,26/10/2008,89.5,Other,NR,NR,NR
Solapur,25/10/2008,939.4,Other,NR,NR,NR
Solapur,31/10/2008,479.6,Other,NR,NR,NR
Yeola,01/10/2008,1017.2,Other,375,725,650
Yeola,03/10/2008,1445.9,Other,350,725,640
Yeola,04/10/2008,927.5,Other,300,721,620
Yeola,06/10/2008,1521.8,Other,300,700,610
Yeola,08/10/2008,1036.4,Other,300,678,580
Yeola,10/10/2008,1502.7,Other,300,711,575
Yeola,11/10/2008,1496.2,Other,275,700,550
Yeola,13/10/2008,2055.4,Other,300,676,540
Yeola,15/10/2008,1089.5,Other,300,601,515
Yeola,16/10/2008,941.3,Other,270,605,510
Yeola,17/10/2008,1432.9,Other,NR,NR,NR
Yeola,18/10/2008,1428,Other,NR,NR,NR
