2018-08-03,928,1.4,NR, ,0,0,0
2018-11-22,928,6,NR, ,0,0,0
2018-11-28,928,5,NR, ,0,0,0
2019-03-30,928,4.2,NR, ,0,0,0
2019-04-03,928,13.5,NR, ,0,0,0
2019-04-05,928,32.7,NR, ,0,0,0
2019-04-06,928,53.3,NR, ,0,0,0
2019-04-08,928,48.2,NR, ,0,0,0
2019-04-09,928,19.3,NR, ,0,0,0
2019-04-10,928,20.5,NR, ,0,0,0
2019-04-11,928,33.4,NR, ,0,0,0
2019-04-12,928,24.4,NR, ,0,0,0
2019-04-13,928,15.5,NR, ,0,0,0
2019-04-15,928,16.1,NR, ,0,0,0
2019-04-17,928,5.1,NR, ,0,0,0
2019-04-19,928,17.2,NR, ,0,0,0
2019-04-20,928,3.8,NR, ,0,0,0
2019-04-22,928,12.4,NR, ,0,0,0
2019-04-23,928,3.1,NR, ,0,0,0
2019-04-24,928,10.7,NR, ,0,0,0
2019-04-25,928,9.3,NR, ,0,0,0
2019-04-26,928,7.6,NR, ,0,0,0
2019-04-27,928,10.1,NR, ,0,0,0
2019-04-29,928,23.5,NR, ,0,0,0
2019-04-30,928,1.7,NR, ,0,0,0
2019-05-01,928,1,NR, ,0,0,0
2019-05-02,928,6.5,NR, ,0,0,0
2019-05-10,928,7,NR, ,0,0,0
2019-05-11,928,2.3,NR, ,0,0,0
2019-05-13,928,0.9,NR, ,0,0,0
2019-05-14,928,3.4,NR, ,0,0,0
2019-05-15,928,3.3,NR, ,0,0,0
2019-05-16,928,2,NR, ,0,0,0
2019-05-17,928,0.8,NR, ,0,0,0
2019-05-18,928,1.7,NR, ,0,0,0
2019-05-20,928,3,NR, ,0,0,0
2019-05-21,928,5.5,NR, ,0,0,0
2019-05-22,928,2.1,NR, ,0,0,0
2019-05-24,928,1.5,NR, ,0,0,0
2019-05-25,928,1.4,NR, ,0,0,0
2019-05-28,928,0.6,NR, ,0,0,0
2019-05-31,928,3.1,NR, ,0,0,0
2019-06-03,928,0.4,NR, ,0,0,0
2019-06-04,928,1.1,NR, ,0,0,0
2019-06-06,928,1.1,NR, ,0,0,0
2019-06-10,928,2.1,NR, ,0,0,0
2019-06-11,928,2.5,NR, ,0,0,0
2019-06-12,928,1.8,NR, ,0,0,0
2019-06-13,928,2,NR, ,0,0,0
2019-06-15,928,1.4,NR, ,0,0,0
2019-06-17,928,2.5,NR, ,0,0,0
2019-06-24,928,2.1,NR, ,0,0,0
2019-06-27,928,2.9,NR, ,0,0,0
2019-07-02,928,1.8,NR, ,0,0,0
2019-07-03,928,1.4,NR, ,0,0,0
2019-07-04,928,1.2,NR, ,0,0,0
2019-07-08,928,1.4,NR, ,0,0,0
2019-07-10,928,0.7,NR, ,0,0,0
2019-07-15,928,2.8,NR, ,0,0,0
2019-07-16,928,0.5,NR, ,0,0,0
2019-07-18,928,5,NR, ,0,0,0
2019-07-19,928,3.2,NR, ,0,0,0
2019-07-20,928,3,NR, ,0,0,0
2019-07-24,928,0.7,NR, ,0,0,0
2019-07-29,928,0.8,NR, ,0,0,0
2019-08-03,928,0.4,NR, ,0,0,0
2019-08-05,928,4.4,NR, ,0,0,0
2019-08-12,928,0.7,NR, ,0,0,0
2019-10-21,928,5.2,NR, ,0,0,0
2019-10-24,928,0.5,NR, ,0,0,0
2019-11-14,928,1.9,NR, ,0,0,0
2019-11-15,928,1.9,NR, ,0,0,0
2019-12-02,928,6,NR, ,0,0,0
2019-12-24,928,0.5,NR, ,0,0,0
2020-04-17,928,1.1,NR, ,0,0,0
2020-04-17,928,1.1,NR, ,0,0,0
2020-04-22,928,3.4,NR, ,0,0,0
2020-04-22,928,3.4,NR, ,0,0,0
