DATE,DISPERSION
2013-03-01,0.0266583081293892
2013-06-01,0.0299052866379445
2013-07-01,0.0408764613747056
2013-08-01,0.046074268272082
2013-09-01,0.0459511186833511
2015-10-01,0.0356202530420858
2015-11-01,0.0388229989041186
2016-03-01,0.038593933292691
2017-01-01,0.045565626862466
2017-02-01,0.0513655758021954
2017-03-01,0.0594143996826847
2018-10-01,0.0445689474894104
2020-11-01,0.0286091002691441
2021-01-01,0.0967614911204264
