Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Achalda,01/12/2012,40,Variety,NR,NR,NR
Achalda,03/12/2012,50,Desi,860,900,880
Achalda,04/12/2012,58,Desi,840,875,860
Achalda,05/12/2012,50,Desi,830,900,870
Achalda,06/12/2012,65,Desi,825,875,850
Achalda,07/12/2012,55,Desi,830,900,870
Achalda,08/12/2012,57.5,Desi,850,900,880
Achalda,10/12/2012,60,Desi,800,875,850
Achalda,11/12/2012,50,Desi,850,890,870
Achalda,12/12/2012,57.5,Desi,825,875,850
Achalda,13/12/2012,68,Desi,780,840,810
Achalda,14/12/2012,57,Desi,825,875,850
Achalda,15/12/2012,65,Desi,780,825,800
Achalda,17/12/2012,75,Desi,750,800,775
Achalda,18/12/2012,60,Desi,775,825,800
Achalda,19/12/2012,70,Desi,725,775,750
Achalda,20/12/2012,85,Desi,700,750,720
Achalda,21/12/2012,95,Desi,675,725,700
Achalda,22/12/2012,85,Desi,700,750,725
Achalda,24/12/2012,70,Desi,725,775,750
Achalda,25/12/2012,78,Desi,700,750,725
Achalda,26/12/2012,87,Desi,675,725,700
Achalda,27/12/2012,65,Desi,700,750,720
Achalda,28/12/2012,85,Desi,640,700,670
Achalda,29/12/2012,65,Desi,675,725,700
Achalda,31/12/2012,75,Desi,600,650,620
Agra,02/12/2012,2080,Potato,NR,NR,820
Agra,03/12/2012,2115,Potato,NR,NR,810
Agra,04/12/2012,2750,Potato,NR,NR,800
Agra,05/12/2012,2730,Potato,NR,NR,815
Agra,06/12/2012,2800,Other,NR,NR,805
Agra,06/12/2012,2800,Potato,NR,NR,805
Agra,07/12/2012,2750,Other,NR,NR,810
Agra,08/12/2012,3200,Other,NR,NR,650
Agra,09/12/2012,3600,Other,NR,NR,600
Agra,10/12/2012,3450,Other,NR,NR,615
Agra,11/12/2012,3300,Other,NR,NR,620
Agra,12/12/2012,3500,Other,NR,NR,600
Agra,13/12/2012,3350,Other,NR,NR,610
Agra,14/12/2012,3250,Other,NR,NR,625
Agra,15/12/2012,3700,Other,NR,NR,620
Agra,16/12/2012,3730,Other,NR,NR,600
Agra,17/12/2012,3350,Other,NR,NR,625
Agra,18/12/2012,3500,Potato,NR,NR,615
Agra,19/12/2012,3610,Other,NR,NR,600
Agra,20/12/2012,3680,Other,NR,NR,590
Agra,21/12/2012,3730,Other,NR,NR,580
Agra,22/12/2012,3760,Other,NR,NR,575
Agra,23/12/2012,3750,Other,NR,NR,580
Agra,24/12/2012,3850,Other,NR,NR,560
Agra,25/12/2012,3900,Other,NR,NR,555
Agra,26/12/2012,3930,Other,NR,NR,545
Agra,27/12/2012,3600,Other,NR,NR,560
Agra,28/12/2012,3980,Other,NR,NR,550
Agra,29/12/2012,4000,Other,NR,NR,550
Agra,30/12/2012,3800,Other,NR,NR,560
Agra,31/12/2012,3750,Other,NR,NR,565
Ajuha,03/12/2012,24,Other,NR,NR,890
Ajuha,06/12/2012,21.5,Other,NR,NR,930
Ajuha,10/12/2012,26,Other,NR,NR,800
Ajuha,13/12/2012,28,Other,NR,NR,700
Ajuha,17/12/2012,35,Other,NR,NR,680
Ajuha,20/12/2012,36,Other,NR,NR,600
Ajuha,24/12/2012,38.5,Other,NR,NR,550
Ajuha,27/12/2012,43,Other,NR,NR,550
Ajuha,31/12/2012,32,Other,NR,NR,540
Akbarpur,01/12/2012,51,Other,1025,1075,1050
Akbarpur,02/12/2012,55,Other,1000,1050,1025
Akbarpur,03/12/2012,53,Other,1000,1050,1025
Akbarpur,04/12/2012,43,Other,975,1050,1000
Akbarpur,05/12/2012,55,Other,940,975,950
Akbarpur,06/12/2012,46,Other,900,925,910
Akbarpur,07/12/2012,43,Other,900,950,925
Akbarpur,08/12/2012,33,Other,825,875,850
Akbarpur,09/12/2012,57,Other,825,875,850
Akbarpur,10/12/2012,55,Other,750,820,800
Akbarpur,11/12/2012,53,Other,750,800,775
Akbarpur,12/12/2012,56,Other,700,800,750
Akbarpur,13/12/2012,5.1,Other,700,800,750
Akbarpur,14/12/2012,59,Other,760,780,770
Akbarpur,15/12/2012,62,Other,730,870,750
Akbarpur,16/12/2012,62,Other,730,870,750
Akbarpur,17/12/2012,55,Other,720,770,750
Akbarpur,18/12/2012,33,Other,800,850,835
Akbarpur,19/12/2012,44,Other,710,750,735
Akbarpur,20/12/2012,46,Other,700,725,715
Akbarpur,21/12/2012,57,Other,650,750,720
Akbarpur,22/12/2012,64,Other,650,690,675
Akbarpur,23/12/2012,56,Other,630,670,650
Akbarpur,24/12/2012,36,Other,625,675,650
Akbarpur,25/12/2012,23,Other,630,670,650
Aligarh,01/12/2012,210,Other,800,900,860
Aligarh,03/12/2012,200,Other,800,900,870
Aligarh,04/12/2012,190,Other,820,900,875
Aligarh,05/12/2012,200,Other,800,900,875
Aligarh,06/12/2012,210,Other,800,900,850
Aligarh,07/12/2012,220,Other,800,850,820
Aligarh,08/12/2012,220,Other,700,800,750
Aligarh,10/12/2012,250,Other,680,750,700
Aligarh,11/12/2012,240,Other,680,750,720
Aligarh,12/12/2012,220,Other,680,750,700
Aligarh,13/12/2012,220,Other,700,750,720
Aligarh,14/12/2012,260,Other,650,750,710
Aligarh,15/12/2012,240,Other,650,740,710
Aligarh,17/12/2012,260,Other,600,700,650
Aligarh,18/12/2012,270,Other,600,700,640
Aligarh,19/12/2012,260,Other,600,700,650
Aligarh,20/12/2012,270,Other,600,680,640
Aligarh,21/12/2012,290,Other,550,650,600
Aligarh,22/12/2012,300,Other,550,650,600
Aligarh,24/12/2012,310,Other,550,650,580
Aligarh,25/12/2012,300,Other,550,600,585
Aligarh,26/12/2012,300,Other,550,600,570
Aligarh,27/12/2012,300,Other,550,600,575
Aligarh,28/12/2012,310,Other,540,580,560
Aligarh,29/12/2012,300,Other,500,600,550
Allahabad,01/12/2012,230,Other,NR,NR,1050
Allahabad,02/12/2012,270,Other,NR,NR,950
Allahabad,03/12/2012,270,Other,NR,NR,950
Allahabad,04/12/2012,320,Other,NR,NR,900
Allahabad,05/12/2012,330,Other,NR,NR,900
Allahabad,07/12/2012,310,Other,NR,NR,900
Allahabad,10/12/2012,560,Other,NR,NR,800
Allahabad,11/12/2012,440,Other,NR,NR,800
Allahabad,12/12/2012,450,Other,NR,NR,800
Allahabad,13/12/2012,430,Other,NR,NR,800
Allahabad,14/12/2012,900,Other,NR,NR,700
Allahabad,15/12/2012,1200,Other,NR,NR,700
Allahabad,17/12/2012,1000,Other,NR,NR,700
Allahabad,18/12/2012,1100,Other,NR,NR,650
Allahabad,19/12/2012,1250,Other,NR,NR,650
Allahabad,20/12/2012,1400,Other,NR,NR,600
Allahabad,21/12/2012,1300,Other,NR,NR,600
Allahabad,22/12/2012,1450,Other,NR,NR,600
Allahabad,24/12/2012,1600,Other,NR,NR,600
Allahabad,26/12/2012,1500,Other,NR,NR,600
Allahabad,27/12/2012,1600,Other,NR,NR,580
Allahabad,28/12/2012,1650,Other,NR,NR,570
Allahabad,29/12/2012,1800,Other,NR,NR,570
Allahabad,31/12/2012,1650,Other,NR,NR,570
Amroha,02/12/2012,21,Other,NR,NR,900
Amroha,03/12/2012,22,Other,NR,NR,900
Amroha,04/12/2012,23,Other,NR,NR,900
Amroha,05/12/2012,21,Other,NR,NR,850
Amroha,06/12/2012,20,Other,NR,NR,750
Amroha,07/12/2012,23,Other,NR,NR,750
Amroha,08/12/2012,22,Other,NR,NR,740
Amroha,09/12/2012,23,Other,NR,NR,740
Amroha,10/12/2012,26,Other,NR,NR,740
Amroha,11/12/2012,27,Other,NR,NR,750
Amroha,12/12/2012,28,Other,NR,NR,730
Amroha,13/12/2012,29,Other,NR,NR,700
Amroha,14/12/2012,30,Other,NR,NR,620
Amroha,15/12/2012,29,Other,NR,NR,600
Amroha,16/12/2012,28,Other,NR,NR,590
Amroha,17/12/2012,30,Other,NR,NR,590
Amroha,18/12/2012,29,Other,NR,NR,580
Amroha,19/12/2012,30,Other,NR,NR,580
Amroha,20/12/2012,45,Other,NR,NR,580
Amroha,21/12/2012,46,Other,NR,NR,575
Amroha,22/12/2012,45,Other,NR,NR,575
Amroha,23/12/2012,38,Other,NR,NR,575
Amroha,24/12/2012,35,Other,NR,NR,570
Amroha,25/12/2012,34,Other,NR,NR,570
Amroha,26/12/2012,38,Other,NR,NR,570
Amroha,27/12/2012,35,Other,NR,NR,560
Amroha,28/12/2012,34,Other,NR,NR,560
Amroha,29/12/2012,29,Other,NR,NR,560
Amroha,30/12/2012,18,Other,NR,NR,550
Amroha,31/12/2012,17,Other,NR,NR,550
Anwala,26/12/2012,1414.5,Desi,NR,NR,450
Atarra,01/12/2012,16,Other,NR,NR,950
Atarra,02/12/2012,15,Other,NR,NR,950
Atarra,03/12/2012,16.5,Other,NR,NR,940
Atarra,04/12/2012,16,Other,NR,NR,940
Atarra,05/12/2012,14,Other,NR,NR,975
Atarra,06/12/2012,13,Other,NR,NR,1000
Atarra,08/12/2012,15,Other,NR,NR,1000
Atarra,09/12/2012,16,Other,NR,NR,1000
Atarra,10/12/2012,15,Other,NR,NR,1000
Atarra,11/12/2012,17,Other,NR,NR,875
Atarra,12/12/2012,16,Other,NR,NR,870
Atarra,13/12/2012,18,Other,NR,NR,NR
Atarra,15/12/2012,17,Other,NR,NR,850
Atarra,16/12/2012,16,Other,NR,NR,850
Atarra,17/12/2012,18,Other,NR,NR,825
Atarra,18/12/2012,17,Other,NR,NR,825
Atarra,19/12/2012,18,Other,NR,NR,810
Atarra,20/12/2012,17,Other,NR,NR,800
Atarra,22/12/2012,18,Other,NR,NR,775
Atarra,23/12/2012,16,Other,NR,NR,775
Atarra,24/12/2012,19,Other,NR,NR,760
Atarra,25/12/2012,17.5,Other,NR,NR,750
Atarra,26/12/2012,18,Other,NR,NR,700
Atarra,27/12/2012,16,Other,NR,NR,700
Atarra,29/12/2012,15,Other,NR,NR,700
Atarra,30/12/2012,14,Other,NR,NR,675
Atarra,31/12/2012,16,Other,NR,NR,675
Azamgarh,03/12/2012,25,Other,965,985,975
Azamgarh,04/12/2012,30,Other,965,985,975
Azamgarh,05/12/2012,40,Other,970,990,980
