Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Achalda,01/11/2012,45,Desi,900,940,920
Achalda,02/11/2012,30,Desi,925,975,950
Achalda,03/11/2012,28,Desi,960,1000,980
Achalda,05/11/2012,35,Desi,940,980,960
Achalda,07/11/2012,18,Desi,975,1020,1000
Achalda,08/11/2012,25,Desi,940,985,960
Achalda,09/11/2012,22,Desi,960,1000,980
Achalda,10/11/2012,30,Desi,925,975,950
Achalda,12/11/2012,28,Desi,950,1000,970
Achalda,16/11/2012,30,Desi,940,985,960
Achalda,17/11/2012,37.5,Desi,900,940,920
Achalda,19/11/2012,40,Desi,875,925,900
Achalda,20/11/2012,30,Desi,925,975,950
Achalda,21/11/2012,28,Desi,950,1000,970
Achalda,22/11/2012,35,Desi,920,970,940
Achalda,23/11/2012,27.5,Desi,960,1000,980
Achalda,24/11/2012,37,Desi,920,960,940
Achalda,26/11/2012,42.5,Desi,875,925,900
Achalda,27/11/2012,35,Desi,900,950,925
Achalda,28/11/2012,30,Desi,925,975,950
Achalda,29/11/2012,45,Desi,875,925,900
Achalda,30/11/2012,35,Desi,920,960,940
Agra,02/11/2012,1670,Potato,NR,NR,850
Agra,03/11/2012,1655,Potato,NR,NR,855
Agra,04/11/2012,1700,Potato,NR,NR,850
Agra,05/11/2012,1720,Potato,NR,NR,840
Agra,06/11/2012,1650,Potato,NR,NR,845
Agra,07/11/2012,1680,Potato,NR,NR,820
Agra,08/11/2012,1630,Potato,NR,NR,830
Agra,09/11/2012,1760,Potato,NR,NR,825
Agra,10/11/2012,1800,Potato,NR,NR,820
Agra,11/11/2012,1840,Potato,NR,NR,800
Agra,12/11/2012,1810,Potato,NR,NR,810
Agra,13/11/2012,1950,Potato,NR,NR,800
Agra,14/11/2012,1980,Potato,NR,NR,800
Agra,15/11/2012,1800,Potato,NR,NR,815
Agra,16/11/2012,1900,Potato,NR,NR,800
Agra,17/11/2012,1870,Potato,NR,NR,820
Agra,18/11/2012,1910,Potato,NR,NR,805
Agra,19/11/2012,1920,Potato,NR,NR,810
Agra,20/11/2012,1870,Potato,NR,NR,820
Agra,21/11/2012,2010,Potato,NR,NR,805
Agra,22/11/2012,2030,Potato,NR,NR,800
Agra,23/11/2012,2000,Potato,NR,NR,810
Agra,24/11/2012,2015,Potato,NR,NR,800
Agra,25/11/2012,2030,Potato,NR,NR,790
Agra,26/11/2012,1995,Potato,NR,NR,805
Agra,27/11/2012,1975,Potato,NR,NR,825
Agra,28/11/2012,2040,Potato,NR,NR,820
Agra,29/11/2012,1990,Potato,NR,NR,830
Agra,30/11/2012,2040,Potato,NR,NR,825
Ajuha,01/11/2012,21,Other,NR,NR,1050
Ajuha,05/11/2012,22,Other,NR,NR,1050
Ajuha,08/11/2012,21,Other,NR,NR,1050
Ajuha,12/11/2012,23.5,Other,NR,NR,1000
Ajuha,15/11/2012,23,Other,NR,NR,900
Ajuha,19/11/2012,22.5,Other,NR,NR,900
Ajuha,22/11/2012,21,Other,NR,NR,900
Ajuha,26/11/2012,19.5,Other,NR,NR,900
Ajuha,29/11/2012,18,Other,NR,NR,920
Aligarh,01/11/2012,300,Other,700,850,800
Aligarh,02/11/2012,290,Other,700,850,810
Aligarh,03/11/2012,290,Other,750,850,810
Aligarh,05/11/2012,350,Other,700,850,780
Aligarh,06/11/2012,340,Other,700,800,770
Aligarh,07/11/2012,290,Other,700,850,800
Aligarh,08/11/2012,260,Other,700,850,810
Aligarh,09/11/2012,300,Other,700,850,800
Aligarh,10/11/2012,330,Other,700,900,820
Aligarh,12/11/2012,350,Other,700,900,830
Aligarh,16/11/2012,320,Other,700,900,800
Aligarh,17/11/2012,350,Other,700,900,800
Aligarh,19/11/2012,320,Other,750,900,820
Aligarh,20/11/2012,290,Other,750,850,800
Aligarh,21/11/2012,280,Other,800,900,850
