Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Achalda,02/06/2012,70,Desi,900,940,920
Achalda,04/06/2012,90,Desi,910,950,930
Achalda,05/06/2012,60,Desi,920,950,930
Achalda,06/06/2012,65,Desi,920,960,940
Achalda,07/06/2012,60,Desi,920,950,930
Achalda,08/06/2012,50,Desi,920,960,940
Achalda,09/06/2012,80,Desi,910,950,930
Achalda,11/06/2012,60,Desi,920,950,930
Achalda,12/06/2012,45,Desi,900,940,920
Achalda,13/06/2012,40,Desi,910,950,930
Achalda,14/06/2012,35,Desi,910,935,925
Achalda,15/06/2012,25,Desi,910,940,920
Achalda,16/06/2012,30,Desi,920,950,930
Achalda,18/06/2012,25,Desi,920,960,940
Achalda,19/06/2012,20,Desi,930,970,950
Achalda,20/06/2012,18,Desi,940,980,960
Achalda,21/06/2012,20,Desi,940,960,950
Achalda,22/06/2012,18,Desi,950,970,960
Achalda,23/06/2012,17,Desi,1010,1030,1020
Achalda,25/06/2012,15,Desi,1000,1020,1010
Achalda,26/06/2012,18,Desi,1010,1030,1020
Achalda,27/06/2012,15,Desi,1015,1040,1025
Achalda,28/06/2012,12.5,Desi,1010,1050,1030
Achalda,29/06/2012,10,Desi,1040,1070,1050
Achalda,30/06/2012,12.5,Desi,1040,1060,1050
Achnera,29/06/2012,1100,Potato,NR,NR,975
Agra,02/06/2012,665,Other,900,1050,970
Agra,04/06/2012,660,Other,900,1050,975
Agra,05/06/2012,645,Other,900,1050,980
Agra,06/06/2012,620,Other,980,1000,990
Agra,07/06/2012,680,Other,950,1010,985
Agra,08/06/2012,700,Other,950,1000,980
Agra,09/06/2012,680,Other,950,1000,990
Agra,11/06/2012,650,Other,990,1020,1000
Agra,12/06/2012,675,Other,950,1020,995
Agra,13/06/2012,660,Other,950,1050,1000
Agra,14/06/2012,695,Other,980,1000,990
Agra,16/06/2012,730,Other,950,1000,980
Agra,18/06/2012,710,Other,950,1050,1000
Agra,19/06/2012,770,Other,950,1000,990
Agra,20/06/2012,755,Other,950,1020,995
Agra,21/06/2012,780,Other,950,1000,990
Agra,22/06/2012,740,Other,950,1020,995
Agra,25/06/2012,810,Other,NR,NR,NR
Agra,29/06/2012,850,Other,950,1050,1000
Agra,30/06/2012,835,Other,1100,1120,1110
Ajuha,03/06/2012,19,Badshah,NR,NR,930
Ajuha,04/06/2012,19,Badshah,NR,NR,930
Ajuha,07/06/2012,17,Badshah,NR,NR,935
Ajuha,11/06/2012,18.5,Badshah,NR,NR,975
Ajuha,14/06/2012,19.5,Badshah,NR,NR,970
Ajuha,18/06/2012,18,Badshah,NR,NR,965
Ajuha,21/06/2012,15.5,Badshah,NR,NR,1000
Ajuha,25/06/2012,16.5,Badshah,NR,NR,1000
Ajuha,28/06/2012,15.5,Badshah,NR,NR,1020
Akbarpur,01/06/2012,235,Other,1010,1050,1035
Akbarpur,02/06/2012,170,Other,1000,1050,1035
Akbarpur,03/06/2012,165,Other,1025,1050,1035
Akbarpur,04/06/2012,180,Other,1010,1030,1020
Akbarpur,05/06/2012,150,Other,1000,1030,1020
Akbarpur,06/06/2012,170,Other,1010,1030,1020
Akbarpur,07/06/2012,150,Other,1010,1030,1020
Akbarpur,08/06/2012,170,Other,1000,1050,1020
Akbarpur,09/06/2012,150,Other,1000,1050,1020
Akbarpur,10/06/2012,170,Other,1010,1050,1025
Akbarpur,11/06/2012,170,Other,1000,1050,1035
Akbarpur,12/06/2012,120,Other,1010,1050,1035
Akbarpur,13/06/2012,130,Other,1020,1040,1030
Akbarpur,14/06/2012,140,Other,1020,1030,1025
Akbarpur,15/06/2012,150,Other,1000,1040,1020
Akbarpur,16/06/2012,140,Other,1000,1050,1020
Akbarpur,17/06/2012,150,Other,1010,1040,1030
Akbarpur,18/06/2012,630,Other,1010,1040,1030
Akbarpur,19/06/2012,120,Other,1010,1050,1025
Akbarpur,20/06/2012,120,Other,1010,1050,1025
Akbarpur,21/06/2012,610,Other,1020,1050,1040
Akbarpur,22/06/2012,610,Other,NR,NR,NR
Akbarpur,23/06/2012,120,Other,1030,1060,1050
Akbarpur,24/06/2012,170,Other,1020,1050,1030
Akbarpur,25/06/2012,120,Other,NR,NR,NR
Aligarh,01/06/2012,220,Desi,850,1000,930
Aligarh,02/06/2012,210,Desi,850,1000,940
Aligarh,04/06/2012,270,Desi,880,1000,940
Aligarh,05/06/2012,250,Desi,880,1000,950
Aligarh,06/06/2012,260,Desi,880,1000,950
Aligarh,07/06/2012,280,Desi,880,1000,960
Aligarh,08/06/2012,270,Desi,850,1000,970
Aligarh,09/06/2012,350,Desi,850,1000,970
Aligarh,11/06/2012,400,Desi,850,1000,960
Aligarh,12/06/2012,420,Desi,850,1000,970
Aligarh,13/06/2012,440,Desi,900,1050,975
Aligarh,14/06/2012,460,Desi,850,1000,960
Aligarh,15/06/2012,470,Desi,850,1000,950
Aligarh,16/06/2012,520,Desi,850,1000,950
Aligarh,18/06/2012,510,Desi,850,1000,960
Aligarh,19/06/2012,510,Desi,850,1000,950
Aligarh,20/06/2012,500,Desi,850,1000,940
Aligarh,21/06/2012,480,Desi,850,1000,950
Aligarh,22/06/2012,450,Desi,850,1000,960
Aligarh,23/06/2012,460,Desi,850,1000,950
Aligarh,25/06/2012,450,Desi,850,1000,955
Aligarh,26/06/2012,400,Desi,850,1000,960
Aligarh,27/06/2012,400,Desi,900,1000,970
Aligarh,28/06/2012,410,Desi,900,1000,960
Aligarh,29/06/2012,420,Desi,900,1000,950
Allahabad,01/06/2012,67,Desi,NR,NR,NR
Allahabad,02/06/2012,60,Desi,NR,NR,NR
Allahabad,04/06/2012,50,Desi,NR,NR,NR
Allahabad,05/06/2012,65,Desi,NR,NR,NR
Allahabad,06/06/2012,60,Desi,NR,NR,NR
Allahabad,07/06/2012,57.5,Desi,NR,NR,NR
Allahabad,08/06/2012,55,Desi,NR,NR,NR
Allahabad,11/06/2012,50,Desi,NR,NR,NR
Allahabad,12/06/2012,60,Desi,NR,NR,NR
Allahabad,13/06/2012,35,Desi,NR,NR,NR
Allahabad,14/06/2012,30,Desi,NR,NR,NR
