Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Achalda,02/02/2015,80,Desi,500,600,540
Achalda,04/02/2015,60,Desi,500,620,580
Achalda,05/02/2015,85,Desi,500,600,550
Achalda,06/02/2015,60,Desi,500,650,575
Achalda,07/02/2015,40,Desi,550,700,600
Achalda,09/02/2015,65,Desi,500,650,580
Achalda,10/02/2015,50,Desi,540,650,600
Achalda,11/02/2015,60,Desi,500,650,570
Achalda,12/02/2015,70,Desi,500,600,550
Achalda,13/02/2015,64,Desi,500,650,575
Achalda,14/02/2015,44,Desi,500,700,600
Achalda,16/02/2015,45,Desi,500,675,590
Achalda,17/02/2015,60,Desi,500,650,570
Achalda,18/02/2015,48,Desi,500,640,560
Achalda,19/02/2015,68,Desi,500,600,540
Achalda,20/02/2015,60,Desi,500,650,560
Achalda,21/02/2015,45, ,NR,NR,NR
Achalda,23/02/2015,65,Desi,500,650,570
Achalda,24/02/2015,55,Desi,500,670,590
Achalda,25/02/2015,40,Desi,540,680,610
Achalda,26/02/2015,60,Desi,500,650,575
Achalda,27/02/2015,50,Desi,550,650,600
Achalda,28/02/2015,55,Desi,540,625,580
Achnera,01/02/2015,130,Desi,550,610,580
Achnera,02/02/2015,120,Desi,560,600,580
Achnera,03/02/2015,13,Desi,NR,NR,580
Achnera,04/02/2015,120,Desi,NR,NR,590
Achnera,06/02/2015,135,Desi,NR,NR,560
Achnera,07/02/2015,130,Desi,NR,NR,570
Achnera,08/02/2015,90,Desi,NR,NR,580
Achnera,09/02/2015,100,Desi,NR,NR,550
Achnera,10/02/2015,90,Desi,NR,NR,550
Achnera,11/02/2015,110,Desi,NR,NR,560
Achnera,12/02/2015,110,Desi,NR,NR,550
Achnera,13/02/2015,75,Desi,NR,NR,570
Achnera,14/02/2015,90,Desi,NR,NR,560
Achnera,15/02/2015,80,Desi,NR,NR,560
Achnera,16/02/2015,79,Desi,NR,NR,530
Achnera,17/02/2015,80,Desi,NR,NR,540
Achnera,18/02/2015,78,Desi,NR,NR,540
Achnera,20/02/2015,100,Desi,NR,NR,480
Achnera,21/02/2015,75,Desi,NR,NR,510
Achnera,22/02/2015,80,Desi,NR,NR,490
Achnera,23/02/2015,90,Desi,NR,NR,480
Achnera,24/02/2015,80,Desi,NR,NR,510
Achnera,25/02/2015,90,Desi,NR,NR,500
Achnera,27/02/2015,100,Desi,NR,NR,500
Achnera,28/02/2015,90,Desi,NR,NR,500
Agra,02/02/2015,1600,Desi,560,630,600
Agra,03/02/2015,1800,Desi,550,640,590
Agra,04/02/2015,1750,Desi,550,650,600
Agra,05/02/2015,1900,Desi,520,630,580
Agra,06/02/2015,1600,Desi,550,650,600
Agra,07/02/2015,1800,Desi,NR,NR,590
Agra,09/02/2015,1920,Desi,530,630,580
Agra,10/02/2015,1950,Desi,525,625,575
Agra,11/02/2015,2000,Desi,530,600,560
Agra,16/02/2015,2100,Desi,500,600,550
Agra,18/02/2015,1950,Desi,500,600,560
Agra,19/02/2015,1880, ,NR,NR,NR
Agra,20/02/2015,1980,Desi,520,600,560
Agra,21/02/2015,1960,Desi,510,600,570
Agra,23/02/2015,2000,Desi,500,600,560
Agra,24/02/2015,2050,Desi,510,600,550
Agra,25/02/2015,1950,Desi,510,625,575
Agra,26/02/2015,1980,Desi,510,625,570
Agra,27/02/2015,2040,Desi,500,600,560
Agra,28/02/2015,1900,Desi,520,600,575
Ahirora,27/02/2015,35,Other,NR,NR,670
Ajuha,05/02/2015,158,Desi,NR,NR,630
Ajuha,09/02/2015,146,Desi,NR,NR,645
Ajuha,12/02/2015,163.5,Desi,NR,NR,620
Ajuha,16/02/2015,158,Desi,NR,NR,610
Ajuha,19/02/2015,168,Desi,NR,NR,600
Ajuha,23/02/2015,138,Desi,NR,NR,625
Ajuha,26/02/2015,126.5,Desi,NR,NR,635
Akbarpur,01/02/2015,91,Potato,625,680,650
Akbarpur,02/02/2015,87,Potato,600,700,650
Akbarpur,03/02/2015,52,Potato,600,700,650
Akbarpur,04/02/2015,85,Potato,630,700,670
Akbarpur,05/02/2015,85,Potato,550,650,600
Akbarpur,06/02/2015,8.5,Potato,580,630,610
Akbarpur,07/02/2015,84,Potato,590,630,610
Akbarpur,09/02/2015,74,Potato,600,650,620
Akbarpur,10/02/2015,57,Potato,600,650,625
Akbarpur,11/02/2015,77,Potato,600,650,625
Akbarpur,12/02/2015,97,Potato,600,680,640
Akbarpur,13/02/2015,87,Potato,600,680,640
Akbarpur,14/02/2015,84,Potato,610,670,640
Akbarpur,16/02/2015,85,Potato,600,660,630
Akbarpur,17/02/2015,5.7,Potato,600,670,635
Akbarpur,18/02/2015,8.5,Potato,600,680,640
Akbarpur,19/02/2015,86,Potato,610,670,640
Akbarpur,20/02/2015,84,Potato,590,650,620
Akbarpur,21/02/2015,86,Potato,550,670,610
Akbarpur,22/02/2015,89,Potato,570,650,610
Akbarpur,23/02/2015,85,Potato,570,660,615
Akbarpur,25/02/2015,84,Potato,590,640,615
Akbarpur,26/02/2015,75,Potato,590,640,615
Akbarpur,27/02/2015,85,Potato,580,650,615
Aligarh,02/02/2015,350,Desi,620,680,660
Aligarh,03/02/2015,400,Desi,640,700,670
Aligarh,04/02/2015,450,Desi,630,680,660
Aligarh,05/02/2015,500,Desi,600,650,620
Aligarh,06/02/2015,550,Desi,580,630,600
Aligarh,07/02/2015,500,Desi,580,640,610
Aligarh,09/02/2015,450,Desi,580,620,600
Aligarh,10/02/2015,450,Desi,550,600,580
Aligarh,11/02/2015,440,Desi,540,600,570
Aligarh,12/02/2015,500,Desi,500,600,560
Aligarh,13/02/2015,550,Desi,500,580,530
Aligarh,14/02/2015,450,Desi,500,550,520
Aligarh,16/02/2015,460,Desi,500,550,530
Aligarh,17/02/2015,400,Desi,500,600,540
Aligarh,18/02/2015,400,Desi,500,600,550
Aligarh,19/02/2015,450,Desi,500,580,540
Aligarh,20/02/2015,350,Desi,500,600,580
Aligarh,21/02/2015,400,Desi,550,630,600
Aligarh,23/02/2015,450,Desi,550,600,570
Aligarh,24/02/2015,470,Desi,520,580,550
Aligarh,25/02/2015,500,Desi,500,560,540
Aligarh,26/02/2015,480,Desi,500,600,545
Aligarh,27/02/2015,450,Desi,500,600,550
Allahabad,02/02/2015,1250,Local,NR,NR,675
Allahabad,03/02/2015,1150,Local,NR,NR,675
Allahabad,04/02/2015,1000,Local,NR,NR,680
Allahabad,05/02/2015,950,Local,NR,NR,680
Allahabad,06/02/2015,820,Local,NR,NR,680
Allahabad,07/02/2015,800,Local,NR,NR,690
Allahabad,09/02/2015,850,Local,NR,NR,690
Allahabad,10/02/2015,900,Local,NR,NR,675
Allahabad,11/02/2015,810,Local,NR,NR,675
Allahabad,12/02/2015,750,Local,NR,NR,660
Allahabad,13/02/2015,800,Local,NR,NR,660
Allahabad,14/02/2015,760,Local,NR,NR,660
Allahabad,16/02/2015,850,Local,NR,NR,670
Allahabad,17/02/2015,900,Local,NR,NR,670
Allahabad,18/02/2015,750,Local,NR,NR,670
Allahabad,19/02/2015,800,Local,NR,NR,680
Allahabad,20/02/2015,760,Local,NR,NR,680
Allahabad,21/02/2015,720,Local,NR,NR,680
Allahabad,23/02/2015,800,Local,NR,NR,665
Allahabad,25/02/2015,820,Local,NR,NR,650
Allahabad,26/02/2015,925,Local,NR,NR,650
Allahabad,27/02/2015,850,Local,NR,NR,650
Allahabad,28/02/2015,810,Local,NR,NR,650
Amroha,28/02/2015,50,F.A.Q.,NR,NR,350
Anandnagar,02/02/2015,40,Potato,625,800,690
Anandnagar,03/02/2015,30,Potato,650,800,700
Anandnagar,05/02/2015,60,Potato,650,800,740
Anandnagar,06/02/2015,35,Potato,650,800,740
Anandnagar,09/02/2015,40,Potato,650,800,740
Anandnagar,11/02/2015,40,Potato,700,850,800
Anandnagar,13/02/2015,40,Potato,650,800,740
Anandnagar,14/02/2015,30,Potato,650,800,750
Anandnagar,15/02/2015,30,Potato,650,800,780
Anandnagar,16/02/2015,40,Potato,600,800,670
Anandnagar,17/02/2015,40,Potato,670,800,750
Anandnagar,18/02/2015,40,Potato,600,800,700
Anandnagar,19/02/2015,40,Potato,625,750,680
Anandnagar,20/02/2015,30,Potato,650,800,700
Anandnagar,21/02/2015,30,Potato,600,700,680
Anandnagar,25/02/2015,40,Potato,600,750,650
Anandnagar,26/02/2015,60,Potato,600,750,650
Anandnagar,27/02/2015,40,Potato,600,700,660
Anandnagar,28/02/2015,40,Potato,600,700,650
Anwala,28/02/2015,3367.5,F.A.Q.,NR,NR,500
Atarra,01/02/2015,17.5,Other,650,780,710
Atarra,02/02/2015,16.5,Other,640,750,700
Atarra,03/02/2015,19,Other,660,750,710
Atarra,04/02/2015,20.5,Other,650,750,700
Atarra,05/02/2015,17,Other,670,770,720
Atarra,07/02/2015,18.5,Other,670,765,715
Atarra,08/02/2015,14.5,Other,685,780,730
Atarra,09/02/2015,16,Other,670,770,725
Atarra,10/02/2015,19,Other,650,760,710
Atarra,11/02/2015,16,Other,665,775,720
Atarra,12/02/2015,18.5,Other,650,750,700
Atarra,18/02/2015,17.5,Other,660,750,700
Atarra,19/02/2015,19,Other,625,740,690
Atarra,21/02/2015,16.5,Other,650,750,700
Atarra,22/02/2015,13.5,Other,625,775,720
Atarra,23/02/2015,18,Other,650,750,700
Atarra,24/02/2015,19,Other,635,725,680
Atarra,25/02/2015,14.5,Other,640,750,700
Atarra,26/02/2015,17,Other,675,740,695
Atarra,28/02/2015,15,Other,650,780,710
