Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Achalda,06/08/2019,2,Desi,600,720,610
Achalda,07/08/2019,1.8,Desi,600,614,610
Achalda,09/08/2019,3.2,Desi,400,600,500
Achnera,02/08/2019,31,Desi,830,870,850
Achnera,03/08/2019,33,Desi,820,880,850
Achnera,04/08/2019,34,Desi,800,880,840
Achnera,05/08/2019,33,Desi,800,880,840
Achnera,06/08/2019,34,Desi,800,880,840
Achnera,07/08/2019,34,Desi,800,860,830
Achnera,09/08/2019,34,Desi,800,860,830
Achnera,10/08/2019,34,Desi,780,860,820
Achnera,11/08/2019,32,Desi,NR,NR,NR
Achnera,12/08/2019,31,Desi,NR,NR,NR
Achnera,13/08/2019,30,Desi,800,880,840
Achnera,14/08/2019,30,Desi,800,880,840
Achnera,16/08/2019,34,Desi,740,820,780
Achnera,17/08/2019,31,Desi,740,800,770
Achnera,18/08/2019,33,Desi,740,800,770
Achnera,19/08/2019,35,Desi,740,800,770
Achnera,20/08/2019,32,Desi,740,800,770
Achnera,21/08/2019,35,Desi,710,790,750
Achnera,23/08/2019,34,Desi,700,800,750
Achnera,24/08/2019,33,Desi,700,800,750
Achnera,25/08/2019,35,Desi,700,760,730
Achnera,26/08/2019,33,Desi,720,780,750
Achnera,27/08/2019,34,Desi,700,780,740
Achnera,28/08/2019,34,Desi,700,760,730
Achnera,30/08/2019,33,Desi,700,780,740
Achnera,31/08/2019,32,Desi,700,780,740
Agra,02/08/2019,1300,Desi,750,900,825
Agra,03/08/2019,1290,Desi,750,950,830
Agra,05/08/2019,1270,Desi,780,900,825
Agra,06/08/2019,780,Desi,750,920,830
Agra,07/08/2019,1159,Desi,750,900,830
Agra,08/08/2019,1270,Desi,750,900,825
Agra,09/08/2019,1400,Desi,700,880,800
Agra,10/08/2019,1376,Desi,750,880,810
Agra,12/08/2019,1355,Desi,720,880,780
Agra,13/08/2019,1388,Desi,650,800,725
Agra,14/08/2019,1430,Desi,680,800,730
Agra,16/08/2019,1435,Desi,700,850,780
Agra,17/08/2019,1475,Desi,700,850,780
Agra,19/08/2019,1450,Desi,650,850,750
Agra,20/08/2019,1475,Desi,650,810,730
Agra,21/08/2019,1533,Desi,640,800,710
Agra,22/08/2019,1520,Desi,650,800,730
Agra,23/08/2019,1465,Desi,650,800,720
Agra,24/08/2019,1437,Desi,650,800,725
Agra,26/08/2019,1370,Desi,650,850,750
Agra,27/08/2019,1310,Desi,680,900,770
Agra,28/08/2019,1210,Desi,700,850,780
Agra,29/08/2019,1220,Desi,720,860,790
Agra,30/08/2019,1258,Desi,650,850,750
Agra,31/08/2019,1285,Desi,650,820,740
Ahirora,01/08/2019,15,Other,800,1000,900
Ahirora,02/08/2019,10,Other,800,1000,900
Ahirora,03/08/2019,7,Other,800,1000,900
Ahirora,04/08/2019,7,Other,800,1000,900
Ahirora,05/08/2019,9,Other,800,1000,900
Ahirora,06/08/2019,8,Other,800,1000,900
Ahirora,08/08/2019,8,Other,800,1000,900
Ahirora,09/08/2019,7,Other,800,1000,900
Ahirora,10/08/2019,8,Other,800,1000,900
Ahirora,11/08/2019,9,Other,800,1000,900
Ahirora,13/08/2019,8,Other,800,1000,900
Ahirora,16/08/2019,7,Other,800,1000,900
Ahirora,17/08/2019,9,Other,800,1000,900
Ahirora,18/08/2019,9,Other,800,1000,900
Ahirora,19/08/2019,7,Other,800,1000,900
Ahirora,20/08/2019,8,Other,700,900,800
Ahirora,23/08/2019,8,Other,800,1000,900
Ahirora,25/08/2019,7,Other,800,1000,900
Ahirora,26/08/2019,6,Other,800,1000,900
Ahirora,27/08/2019,9,Other,700,900,800
Ahirora,29/08/2019,7,Other,700,900,800
Ahirora,30/08/2019,8,Other,700,900,800
Ahirora,31/08/2019,6,Other,600,800,700
Ajuha,01/08/2019,13,Potato,940,1020,980
Ajuha,03/08/2019,12,Potato,950,1000,970
Ajuha,04/08/2019,14,Potato,950,990,970
Ajuha,05/08/2019,13,Potato,950,1020,970
Ajuha,06/08/2019,12,Potato,940,990,970
Ajuha,07/08/2019,13,Potato,940,1000,970
Ajuha,08/08/2019,13.5,Potato,950,1020,970
Ajuha,10/08/2019,14,Potato,950,1000,980
Ajuha,11/08/2019,12,Potato,960,1020,980
Ajuha,12/08/2019,11,Potato,950,1020,980
Ajuha,13/08/2019,12,Potato,960,1000,980
Ajuha,14/08/2019,14,Potato,950,1020,980
Ajuha,17/08/2019,13,Potato,940,1020,970
Ajuha,18/08/2019,12,Potato,940,1020,970
Ajuha,19/08/2019,11,Potato,950,1020,975
Ajuha,20/08/2019,13,Potato,950,1020,975
Ajuha,21/08/2019,12,Potato,950,1020,975
Ajuha,22/08/2019,14,Potato,950,1020,975
Ajuha,24/08/2019,13,Potato,910,1000,950
Ajuha,25/08/2019,14,Potato,900,950,920
Ajuha,26/08/2019,15,Potato,850,950,900
Ajuha,27/08/2019,14,Potato,875,950,900
Ajuha,28/08/2019,13,Potato,850,950,900
Ajuha,29/08/2019,14,Potato,800,900,850
Ajuha,31/08/2019,13,Potato,820,900,850
Akbarpur,01/08/2019,36,Potato,780,860,820
Akbarpur,02/08/2019,39,Potato,760,850,810
Akbarpur,03/08/2019,33,Potato,750,850,800
Akbarpur,04/08/2019,36,Potato,760,860,810
Akbarpur,05/08/2019,30,Potato,780,860,820
Akbarpur,07/08/2019,23,Potato,800,870,830
Akbarpur,08/08/2019,21,Potato,800,880,840
Akbarpur,09/08/2019,36,Potato,780,860,820
Akbarpur,10/08/2019,30,Potato,770,850,810
Akbarpur,11/08/2019,27,Potato,770,850,800
Akbarpur,14/08/2019,30,Potato,775,835,805
Akbarpur,16/08/2019,32,Potato,770,850,810
Akbarpur,18/08/2019,39,Potato,750,850,800
Akbarpur,19/08/2019,44,Potato,770,860,820
Akbarpur,20/08/2019,40,Potato,810,880,850
Akbarpur,21/08/2019,35,Potato,780,860,810
Akbarpur,22/08/2019,40,Potato,780,860,820
Akbarpur,23/08/2019,36,Potato,800,860,830
Akbarpur,24/08/2019,32,Potato,800,880,840
Akbarpur,25/08/2019,34,Potato,820,900,860
Akbarpur,26/08/2019,38,Potato,840,940,880
Akbarpur,27/08/2019,46,Potato,800,870,830
Akbarpur,28/08/2019,38,Potato,730,790,770
Akbarpur,29/08/2019,36,Potato,700,780,740
Akbarpur,30/08/2019,40,Potato,NR,NR,NR
Akbarpur,31/08/2019,43,Potato,NR,NR,NR
Aliganj,01/08/2019,24,Local,600,800,700
Aliganj,02/08/2019,12,Local,600,800,700
Aliganj,03/08/2019,10,Local,600,800,700
Aliganj,04/08/2019,28,Local,700,900,800
Aliganj,05/08/2019,25,Local,700,900,800
Aliganj,06/08/2019,26,Local,600,800,700
Aliganj,07/08/2019,23,Local,600,800,700
Aliganj,08/08/2019,26,Local,600,800,700
Aliganj,09/08/2019,20,Local,600,800,700
Aliganj,10/08/2019,20,Local,600,800,700
Aliganj,11/08/2019,34,Local,600,800,700
Aliganj,13/08/2019,15,Local,600,800,700
Aliganj,14/08/2019,12,Local,600,800,700
Aliganj,16/08/2019,10.5,Local,600,800,700
Aliganj,17/08/2019,28,Local,600,800,700
Aliganj,18/08/2019,57.2,Local,600,800,700
Aliganj,19/08/2019,56,Local,600,800,700
Aliganj,21/08/2019,20,Local,600,800,700
Aliganj,22/08/2019,26,Local,600,800,700
Aliganj,24/08/2019,20,Local,600,800,700
Aliganj,25/08/2019,20,Local,600,800,700
Aliganj,26/08/2019,15,Local,600,800,700
Aliganj,28/08/2019,25,Local,600,800,700
Aliganj,29/08/2019,15,Local,600,800,700
Aliganj,31/08/2019,20,Local,600,800,700
Aligarh,01/08/2019,150,Desi,750,850,800
Aligarh,02/08/2019,160,Desi,750,850,800
Aligarh,03/08/2019,140,Desi,750,850,800
Aligarh,05/08/2019,120,Desi,750,850,800
Aligarh,06/08/2019,150,Desi,700,800,750
Aligarh,07/08/2019,130,Desi,700,800,750
Aligarh,08/08/2019,150,Desi,700,800,740
Aligarh,09/08/2019,200,Desi,650,750,700
Aligarh,10/08/2019,160,Desi,650,750,700
Aligarh,13/08/2019,160,Desi,650,750,700
Aligarh,14/08/2019,150,Desi,650,710,680
Aligarh,16/08/2019,180,Desi,600,700,650
Aligarh,17/08/2019,140,Desi,650,750,700
Aligarh,19/08/2019,150,Desi,650,750,700
Aligarh,20/08/2019,160,Desi,650,700,680
Aligarh,21/08/2019,160,Desi,650,700,680
Aligarh,22/08/2019,130,Desi,650,750,700
Aligarh,23/08/2019,160,Desi,700,800,750
Aligarh,24/08/2019,150,Desi,700,800,750
Aligarh,26/08/2019,140,Desi,750,850,800
Aligarh,27/08/2019,140,Desi,700,800,750
Aligarh,28/08/2019,150,Desi,700,800,750
Aligarh,29/08/2019,160,Desi,725,800,750
Aligarh,30/08/2019,150,Desi,750,850,800
Allahabad,01/08/2019,40,Desi,800,1150,900
Allahabad,02/08/2019,60,Desi,800,1160,900
Allahabad,03/08/2019,80,Desi,800,1160,950
Allahabad,05/08/2019,50,Desi,850,1200,980
Allahabad,06/08/2019,40,Desi,800,1100,950
Allahabad,07/08/2019,25,Desi,800,1100,900
Allahabad,08/08/2019,60,Desi,800,1100,950
Allahabad,09/08/2019,50,Desi,800,1150,950
Allahabad,10/08/2019,40,Desi,800,1160,950
Allahabad,12/08/2019,50,Desi,900,1050,985
Allahabad,13/08/2019,40,Desi,900,1200,985
Allahabad,14/08/2019,3,Desi,900,1150,985
Allahabad,16/08/2019,55,Desi,900,1200,985
Allahabad,17/08/2019,50,Desi,900,1200,985
Allahabad,19/08/2019,50,Desi,900,1150,985
Allahabad,20/08/2019,50,Desi,850,1200,985
Allahabad,21/08/2019,50,Desi,900,1150,985
Allahabad,22/08/2019,30,Desi,900,1050,985
Allahabad,23/08/2019,60,Desi,800,1200,985
Allahabad,24/08/2019,50,Desi,900,1100,985
Allahabad,26/08/2019,50,Desi,900,1200,985
Allahabad,27/08/2019,45,Desi,900,1250,985
Allahabad,28/08/2019,45,Desi,900,1050,985
Allahabad,29/08/2019,65,Desi,900,1200,985
Allahabad,30/08/2019,2,Desi,900,1200,985
Allahabad,31/08/2019,45,Desi,800,1150,985
Anandnagar,01/08/2019,12,Potato,900,1100,950
Anandnagar,02/08/2019,10,Potato,900,1000,930
Anandnagar,03/08/2019,10,Potato,800,950,900
Anandnagar,05/08/2019,12,Potato,1000,1200,1100
Anandnagar,06/08/2019,12,Potato,900,1000,950
Anandnagar,07/08/2019,12,Potato,900,1000,950
Anandnagar,08/08/2019,11,Potato,900,1000,950
Anandnagar,09/08/2019,12,Potato,800,950,850
Anandnagar,12/08/2019,1,Potato,800,1000,900
Anandnagar,13/08/2019,11,Potato,900,1100,1000
Anandnagar,14/08/2019,11,Potato,800,1000,900
Anandnagar,16/08/2019,12,Potato,750,950,835
Anandnagar,17/08/2019,12,Potato,800,900,830
Anandnagar,19/08/2019,12,Potato,850,950,900
Anandnagar,20/08/2019,11,Potato,900,1000,950
Anandnagar,21/08/2019,8,Potato,800,900,850
Anandnagar,22/08/2019,12,Potato,800,950,870
Anandnagar,23/08/2019,10,Potato,800,1050,900
Anandnagar,24/08/2019,10,Potato,800,1000,900
Anandnagar,26/08/2019,11,Potato,800,900,850
Anandnagar,27/08/2019,12,Potato,900,1100,1000
Anandnagar,28/08/2019,15,Potato,900,1200,1050
Anandnagar,29/08/2019,9,Potato,800,900,850
Anandnagar,30/08/2019,9,Potato,1000,1230,1150
Anandnagar,31/08/2019,11,Potato,900,1100,1000
Anoop Shahar,01/08/2019,0.5,F.A.Q.,1265,1275,1270
Anoop Shahar,02/08/2019,0.5,F.A.Q.,1250,1260,1255
Anoop Shahar,03/08/2019,5,F.A.Q.,780,800,790
Anoop Shahar,04/08/2019,5.1,F.A.Q.,800,802,801
Anoop Shahar,05/08/2019,5.4,F.A.Q.,795,805,800
Anoop Shahar,06/08/2019,5.6,F.A.Q.,804,808,806
Anoop Shahar,07/08/2019,5.8,F.A.Q.,801,803,802
Anoop Shahar,10/08/2019,5.9,F.A.Q.,780,800,790
Anoop Shahar,11/08/2019,5.4,F.A.Q.,800,804,802
Anoop Shahar,12/08/2019,5.5,F.A.Q.,804,808,806
Anoop Shahar,13/08/2019,5.3,F.A.Q.,802,806,804
Anoop Shahar,14/08/2019,5.7,F.A.Q.,808,812,810
Anoop Shahar,15/08/2019,5.2,F.A.Q.,800,804,802
Anoop Shahar,16/08/2019,5.8,F.A.Q.,790,810,800
Anoop Shahar,17/08/2019,5.8,F.A.Q.,790,810,800
Anoop Shahar,18/08/2019,5.7,F.A.Q.,801,803,802
Anoop Shahar,19/08/2019,5.9,F.A.Q.,800,802,801
Anoop Shahar,20/08/2019,5.3,F.A.Q.,795,805,800
Anoop Shahar,21/08/2019,5.5,F.A.Q.,805,809,807
Anoop Shahar,22/08/2019,5.7,F.A.Q.,801,803,802
Anoop Shahar,23/08/2019,7.3,F.A.Q.,750,850,800
Anoop Shahar,24/08/2019,5.6,F.A.Q.,750,850,800
Anoop Shahar,25/08/2019,5.9,F.A.Q.,600,800,700
Anoop Shahar,26/08/2019,6,F.A.Q.,700,900,800
Anoop Shahar,27/08/2019,5.6,F.A.Q.,700,900,800
Anoop Shahar,28/08/2019,5.3,F.A.Q.,750,850,800
Anoop Shahar,29/08/2019,5.4,F.A.Q.,600,800,700
Anoop Shahar,30/08/2019,5.9,F.A.Q.,650,750,700
Anoop Shahar,31/08/2019,5.5,F.A.Q.,750,850,800
Anwala,01/08/2019,12,Local,600,700,650
Anwala,02/08/2019,20,Local,600,700,650
Anwala,03/08/2019,12,Local,600,700,650
Anwala,04/08/2019,30,Local,600,700,650
Anwala,05/08/2019,15,Local,600,700,650
Anwala,06/08/2019,9,Local,600,700,650
Anwala,07/08/2019,12,Local,600,700,650
Anwala,08/08/2019,20,Local,600,700,650
