Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Agra,02/04/2012,1000,Desi,600,630,610
Agra,03/04/2012,960,Desi,600,700,650
Agra,04/04/2012,975,Desi,950,990,975
Agra,05/04/2012,930,Desi,600,700,650
Agra,06/04/2012,890,Desi,600,700,675
Agra,07/04/2012,850,Desi,650,710,690
Agra,09/04/2012,810,Desi,700,740,720
Agra,10/04/2012,780,Desi,700,800,780
Agra,12/04/2012,820,Desi,650,700,680
Agra,13/04/2012,760,Desi,750,800,775
Agra,16/04/2012,750,Desi,780,800,790
Agra,17/04/2012,790,Desi,760,800,790
Agra,18/04/2012,760,Other,770,810,790
Agra,19/04/2012,780,Other,NR,NR,NR
Agra,20/04/2012,800,Desi,760,800,785
Agra,21/04/2012,840,Other,750,790,775
Agra,23/04/2012,790,Other,830,850,840
Agra,24/04/2012,800,Other,840,860,850
Agra,25/04/2012,780,Other,850,870,860
Agra,26/04/2012,750,Other,750,790,770
Agra,28/04/2012,720,Other,850,900,875
Agra,30/04/2012,34,Other,NR,NR,NR
Ajuha,02/04/2012,27.5,Other,NR,NR,NR
Ajuha,05/04/2012,28,Other,NR,NR,NR
Ajuha,09/04/2012,27.5,Other,NR,NR,NR
Ajuha,12/04/2012,26.5,Other,NR,NR,NR
Ajuha,16/04/2012,24,Other,NR,NR,NR
Ajuha,19/04/2012,22,Other,NR,NR,NR
Ajuha,23/04/2012,20,Badshah,NR,NR,700
Ajuha,26/04/2012,18,Badshah,NR,NR,800
Ajuha,30/04/2012,19,Badshah,NR,NR,850
Akbarpur,01/04/2012,330,Other,600,670,640
Akbarpur,02/04/2012,260,Other,625,675,650
Akbarpur,03/04/2012,240,Other,625,675,650
Akbarpur,04/04/2012,360,Other,630,670,650
Akbarpur,05/04/2012,360,Other,670,750,690
Akbarpur,06/04/2012,320,Other,750,800,780
Akbarpur,07/04/2012,320,Other,725,800,750
Akbarpur,08/04/2012,240,Other,725,800,750
Akbarpur,09/04/2012,220,Other,750,800,775
Akbarpur,10/04/2012,240,Other,740,800,775
