Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Achalda,02/12/2019,16,Badshah,780,850,810
Achalda,03/12/2019,40,Badshah,780,820,800
Achalda,04/12/2019,30,Badshah,780,830,800
Achalda,05/12/2019,40,Badshah,780,820,800
Achalda,06/12/2019,20,Badshah,780,820,800
Achalda,07/12/2019,10,Badshah,800,900,850
Achalda,09/12/2019,20,Badshah,780,820,800
Achalda,10/12/2019,15,Badshah,800,890,860
Achalda,11/12/2019,20,Badshah,800,900,850
Achalda,12/12/2019,20,Badshah,800,900,860
Achalda,13/12/2019,20,Badshah,850,890,870
Achalda,14/12/2019,20,Badshah,850,950,900
Achalda,16/12/2019,10,Badshah,850,920,900
Achalda,17/12/2019,15,Badshah,850,920,900
Achalda,18/12/2019,20,Badshah,1300,1400,1350
Achalda,19/12/2019,10,Badshah,1250,1320,1300
Achalda,20/12/2019,10,Badshah,1400,1500,1440
Achalda,21/12/2019,40,Badshah,1460,1500,1480
Achalda,23/12/2019,10,Badshah,1450,1540,1500
Achalda,24/12/2019,20,Badshah,1450,1560,1500
Achalda,25/12/2019,25,Badshah,1450,1540,1500
Achalda,26/12/2019,10,Badshah,1450,1560,1520
Achalda,27/12/2019,12,Badshah,1450,1540,1500
Achalda,28/12/2019,20,Badshah,1400,1460,1450
Achalda,30/12/2019,20,Badshah,1200,1300,1250
Achalda,31/12/2019,20,Badshah,NR,NR,NR
Achnera,01/12/2019,34,Desi,840,920,880
Achnera,02/12/2019,32,Desi,860,920,890
Achnera,03/12/2019,33,Desi,860,920,890
Achnera,04/12/2019,32,Desi,850,950,900
Achnera,06/12/2019,34,Desi,850,930,890
Achnera,07/12/2019,35,Desi,870,930,900
Achnera,08/12/2019,32,Desi,880,960,920
Achnera,09/12/2019,30,Desi,880,940,910
Achnera,10/12/2019,32,Desi,900,940,920
Achnera,11/12/2019,30,Desi,980,1060,1020
Achnera,13/12/2019,30,Desi,870,930,900
Achnera,14/12/2019,30,Desi,900,980,940
Achnera,15/12/2019,31,Desi,900,1000,950
Achnera,16/12/2019,35,Desi,900,980,940
Achnera,17/12/2019,32,Desi,1200,1300,1250
Achnera,18/12/2019,30,Desi,1250,1350,1300
Achnera,20/12/2019,30,Desi,1250,1350,1300
Achnera,21/12/2019,30,Desi,1300,1400,1350
Achnera,22/12/2019,30,Desi,1250,1350,1300
Achnera,23/12/2019,30,Desi,1250,1350,1300
Achnera,24/12/2019,32,Desi,1250,1350,1300
Achnera,25/12/2019,30,Desi,1300,1400,1350
Achnera,27/12/2019,30,Desi,1300,1360,1330
Achnera,28/12/2019,32,Desi,1250,1350,1300
Achnera,29/12/2019,34,Desi,1250,1350,1300
Achnera,30/12/2019,30,Desi,1300,1380,1340
Achnera,31/12/2019,31,Desi,1300,1400,1350
Agra,02/12/2019,1620,Desi,780,920,845
Agra,03/12/2019,1640,Desi,750,950,840
Agra,04/12/2019,1660,Desi,750,900,830
Agra,05/12/2019,1660,Desi,800,950,880
Agra,06/12/2019,1675,Desi,800,950,870
Agra,07/12/2019,1610,Desi,800,950,880
Agra,09/12/2019,1673,Desi,950,1080,1010
Agra,10/12/2019,1650,Desi,930,1080,1020
Agra,11/12/2019,1840,Desi,950,1100,1030
Agra,12/12/2019,1770,Desi,950,1100,1020
Agra,13/12/2019,1725,Desi,950,1100,1025
Agra,14/12/2019,1720,Desi,1150,1380,1235
Agra,16/12/2019,1705,Desi,1350,1550,1440
Agra,17/12/2019,1450,Desi,1400,1550,1480
Agra,18/12/2019,1415,Desi,1400,1600,1500
Agra,19/12/2019,1405,Desi,1480,1620,1550
Agra,20/12/2019,1435,Desi,1400,1600,1500
Agra,21/12/2019,1435,Desi,1400,1600,1500
Agra,23/12/2019,1450,Desi,1400,1550,1480
Agra,24/12/2019,1470,Desi,1380,1520,1450
Agra,26/12/2019,1419.5,Desi,1350,1550,1440
Agra,27/12/2019,1390,Desi,1350,1550,1450
Agra,28/12/2019,1385,Desi,1400,1550,1480
Agra,30/12/2019,1403,Desi,1300,1450,1380
Agra,31/12/2019,1360,Desi,1380,1550,1450
Ahirora,08/12/2019,0.06,Other,900,1000,1000
Ajuha,07/12/2019,13,Potato,1200,1300,1225
