Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Achnera,01/09/2018,25,Desi,1270,1290,1280
Achnera,02/09/2018,25,Desi,1280,1320,1300
Achnera,03/09/2018,25,Desi,1260,1280,1270
Achnera,04/09/2018,25,Desi,1240,1280,1260
Achnera,05/09/2018,30,Desi,1260,1280,1270
Achnera,07/09/2018,27,Desi,1250,1270,1260
Achnera,08/09/2018,24,Desi,1240,1260,1250
Achnera,09/09/2018,25,Desi,1250,1270,1260
Achnera,10/09/2018,28,Desi,1200,1280,1240
Achnera,11/09/2018,26,Desi,1280,1320,1300
Achnera,12/09/2018,26,Desi,1250,1290,1270
Achnera,14/09/2018,26,Desi,1250,1290,1270
Achnera,15/09/2018,26,Desi,1260,1280,1270
Achnera,16/09/2018,26,Desi,1250,1270,1260
Achnera,17/09/2018,24,Desi,1240,1280,1260
Achnera,18/09/2018,25,Desi,1240,1280,1260
Achnera,19/09/2018,26,Desi,1240,1280,1260
Achnera,21/09/2018,26,Desi,1250,1290,1270
Achnera,22/09/2018,26,Desi,1250,1270,1260
Achnera,23/09/2018,24,Desi,1240,1280,1260
Achnera,24/09/2018,25,Desi,1250,1290,1270
Achnera,25/09/2018,28,Desi,1240,1280,1260
Achnera,26/09/2018,31,Desi,1260,1280,1270
Achnera,28/09/2018,31,Desi,1240,1280,1260
Achnera,29/09/2018,28,Desi,1240,1260,1250
Achnera,30/09/2018,28,Desi,1240,1280,1260
Agra,04/09/2018,820,Desi,1120,1300,1180
Agra,05/09/2018,850,Desi,1050,1200,1120
Agra,06/09/2018,720,Desi,1000,1180,1090
Agra,07/09/2018,800,Desi,1150,1300,1200
Agra,08/09/2018,845,Desi,1220,1400,1310
Agra,10/09/2018,905,Desi,1200,1350,1280
Agra,11/09/2018,940,Desi,1150,1350,1250
Agra,12/09/2018,915,Desi,1200,1350,1280
Agra,13/09/2018,948,Desi,1150,1350,1240
Agra,15/09/2018,975,Desi,1250,1350,1300
Agra,16/09/2018,850,Desi,1180,1320,1250
Agra,17/09/2018,945,Desi,1200,1360,1280
Agra,18/09/2018,964,Desi,1150,1300,1220
Agra,19/09/2018,930,Desi,1180,1340,1250
Agra,20/09/2018,905,Desi,1200,1360,1270
Agra,21/09/2018,895, ,NR,NR,NR
Agra,22/09/2018,888, ,NR,NR,NR
Agra,24/09/2018,905,Desi,1080,1220,1140
Agra,25/09/2018,913,Desi,1050,1200,1100
Agra,26/09/2018,870,Desi,1100,1300,1180
Agra,27/09/2018,870,Desi,1100,1250,1180
Agra,28/09/2018,850,Desi,1100,1300,1200
Agra,29/09/2018,1147,Desi,1100,1300,1210
Ahirora,01/09/2018,50,Other,1050,1150,1100
Ahirora,02/09/2018,25,Other,1050,1150,1100
Ahirora,03/09/2018,5,Other,1050,1150,1100
Ahirora,04/09/2018,30,Other,1050,1150,1100
Ahirora,06/09/2018,50,Other,1050,1150,1100
Ahirora,07/09/2018,30,Other,1050,1150,1100
Ahirora,08/09/2018,30,Other,1050,1150,1100
Ahirora,09/09/2018,1.5,Other,1050,1150,1100
Ahirora,10/09/2018,25,Other,1050,1150,1100
Ahirora,11/09/2018,50,Other,1100,1150,1125
Ahirora,13/09/2018,30,Other,1050,1150,1100
Ahirora,14/09/2018,30,Other,1050,1150,1100
Ahirora,15/09/2018,20,Other,1050,1150,1100
Ahirora,16/09/2018,30,Other,1050,1150,1100
Ahirora,17/09/2018,20,Other,1100,1200,1150
Ahirora,18/09/2018,30,Other,1100,1200,1150
Ahirora,19/09/2018,25,Other,1100,1250,1150
Ahirora,20/09/2018,35,Other,1100,1150,1135
Ahirora,21/09/2018,30,Other,1100,1150,1135
Ahirora,22/09/2018,25,Other,1100,1150,1135
Ahirora,23/09/2018,30,Other,1050,1150,1100
Ahirora,24/09/2018,20,Other,1050,1150,1100
Ahirora,25/09/2018,25,Other,1050,1150,1100
Ahirora,26/09/2018,30,Other,900,1200,1100
Ahirora,27/09/2018,15.5,Other,400,600,500
Ahirora,28/09/2018,11,Other,400,600,500
Ahirora,29/09/2018,21,Other,1000,1300,1100
Ahirora,30/09/2018,30,Other,900,1200,1000
Ajuha,01/09/2018,8,Potato,1300,1400,1350
Ajuha,02/09/2018,7,Potato,1340,1400,1360
Ajuha,03/09/2018,8, ,NR,NR,NR
Ajuha,04/09/2018,9,Potato,1340,1380,1360
Ajuha,05/09/2018,8,Potato,1350,1400,1370
Ajuha,06/09/2018,9,Potato,1350,1400,1370
Ajuha,08/09/2018,8,Potato,1350,1400,1370
Ajuha,09/09/2018,9,Potato,1350,1400,1370
Ajuha,10/09/2018,11,Potato,1330,1380,1360
Ajuha,11/09/2018,12,Potato,1340,1380,1360
Ajuha,12/09/2018,13,Potato,1340,1400,1360
Ajuha,13/09/2018,12,Potato,1300,1400,1365
Ajuha,15/09/2018,13,Potato,1350,1400,1365
Ajuha,16/09/2018,12,Potato,1340,1400,1365
Ajuha,17/09/2018,11,Potato,1350,1400,1375
Ajuha,18/09/2018,12,Potato,1350,1400,1375
Ajuha,19/09/2018,13,Potato,1350,1400,1375
Ajuha,20/09/2018,12,Potato,1350,1390,1375
Ajuha,22/09/2018,13,Potato,1300,1400,1350
Ajuha,23/09/2018,12,Potato,1300,1370,1350
Ajuha,24/09/2018,13,Potato,1300,1400,1350
Ajuha,25/09/2018,14,Potato,1275,1350,1300
Ajuha,26/09/2018,13,Potato,1250,1350,1300
Ajuha,27/09/2018,12,Potato,1250,1350,1300
Ajuha,29/09/2018,13,Potato,1275,1350,1300
Ajuha,30/09/2018,12,Potato,1290,1330,1310
Akbarpur,01/09/2018,18,Potato,1230,1330,1290
Akbarpur,02/09/2018,19,Potato,1240,1320,1280
Akbarpur,03/09/2018,18,Potato,1250,1350,1300
Akbarpur,05/09/2018,19,Potato,1260,1360,1310
Akbarpur,06/09/2018,20,Potato,1260,1340,1300
Akbarpur,07/09/2018,21,Potato,1220,1330,1270
Akbarpur,08/09/2018,22,Potato,1200,1300,1250
Akbarpur,09/09/2018,23,Potato,1190,1290,1240
Akbarpur,10/09/2018,24,Potato,1170,1280,1230
Akbarpur,12/09/2018,23,Potato,1190,1290,1240
Akbarpur,13/09/2018,24,Potato,1190,1280,1230
Akbarpur,14/09/2018,23,Potato,1200,1280,1240
Akbarpur,15/09/2018,22,Potato,1210,1310,1260
Akbarpur,16/09/2018,24,Potato,1210,1290,1250
Akbarpur,17/09/2018,25,Potato,1200,1280,1240
Akbarpur,19/09/2018,26,Potato,1210,1300,1260
Akbarpur,20/09/2018,28,Potato,1200,1300,1250
Akbarpur,21/09/2018,30,Potato,1180,1280,1230
Akbarpur,22/09/2018,30,Potato,1200,1280,1240
Akbarpur,23/09/2018,26,Potato,1250,1330,1280
Akbarpur,24/09/2018,20,Potato,1200,1280,1240
Akbarpur,26/09/2018,23,Potato,1160,1280,1220
Akbarpur,27/09/2018,26,Potato,1160,1250,1210
Akbarpur,28/09/2018,28,Potato,1150,1250,1200
Akbarpur,29/09/2018,27,Potato,1170,1260,1210
Akbarpur,30/09/2018,28,Potato,1150,1250,1200
Aliganj,01/09/2018,37,Local,800,900,850
Aliganj,02/09/2018,20,Local,800,1000,900
Aliganj,03/09/2018,19,Local,800,1000,900
Aliganj,05/09/2018,36.5,Local,900,1000,950
Aliganj,06/09/2018,26,Local,800,1000,900
Aliganj,07/09/2018,20,Local,950,1000,980
Aliganj,08/09/2018,42,Local,980,1000,990
Aliganj,09/09/2018,20,Local,950,1000,980
Aliganj,10/09/2018,20,Local,980,1000,990
Aliganj,12/09/2018,26.5,Local,800,1000,900
Aliganj,16/09/2018,20,Local,900,1000,950
Aliganj,17/09/2018,20, ,NR,NR,NR
Aliganj,18/09/2018,20,Local,900,1000,950
Aliganj,20/09/2018,120,Local,1000,1200,1100
Aliganj,21/09/2018,20,Local,1000,1100,1050
Aliganj,23/09/2018,22,Local,1000,1200,1100
Aliganj,24/09/2018,20,Local,1000,1100,1050
Aliganj,25/09/2018,20,Local,1000,1100,1050
Aliganj,26/09/2018,24,Local,900,1000,950
Aliganj,27/09/2018,25,Local,1000,1100,1050
