Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Achalda,01/08/2015,30,Desi,NR,NR,580
Achalda,03/08/2015,45,Desi,NR,NR,550
Achalda,04/08/2015,50,Desi,NR,NR,525
Achalda,05/08/2015,30,Desi,NR,NR,545
Achalda,06/08/2015,60,Desi,NR,NR,500
Achalda,07/08/2015,45,Desi,NR,NR,520
Achalda,08/08/2015,28,Desi,NR,NR,545
Achalda,10/08/2015,55,Desi,NR,NR,500
Achalda,11/08/2015,45,Desi,NR,NR,450
Achalda,12/08/2015,54,Desi,NR,NR,500
Achalda,13/08/2015,50,Desi,NR,NR,525
Achalda,17/08/2015,60,Desi,NR,NR,500
Achalda,18/08/2015,40,Desi,NR,NR,520
Achalda,19/08/2015,55,Desi,NR,NR,500
Achalda,20/08/2015,60,Desi,NR,NR,500
Achalda,21/08/2015,40,Desi,NR,NR,525
Achalda,22/08/2015,48,Desi,NR,NR,500
Achalda,24/08/2015,60,Desi,NR,NR,480
Achalda,25/08/2015,40,Desi,NR,NR,500
Achalda,26/08/2015,30,Desi,NR,NR,500
Achalda,27/08/2015,50,Desi,NR,NR,480
Achalda,28/08/2015,35,Desi,NR,NR,490
Achalda,29/08/2015,30,Desi,NR,NR,500
Achalda,31/08/2015,50,Desi,NR,NR,480
Achnera,31/08/2015,520,Desi,500,600,550
Agra,03/08/2015,2180,Desi,NR,NR,620
Agra,04/08/2015,2100,Desi,550,680,615
Agra,05/08/2015,2000,Desi,NR,NR,625
Agra,06/08/2015,2050,Desi,NR,NR,620
Agra,07/08/2015,1900,Desi,NR,NR,635
Agra,08/08/2015,2050,Desi,NR,NR,630
Agra,10/08/2015,2150,Desi,NR,NR,615
Agra,11/08/2015,2200,Desi,NR,NR,590
Agra,12/08/2015,2260,Desi,NR,NR,550
Agra,13/08/2015,23000,Desi,NR,NR,510
Agra,14/08/2015,1900,Desi,NR,NR,525
Agra,18/08/2015,1980,Desi,NR,NR,530
Agra,19/08/2015,2020,Desi,NR,NR,525
Agra,20/08/2015,1960,Desi,NR,NR,540
Agra,21/08/2015,19200,Desi,NR,NR,550
Agra,22/08/2015,1880,Desi,NR,NR,560
Agra,25/08/2015,1960,Desi,450,620,540
Agra,28/08/2015,1920,Desi,NR,NR,540
Agra,31/08/2015,1850,Desi,465,650,560
Ahirora,24/08/2015,20,Other,NR,NR,750
Ajuha,03/08/2015,19,Desi,NR,NR,850
Ajuha,06/08/2015,138,Desi,NR,NR,835
Ajuha,10/08/2015,118,Desi,NR,NR,855
Ajuha,13/08/2015,157,Desi,NR,NR,800
Ajuha,17/08/2015,162.5,Desi,NR,NR,770
Ajuha,20/08/2015,136,Desi,NR,NR,780
Ajuha,24/08/2015,148,Desi,NR,NR,765
Ajuha,27/08/2015,152,Desi,NR,NR,755
Ajuha,31/08/2015,127,Desi,NR,NR,750
Akbarpur,05/08/2015,447,Potato,620,720,670
Akbarpur,06/08/2015,47,Potato,630,700,670
Akbarpur,08/08/2015,45,Potato,630,710,670
Akbarpur,10/08/2015,49,Potato,600,700,650
Akbarpur,11/08/2015,22,Potato,600,700,650
Akbarpur,12/08/2015,46,Potato,550,650,600
Akbarpur,20/08/2015,59, ,NR,NR,NR
Akbarpur,21/08/2015,68,Potato,550,630,590
Akbarpur,22/08/2015,65,Potato,550,630,590
Akbarpur,28/08/2015,48,Potato,520,620,570
Aligarh,01/08/2015,220,Desi,540,640,580
Aligarh,03/08/2015,250,Desi,530,630,570
Aligarh,04/08/2015,200,Desi,520,600,560
Aligarh,05/08/2015,170,Desi,520,600,550
Aligarh,07/08/2015,200,Desi,520,600,560
Aligarh,08/08/2015,160, ,NR,NR,NR
Aligarh,10/08/2015,180,Desi,540,630,580
Aligarh,11/08/2015,200, ,NR,NR,NR
Aligarh,12/08/2015,250,Desi,520,600,550
Aligarh,13/08/2015,210,Desi,520,600,560
Aligarh,15/08/2015,170,Desi,530,600,570
Aligarh,17/08/2015,190,Desi,500,600,560
Aligarh,18/08/2015,210,Desi,500,600,550
Aligarh,19/08/2015,200,Desi,500,600,540
Aligarh,20/08/2015,300,Desi,500,550,530
Aligarh,21/08/2015,250,Desi,500,550,520
Aligarh,22/08/2015,190,Desi,460,550,500
Aligarh,24/08/2015,240,Desi,500,550,520
Aligarh,25/08/2015,250,Desi,500,560,530
Aligarh,26/08/2015,240,Desi,470,550,500
Aligarh,27/08/2015,260,Desi,450,500,480
Aligarh,28/08/2015,250,Desi,440,500,470
Aligarh,29/08/2015,200,Desi,450,500,480
Allahabad,01/08/2015,120,Local,NR,NR,950
Allahabad,03/08/2015,105,Local,NR,NR,960
Allahabad,04/08/2015,130,Local,NR,NR,960
Allahabad,05/08/2015,140,Local,NR,NR,975
Allahabad,06/08/2015,130,Local,NR,NR,975
Allahabad,07/08/2015,150,Local,NR,NR,965
Allahabad,08/08/2015,120,Local,NR,NR,965
Allahabad,10/08/2015,160,Local,NR,NR,950
Allahabad,11/08/2015,170,Local,NR,NR,950
Allahabad,12/08/2015,140,Local,NR,NR,950
Allahabad,13/08/2015,130,Local,NR,NR,960
Allahabad,14/08/2015,150,Local,NR,NR,960
Allahabad,17/08/2015,80,Local,NR,NR,965
Allahabad,18/08/2015,90,Local,NR,NR,926
Allahabad,19/08/2015,110,Local,NR,NR,970
Allahabad,20/08/2015,130,Local,NR,NR,970
Allahabad,21/08/2015,120,Local,NR,NR,975
Allahabad,22/08/2015,110,Local,NR,NR,975
Allahabad,24/08/2015,100,Local,NR,NR,975
Allahabad,25/08/2015,120,Local,NR,NR,980
Allahabad,26/08/2015,130,Local,NR,NR,980
Allahabad,27/08/2015,140,Local,NR,NR,985
Allahabad,28/08/2015,150,Local,NR,NR,985
Allahabad,31/08/2015,135,Local,NR,NR,990
Amroha,31/08/2015,40,F.A.Q.,NR,NR,800
Anandnagar,05/08/2015,35,Potato,750,950,840
Anandnagar,07/08/2015,30,Potato,700,900,850
Anandnagar,08/08/2015,40,Potato,700,900,850
Anandnagar,09/08/2015,30,Potato,725,900,850
Anandnagar,12/08/2015,35,Potato,700,900,800
Anandnagar,13/08/2015,30,Potato,700,900,800
Anandnagar,14/08/2015,25,Potato,700,900,850
Anandnagar,15/08/2015,25,Potato,700,900,800
Anandnagar,17/08/2015,20,Potato,750,950,850
Anandnagar,18/08/2015,25,Potato,750,900,850
Anandnagar,19/08/2015,35,Potato,700,900,800
Anandnagar,21/08/2015,40,Potato,725,925,840
Anandnagar,22/08/2015,35,Potato,725,925,850
Anandnagar,23/08/2015,35,Potato,725,925,840
Anandnagar,24/08/2015,30,Potato,750,925,840
Anandnagar,28/08/2015,35,Potato,750,925,850
Anandnagar,30/08/2015,20,Potato,740,950,840
Anandnagar,31/08/2015,30,Potato,750,940,850
Anoop Shahar,28/08/2015,176,F.A.Q.,500,580,540
Auraiya,01/08/2015,30,F.A.Q.,510,550,535
Auraiya,03/08/2015,35,F.A.Q.,520,555,540
Auraiya,04/08/2015,38,F.A.Q.,510,550,535
Auraiya,05/08/2015,40,F.A.Q.,500,555,530
Auraiya,06/08/2015,35,F.A.Q.,520,550,535
Auraiya,07/08/2015,38,F.A.Q.,520,560,540
Auraiya,08/08/2015,41.5,F.A.Q.,510,555,535
Auraiya,10/08/2015,35,F.A.Q.,510,555,535
Auraiya,11/08/2015,32,F.A.Q.,510,550,530
Auraiya,12/08/2015,45,F.A.Q.,500,545,525
Auraiya,13/08/2015,40,F.A.Q.,510,550,530
Auraiya,14/08/2015,50,F.A.Q.,510,555,535
Auraiya,17/08/2015,35,F.A.Q.,510,560,540
Auraiya,18/08/2015,30,F.A.Q.,520,575,550
Auraiya,19/08/2015,35,F.A.Q.,525,580,560
Auraiya,20/08/2015,45,F.A.Q.,550,600,565
Auraiya,21/08/2015,40,F.A.Q.,550,600,580
Auraiya,22/08/2015,45,F.A.Q.,550,595,570
Auraiya,24/08/2015,50,F.A.Q.,550,595,565
Auraiya,25/08/2015,65,F.A.Q.,550,585,565
Auraiya,26/08/2015,60,F.A.Q.,550,595,570
Auraiya,27/08/2015,55,F.A.Q.,545,585,570
Auraiya,28/08/2015,32.5,F.A.Q.,550,600,575
Auraiya,29/08/2015,60,F.A.Q.,545,575,565
Auraiya,31/08/2015,30,F.A.Q.,550,600,580
Azamgarh,01/08/2015,165,Other,650,770,710
Azamgarh,03/08/2015,167.5,Other,685,735,700
Azamgarh,04/08/2015,170,Other,NR,NR,685
Azamgarh,05/08/2015,165,Other,620,740,690
Azamgarh,06/08/2015,167.5,Other,625,735,680
Azamgarh,07/08/2015,165,Potato,NR,NR,675
Azamgarh,08/08/2015,160,Potato,650,720,680
Azamgarh,10/08/2015,168,Potato,625,725,670
Azamgarh,11/08/2015,157,Potato,650,735,685
Azamgarh,12/08/2015,150,Potato,635,700,670
Azamgarh,13/08/2015,144,Potato,650,725,685
Azamgarh,14/08/2015,147.5,Potato,630,725,675
Azamgarh,17/08/2015,140,Potato,600,680,660
Azamgarh,18/08/2015,143,Potato,NR,NR,650
Azamgarh,19/08/2015,140,Potato,615,700,655
