Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Achalda,01/12/2015,50,Desi,NR,NR,620
Achalda,02/12/2015,40,Desi,NR,NR,640
Achalda,03/12/2015,30,Desi,NR,NR,660
Achalda,04/12/2015,45,Desi,NR,NR,650
Achalda,05/12/2015,35,Desi,NR,NR,665
Achalda,07/12/2015,50,Desi,NR,NR,640
Achalda,08/12/2015,54,Desi,NR,NR,600
Achalda,09/12/2015,30,Desi,NR,NR,620
Achalda,10/12/2015,50,Desi,NR,NR,580
Achalda,11/12/2015,30,Desi,NR,NR,600
Achalda,12/12/2015,25,Desi,NR,NR,600
Achalda,14/12/2015,60,Desi,NR,NR,550
Achalda,15/12/2015,50,Desi,NR,NR,580
Achalda,16/12/2015,45, ,NR,NR,NR
Achalda,17/12/2015,80, ,NR,NR,NR
Achalda,18/12/2015,70,Desi,NR,NR,570
Achalda,19/12/2015,90,Desi,NR,NR,540
Achalda,21/12/2015,100,Desi,NR,NR,520
Achalda,22/12/2015,90,Desi,NR,NR,540
Achalda,23/12/2015,70,Desi,NR,NR,560
Achalda,24/12/2015,100,Desi,NR,NR,500
Achalda,25/12/2015,90,Desi,NR,NR,520
Achalda,26/12/2015,100,Desi,NR,NR,500
Achalda,28/12/2015,150,Desi,NR,NR,480
Achalda,29/12/2015,120,Desi,NR,NR,500
Achalda,30/12/2015,100,Desi,NR,NR,520
Achalda,31/12/2015,160,Desi,NR,NR,500
Achnera,31/12/2015,420,Desi,NR,NR,520
Agra,02/12/2015,1320,Desi,NR,NR,1020
Agra,03/12/2015,1400,Desi,NR,NR,1000
Agra,04/12/2015,1550,Desi,NR,NR,980
Agra,05/12/2015,1500,Chips,950,1100,1010
Agra,08/12/2015,1620,Desi,NR,NR,900
Agra,09/12/2015,1700,Desi,NR,NR,810
Agra,10/12/2015,1850,Desi,NR,NR,750
Agra,11/12/2015,1900,Desi,NR,NR,700
Agra,12/12/2015,1800,Desi,NR,NR,750
Agra,14/12/2015,1830,Desi,NR,NR,740
Agra,15/12/2015,1900,Desi,NR,NR,680
Agra,16/12/2015,1510,Desi,NR,NR,650
Agra,17/12/2015,1950,Desi,NR,NR,660
Agra,18/12/2015,2000,Desi,NR,NR,640
Agra,19/12/2015,2050,Desi,NR,NR,600
Agra,21/12/2015,2080,Desi,NR,NR,580
Agra,22/12/2015,2100,Desi,NR,NR,550
Agra,23/12/2015,2150,Desi,NR,NR,530
Agra,25/12/2015,2160,Desi,NR,NR,540
Agra,26/12/2015,2200,Desi,NR,NR,510
Agra,28/12/2015,2120,Desi,NR,NR,530
Agra,29/12/2015,2130,Desi,NR,NR,520
Agra,30/12/2015,2050,Desi,NR,NR,540
Agra,31/12/2015,2100,Desi,NR,NR,510
Ahirora,28/12/2015,30,Other,665,730,700
Ajuha,03/12/2015,116,Desi,NR,NR,825
Ajuha,07/12/2015,132,Desi,NR,NR,830
Ajuha,10/12/2015,146,Desi,NR,NR,830
Ajuha,14/12/2015,138,Desi,NR,NR,800
Ajuha,15/12/2015,10.5,Desi,NR,NR,800
Ajuha,17/12/2015,129,Desi,NR,NR,800
Ajuha,21/12/2015,152,Desi,NR,NR,800
Ajuha,24/12/2015,168,Desi,NR,NR,600
Ajuha,28/12/2015,158,Desi,NR,NR,565
Ajuha,31/12/2015,138,Desi,NR,NR,550
Aligarh,01/12/2015,140,Desi,600,650,620
Aligarh,02/12/2015,170,Desi,560,650,600
Aligarh,04/12/2015,190,Desi,600,700,650
