Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Achalda,01/09/2015,55,Desi,NR,NR,500
Achalda,02/09/2015,60,Desi,NR,NR,485
Achalda,03/09/2015,70,Desi,NR,NR,460
Achalda,04/09/2015,50,Desi,NR,NR,475
Achalda,05/09/2015,25,Desi,NR,NR,485
Achalda,07/09/2015,60,Desi,NR,NR,470
Achalda,08/09/2015,40,Desi,NR,NR,500
Achalda,09/09/2015,35,Desi,NR,NR,500
Achalda,10/09/2015,50,Desi,NR,NR,480
Achalda,11/09/2015,30,Desi,NR,NR,500
Achalda,12/09/2015,20, ,NR,NR,NR
Achalda,14/09/2015,50, ,NR,NR,NR
Achalda,15/09/2015,40,Desi,NR,NR,500
Achalda,16/09/2015,30,Desi,NR,NR,500
Achalda,17/09/2015,60,Desi,NR,NR,470
Achalda,18/09/2015,40,Desi,NR,NR,500
Achalda,19/09/2015,30,Desi,NR,NR,500
Achalda,21/09/2015,50,Desi,NR,NR,480
Achalda,22/09/2015,40,Desi,NR,NR,500
Achalda,23/09/2015,35,Desi,NR,NR,510
Achalda,24/09/2015,55,Desi,NR,NR,500
Achalda,25/09/2015,40,Desi,NR,NR,510
Achalda,26/09/2015,35,Desi,NR,NR,520
Achalda,28/09/2015,55,Desi,NR,NR,500
Achalda,29/09/2015,45,Desi,NR,NR,510
Achalda,30/09/2015,30,Desi,NR,NR,520
Achnera,30/09/2015,460,Desi,520,560,540
Agra,02/09/2015,1820,Desi,NR,NR,565
Agra,03/09/2015,1780,Desi,NR,NR,570
Agra,04/09/2015,1820,Desi,NR,NR,540
Agra,09/09/2015,1750,Desi,NR,NR,520
Agra,10/09/2015,1720,Desi,NR,NR,525
Agra,11/09/2015,1680,Desi,NR,NR,535
Agra,13/09/2015,1710,Desi,NR,NR,540
Agra,14/09/2015,1980,Desi,NR,NR,560
Agra,15/09/2015,1600,Desi,NR,NR,550
Agra,16/09/2015,1630,Desi,NR,NR,520
Agra,18/09/2015,1580,Desi,NR,NR,530
Agra,19/09/2015,1560, ,NR,NR,NR
Agra,21/09/2015,1540,Desi,NR,NR,525
Agra,22/09/2015,1520,Desi,470,610,530
Agra,23/09/2015,1560,Desi,NR,NR,525
Agra,24/09/2015,1540,Desi,NR,NR,535
Agra,25/09/2015,1570,Desi,NR,NR,530
Agra,26/09/2015,1600,Desi,NR,NR,525
Agra,28/09/2015,1580,Desi,NR,NR,530
Agra,30/09/2015,1420,Desi,NR,NR,600
Ahirora,26/09/2015,20,Other,NR,NR,770
Ajuha,03/09/2015,119,Desi,NR,NR,775
Ajuha,07/09/2015,105,Desi,NR,NR,785
Ajuha,10/09/2015,152,Desi,NR,NR,790
Ajuha,14/09/2015,116.5, ,NR,NR,NR
Ajuha,17/09/2015,138,Desi,NR,NR,740
Ajuha,21/09/2015,113.5,Desi,NR,NR,700
Ajuha,24/09/2015,142.5,Desi,NR,NR,700
Ajuha,28/09/2015,127,Desi,NR,NR,730
Akbarpur,03/09/2015,46,Potato,550,650,600
Akbarpur,04/09/2015,34,Potato,560,660,610
Akbarpur,07/09/2015,45,Potato,580,650,615
Akbarpur,08/09/2015,35,Potato,570,660,615
Akbarpur,09/09/2015,33,Potato,570,670,620
Akbarpur,14/09/2015,67,Potato,590,670,630
Akbarpur,15/09/2015,57,Potato,600,660,630
Akbarpur,16/09/2015,55,Potato,600,660,630
Aligarh,01/09/2015,250,Desi,460,520,500
Aligarh,02/09/2015,220,Desi,460,520,490
Aligarh,04/09/2015,190,Desi,440,500,470
Aligarh,05/09/2015,190,Desi,430,500,475
Aligarh,07/09/2015,190,Desi,440,520,480
Aligarh,08/09/2015,180,Desi,450,530,490
Aligarh,09/09/2015,190,Desi,450,500,480
Aligarh,10/09/2015,200,Desi,450,500,470
Aligarh,11/09/2015,170,Desi,450,500,480
Aligarh,12/09/2015,170,Desi,450,500,470
Aligarh,14/09/2015,150,Desi,450,500,480
Aligarh,15/09/2015,170,Desi,450,500,475
Aligarh,16/09/2015,150,Desi,450,500,470
Aligarh,17/09/2015,180,Desi,450,500,480
Aligarh,18/09/2015,190,Desi,450,500,480
Aligarh,19/09/2015,200,Desi,460,520,490
Aligarh,21/09/2015,180,Desi,450,520,480
Aligarh,22/09/2015,190,Desi,440,500,470
Aligarh,23/09/2015,170,Desi,470,530,490
Aligarh,24/09/2015,140,Desi,480,550,520
Aligarh,26/09/2015,180,Desi,490,570,530
Aligarh,28/09/2015,190,Desi,490,550,520
Aligarh,29/09/2015,170,Desi,470,540,500
Allahabad,01/09/2015,130,Local,NR,NR,990
Allahabad,02/09/2015,140,Local,NR,NR,990
Allahabad,03/09/2015,160,Local,NR,NR,980
Allahabad,04/09/2015,150,Local,NR,NR,980
Allahabad,05/09/2015,100,Local,NR,NR,980
Allahabad,07/09/2015,140,Local,NR,NR,980
Allahabad,08/09/2015,160,Local,NR,NR,985
Allahabad,09/09/2015,180,Local,NR,NR,985
