Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Agra,01/02/2012,1185,Variety,NR,NR,NR
Agra,02/02/2012,1185,Desi,300,350,325
Agra,03/02/2012,1210,Other,NR,NR,320
Agra,04/02/2012,1180,Desi,300,350,325
Agra,06/02/2012,1200,Other,NR,NR,320
Agra,07/02/2012,1225,Other,NR,NR,315
Agra,08/02/2012,1205,Other,NR,NR,325
Agra,09/02/2012,1240,Other,NR,NR,315
Agra,10/02/2012,1180,Other,300,390,330
Agra,13/02/2012,1140,Other,300,400,335
Agra,14/02/2012,1170,Desi,310,350,330
Agra,15/02/2012,1190,Other,NR,NR,320
Agra,16/02/2012,1130,Desi,315,360,335
Agra,16/02/2012,1130,Other,NR,NR,335
Agra,17/02/2012,1150,Desi,300,350,325
Agra,17/02/2012,1150,Other,NR,NR,325
Agra,18/02/2012,1200,Other,NR,NR,330
Agra,19/02/2012,1280,Desi,300,360,330
Agra,20/02/2012,1210,Other,NR,NR,330
Agra,21/02/2012,1160,Other,NR,NR,335
Agra,22/02/2012,1145,Desi,320,360,345
Agra,23/02/2012,1130,Desi,320,370,350
Agra,24/02/2012,1060,Desi,340,370,365
Agra,25/02/2012,1000,Desi,380,425,405
Ajuha,02/02/2012,77.5,Badshah,NR,NR,300
Ajuha,06/02/2012,72.5,Badshah,NR,NR,300
Ajuha,09/02/2012,85,Badshah,NR,NR,340
Ajuha,13/02/2012,87.5,Badshah,NR,NR,NR
Ajuha,16/02/2012,90,Badshah,NR,NR,NR
Ajuha,20/02/2012,80,Badshah,NR,NR,340
Ajuha,23/02/2012,75,Badshah,NR,NR,365
Ajuha,27/02/2012,95,Badshah,NR,NR,NR
Akbarpur,01/02/2012,430,Other,350,400,370
Akbarpur,02/02/2012,560,Other,350,400,380
Akbarpur,03/02/2012,520,Other,350,400,370
Akbarpur,04/02/2012,520,Other,350,400,380
Akbarpur,05/02/2012,540,Other,350,400,380
Akbarpur,06/02/2012,520,Other,350,400,380
Akbarpur,07/02/2012,220,Other,350,400,380
Akbarpur,09/02/2012,320,Other,350,410,380
Akbarpur,10/02/2012,510,Other,350,450,390
Akbarpur,11/02/2012,560,Other,350,410,390
Akbarpur,12/02/2012,570,Other,370,410,390
Akbarpur,13/02/2012,450,Other,370,410,390
Akbarpur,14/02/2012,320,Other,370,450,400
Akbarpur,15/02/2012,370,Other,350,450,400
Akbarpur,16/02/2012,510,Other,375,450,400
Akbarpur,17/02/2012,340,Other,375,450,400
Akbarpur,18/02/2012,360,Other,375,450,410
Akbarpur,19/02/2012,510,Other,400,450,425
Akbarpur,20/02/2012,450,Other,400,450,425
Akbarpur,21/02/2012,320,Other,NR,NR,NR
Akbarpur,22/02/2012,310,Other,450,500,475
Akbarpur,23/02/2012,510,Other,450,500,475
Akbarpur,24/02/2012,540,Other,450,500,470
Akbarpur,25/02/2012,370,Other,460,510,480
Akbarpur,26/02/2012,470,Other,475,550,500
Akbarpur,27/02/2012,430,Other,475,550,500
Aligarh,01/02/2012,160,Desi,290,360,330
Aligarh,02/02/2012,180,Desi,290,360,330
Aligarh,03/02/2012,160,Desi,300,380,340
Aligarh,04/02/2012,180,Desi,290,370,320
Aligarh,06/02/2012,190,Desi,270,350,310
Aligarh,07/02/2012,200,Desi,280,350,320
Aligarh,08/02/2012,220,Desi,280,360,330
Aligarh,09/02/2012,210,Desi,280,360,320
Aligarh,10/02/2012,180,Desi,280,360,320
Aligarh,11/02/2012,190,Desi,280,360,330
Aligarh,13/02/2012,170,Desi,300,370,340
Aligarh,14/02/2012,200,Desi,300,360,330
Aligarh,15/02/2012,180,Desi,300,360,340
Aligarh,16/02/2012,170,Desi,300,370,350
Aligarh,17/02/2012,190,Desi,300,370,340
Aligarh,18/02/2012,210,Desi,300,380,340
Aligarh,21/02/2012,230,Desi,300,390,350
Aligarh,22/02/2012,240,Desi,310,400,360
Aligarh,23/02/2012,260,Desi,330,400,370
Aligarh,24/02/2012,280,Desi,350,440,400
Aligarh,25/02/2012,300,Desi,360,450,420
Aligarh,29/02/2012,170,Desi,380,470,450
