Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Agra,02/03/2012,930,Desi,400,430,415
Agra,03/03/2012,870,Desi,400,450,425
Agra,05/03/2012,850,Desi,400,460,430
Agra,07/03/2012,840,Desi,410,480,450
Agra,09/03/2012,810,Desi,450,499,485
Agra,10/03/2012,820,Desi,460,499,480
Agra,12/03/2012,800,Desi,460,490,485
Agra,13/03/2012,770,Desi,465,525,495
Agra,14/03/2012,830,Desi,460,520,490
Agra,15/03/2012,815,Desi,450,510,490
Agra,16/03/2012,795,Desi,440,515,495
Agra,17/03/2012,845,Desi,460,500,485
Agra,20/03/2012,765,Desi,580,620,620
Agra,22/03/2012,520,Desi,580,620,600
Agra,23/03/2012,835,Desi,600,650,625
Agra,24/03/2012,860,Desi,600,640,620
Agra,26/03/2012,890,Desi,600,640,620
Agra,27/03/2012,960,Desi,600,630,615
Agra,29/03/2012,985,Desi,600,650,625
Agra,30/03/2012,970,Desi,600,670,635
Agra,31/03/2012,1010,Desi,580,620,600
Ajuha,01/03/2012,90,Desi,NR,NR,NR
Ajuha,05/03/2012,82.5,Desi,NR,NR,NR
Ajuha,07/03/2012,80,Desi,NR,NR,NR
Ajuha,12/03/2012,90,Desi,NR,NR,NR
Ajuha,15/03/2012,75,Desi,NR,NR,NR
Ajuha,19/03/2012,90,Desi,NR,NR,NR
Ajuha,22/03/2012,80,Desi,NR,NR,NR
Ajuha,26/03/2012,77.5,Desi,NR,NR,NR
Ajuha,29/03/2012,72.5,Desi,NR,NR,NR
Akbarpur,01/03/2012,470,Other,480,525,500
Akbarpur,02/03/2012,320,Other,470,510,490
Akbarpur,03/03/2012,470,Other,480,525,500
Akbarpur,04/03/2012,340,Other,480,550,500
Akbarpur,05/03/2012,320,Other,480,550,500
Akbarpur,06/03/2012,101,Other,590,620,605
Akbarpur,07/03/2012,90,Other,590,610,605
Akbarpur,08/03/2012,114,Other,580,625,600
Akbarpur,09/03/2012,107,Other,590,625,600
Akbarpur,10/03/2012,115,Other,580,620,600
Akbarpur,11/03/2012,120,Other,590,620,600
Akbarpur,12/03/2012,320,Other,480,540,500
Akbarpur,13/03/2012,105,Other,580,600,590
Akbarpur,14/03/2012,105,Other,580,610,590
Akbarpur,15/03/2012,330,Other,520,570,540
Akbarpur,16/03/2012,330,Other,550,590,580
Akbarpur,17/03/2012,230,Other,575,650,600
Akbarpur,18/03/2012,230,Other,575,650,600
Akbarpur,19/03/2012,120,Other,550,650,600
Akbarpur,20/03/2012,220,Other,550,650,600
Akbarpur,21/03/2012,230,Other,575,650,600
Akbarpur,22/03/2012,10,Other,NR,NR,NR
Akbarpur,23/03/2012,220,Other,600,700,630
Akbarpur,24/03/2012,325,Other,600,700,650
Akbarpur,25/03/2012,260,Other,625,675,650
Akbarpur,26/03/2012,220,Other,550,675,600
Akbarpur,27/03/2012,510,Other,540,650,580
Aligarh,01/03/2012,180,Desi,430,510,480
Aligarh,02/03/2012,200,Desi,440,530,490
Aligarh,03/03/2012,210,Desi,450,550,500
Aligarh,05/03/2012,300,Desi,440,530,470
Aligarh,12/03/2012,240,Desi,420,520,470
Aligarh,13/03/2012,190,Desi,400,500,460
Aligarh,14/03/2012,210,Desi,400,500,450
Aligarh,15/03/2012,180,Desi,450,590,500
Aligarh,16/03/2012,230,Desi,450,590,520
Aligarh,17/03/2012,260,Desi,500,600,550
Aligarh,19/03/2012,320,Desi,550,670,600
Aligarh,20/03/2012,340,Desi,550,650,580
Aligarh,21/03/2012,320,Desi,540,630,570
Aligarh,22/03/2012,300,Desi,560,660,600
Aligarh,23/03/2012,340,Desi,580,650,620
Aligarh,24/03/2012,320,Desi,580,660,630
Aligarh,26/03/2012,310,Desi,600,680,630
Aligarh,27/03/2012,290,Desi,600,680,640
Aligarh,28/03/2012,320,Desi,630,700,670
Aligarh,29/03/2012,300,Desi,640,710,680
Aligarh,30/03/2012,320,Desi,650,740,700
Allahabad,01/03/2012,125,Desi,NR,NR,NR
Allahabad,02/03/2012,130,Desi,NR,NR,NR
Allahabad,03/03/2012,750,Desi,NR,NR,NR
Allahabad,05/03/2012,800,Desi,NR,NR,NR
Allahabad,12/03/2012,250,Badshah,NR,NR,450
Allahabad,13/03/2012,160,Badshah,NR,NR,400
Allahabad,14/03/2012,200,Badshah,NR,NR,400
Allahabad,16/03/2012,130,Badshah,NR,NR,450
Allahabad,17/03/2012,120,Badshah,NR,NR,500
Allahabad,19/03/2012,110,Badshah,NR,NR,525
Allahabad,20/03/2012,130,Badshah,NR,NR,530
Allahabad,21/03/2012,120,Badshah,NR,NR,5300
Allahabad,22/03/2012,90,Badshah,NR,NR,540
