Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
Achalda,14/06/2019,2.6,Desi,800,802,801
Achnera,01/06/2019,31,Desi,800,880,840
Achnera,02/06/2019,33,Desi,800,860,830
Achnera,03/06/2019,34,Desi,820,870,850
Achnera,04/06/2019,33,Desi,800,880,840
Achnera,05/06/2019,33,Desi,830,890,860
Achnera,07/06/2019,34,Desi,800,880,840
Achnera,08/06/2019,33,Desi,830,900,870
Achnera,09/06/2019,33,Desi,830,890,860
Achnera,10/06/2019,32,Desi,830,890,860
Achnera,11/06/2019,33,Desi,820,880,850
Achnera,12/06/2019,34,Desi,820,880,850
Achnera,14/06/2019,31,Desi,830,870,850
Achnera,15/06/2019,30,Desi,830,890,860
Achnera,16/06/2019,30,Desi,830,890,860
Achnera,17/06/2019,33,Desi,820,880,850
Achnera,18/06/2019,35,Desi,830,890,860
Achnera,19/06/2019,34,Desi,820,880,850
Achnera,21/06/2019,35,Desi,830,900,870
Achnera,22/06/2019,32,Desi,830,890,860
Achnera,23/06/2019,33,Desi,800,880,840
Achnera,24/06/2019,34,Desi,830,890,860
Achnera,25/06/2019,30,Desi,830,890,860
Achnera,26/06/2019,31,Desi,840,880,860
Achnera,28/06/2019,34,Desi,840,880,860
Achnera,29/06/2019,33,Desi,840,890,870
Achnera,30/06/2019,32,Desi,840,920,880
Agra,03/06/2019,1570,Desi,700,850,780
Agra,04/06/2019,1613,Desi,740,900,800
Agra,05/06/2019,1478,Desi,750,900,810
Agra,06/06/2019,1550,Desi,700,900,800
Agra,07/06/2019,1550,Desi,750,900,810
Agra,08/06/2019,1500,Desi,750,980,820
Agra,10/06/2019,1510,Desi,700,950,810
Agra,11/06/2019,1400,Desi,750,950,820
Agra,12/06/2019,1300,Desi,750,950,840
Agra,13/06/2019,678,Desi,750,980,830
Agra,14/06/2019,1350,Desi,780,980,840
Agra,15/06/2019,1460,Desi,780,950,830
Agra,17/06/2019,1350,Desi,800,980,850
Agra,18/06/2019,1430,Desi,780,980,840
Agra,19/06/2019,1420,Desi,780,1000,850
Agra,20/06/2019,1350,Desi,800,1000,860
Agra,21/06/2019,1380,Desi,800,1050,870
Agra,22/06/2019,1360,Desi,800,1050,880
Agra,24/06/2019,1360,Desi,820,1000,875
Agra,25/06/2019,1300,Desi,830,1050,890
Agra,26/06/2019,1360,Desi,850,1000,880
Agra,27/06/2019,1100,Desi,800,1000,885
Agra,28/06/2019,1350,Desi,820,1040,880
Agra,29/06/2019,1300,Desi,750,900,820
Ahirora,01/06/2019,9,Other,800,1000,900
Ahirora,02/06/2019,8,Other,800,1000,900
Ahirora,03/06/2019,10,Other,800,1000,900
Ahirora,04/06/2019,15,Other,800,1000,900
Ahirora,06/06/2019,9,Other,NR,NR,NR
Ahirora,07/06/2019,10,Other,NR,NR,NR
Ahirora,08/06/2019,8,Other,NR,NR,NR
Ahirora,09/06/2019,8,Other,800,1000,900
Ahirora,10/06/2019,9,Other,800,1000,900
Ahirora,11/06/2019,10,Other,800,1000,900
Ahirora,13/06/2019,9,Other,800,1000,900
Ahirora,14/06/2019,9,Other,800,1000,900
Ahirora,15/06/2019,10,Other,800,1000,900
